season,week,home,road,line,actual,hscore,vscore,linesag,linemass,linepfz,linelaz,linemoore,linesagr,linewayward,lineargh,linehow,linesagpred,linekam,linerwp,lineavg,lineelo,lineloud,lineborn,linedokter,linedunk,linebill,linepugh,linebihl,linecurry,lineclean,linefei,linemedian,lineharville,linesaggm,linemidweek,linedonchess,lineespn,linetalis,lineopen,linepig,linepiratings,linecons,linecong,linedwig,linepibias,linel2,lineteamrank,linelog,linefluker,linepimean,lineca,linel2hf,linekerns,linekeep,linebig200,linecfp,linestd,total,phcover,phwin
2025,9,Colorado St.,Hawaii,2.5,-12,19,31,2.12,2.6,-1.07,3.05,-1.92,-2.32,4.46,,-3.5,5.5,6.05,-4.02,1.71,-3.79,-6,,7.98,-3.8,-0.79,7.65,4.49,-9.29,9.5,1.3,2.12,2.15,2.08,3.0,1.9,5.71,2.91,1.0,,2.7,-2.8,-3.57,1.0,1.8,,3.1,,-0.8,2.3,2.5,,-1.13,8.72,9.56,,4.3,50,0.4808430369,0.5414076568
2025,9,Duke,Georgia Tech,1.5,-9,18,27,4.1,1.02,-0.47,0.56,10.03,9.15,3.66,,-1.0,3.27,-0.56,0.4,2.72,7.7,-2,,4.55,12.86,-1.73,-0.03,3.97,7.97,8.0,1.6,2.12,-0.38,-0.31,1.5,0.7,2.92,1.33,2.5,,-2.8,-0.7,8.3,1.0,2.4,,-0.1,,6.4,2.3,1.5,,4.72,2.85,-3.47,,3.79,45,0.5297919081,0.5661767114
2025,9,East Carolina,Tulsa,17.0,14,41,27,22.58,20.06,28.96,21.2,18.05,26.77,19.92,,15.0,24.48,22.86,14.72,22.17,21.57,10,,22.53,27.75,17.36,27.47,25.66,21.15,19.0,21.9,21.9,19.53,20.24,17.0,22.5,21.73,27.76,15.5,,20.4,20.65,18.17,29.0,22.5,,22.3,,18.3,20.1,18.0,,29.33,21.94,23.14,,4.28,68,0.6234013123,0.9112226941
2025,9,Florida,Mississippi St.,10.0,2,23,21,12.98,7.0,1.22,5.33,0.46,13.85,9.29,,2.0,13.94,9.58,4.16,8.54,7.22,-6,,8.63,10.68,8.66,10.35,7.79,9.25,11.5,5.9,9.25,3.96,12.84,9.5,9.6,4.76,10.27,10.0,,11.9,4.55,16.35,6.0,12.5,,10.3,,12.2,12.0,10.0,,0.25,14.16,5.98,,4.7,44,0.4648609301,0.6970305735
2025,9,Georgia,Mississippi,7.0,8,43,35,8.48,5.43,7.39,3.83,6.47,10.36,9.12,,2.0,8.57,5.04,1.23,5.36,9.25,-7,,8.48,6.81,0.16,5.14,4.87,6.41,0.01,10.5,5.43,0.82,6.98,7.5,4.8,5.22,4.13,7.0,,5.3,2.45,5.36,8.0,4.8,,7.8,,7.8,5.9,7.0,,0.73,6.59,4.31,,3.59,78,0.4598655596,0.6290558469
2025,9,Georgia Southern,Georgia St.,6.5,17,41,24,14.57,7.75,13.0,7.83,12.58,17.4,4.52,,11.5,13.89,9.5,15.23,9.96,9.24,6,,9.47,10.33,8.62,10.99,4.81,13.34,10.5,7.4,9.5,9.85,14.53,6.5,4.0,6.54,10.65,6.0,,7.1,9.1,19.91,9.0,6.7,,11.2,,9.6,8.3,7.0,,3.97,9.45,17.93,,3.7,65,0.5840477462,0.729404579
2025,9,Houston,Arizona,-1.0,3,31,28,6.77,0.51,-0.16,1.19,-0.98,6.9,1.23,,6.0,5.1,1.45,7.94,3.27,5.06,1,,5.78,0.47,4.88,-0.93,2.27,4.9,5.0,0.4,3.0,0.25,8.71,-1.0,1.5,0.05,4.11,2.5,,3.9,4.9,1.15,3.0,3.9,,1.3,,0.5,3.6,0.0,,0.2,4.62,7.46,,2.68,59,0.6045809756,0.5804752831
2025,9,Indiana,Michigan St.,27.5,25,38,13,26.47,25.83,49.01,26.27,30.81,32.43,29.58,,29.5,23.33,31.76,18.41,31.04,36.04,28,,27.88,42.11,21.41,43.47,38.86,31.34,25.5,31.2,29.58,31.4,28.6,27.0,24.5,27.09,38.41,26.5,,24.3,30.7,28.61,38.0,28.2,,31.0,,25.9,24.4,27.5,,45.1,43.35,32.44,,7.32,51,0.5802412321,0.9621077044
2025,9,Iowa,Penn St.,3.0,1,25,24,3.48,-3.41,13.17,1.6,11.14,7.25,7.15,,8.5,0.1,4.64,10.2,6.32,16.45,4,,3.69,12.57,6.3,6.5,18.29,10.36,-3.0,3.0,4.64,1.33,3.07,3.0,-1.3,0.3,1.86,3.0,,2.8,13.3,-0.91,10.0,2.3,,3.8,,1.5,2.2,3.0,,14.03,8.93,22.05,,5.7,49,0.578014647,0.6460447363
2025,9,Jacksonville St.,Delaware,-3.0,13,38,25,1.87,9.2,0.98,-3.2,1.54,0.83,-0.27,,12.0,2.57,5.64,-2.79,1.15,-3.53,-4,,3.7,15.5,10.63,-4.14,-2.68,-0.44,11.5,5.2,0.98,4.57,1.56,-3.0,-1.4,1.84,4.39,-1.5,,-0.5,-0.7,-3.75,-5.0,1.1,,1.8,,0.1,1.2,-2.5,,-2.72,-2.58,-8.79,,5.35,63,0.597827328,0.5273648348
2025,9,James Madison,Old Dominion,1.0,36,63,27,4.26,4.75,8.03,-7.4,8.47,3.13,3.33,,8.0,2.38,4.34,1.81,2.22,1.04,2,,3.97,4.75,12.25,-9.61,-4.31,8.62,5.5,4.7,3.5,0.31,6.98,1.0,3.0,-0.78,-2.66,2.0,,3.5,4.2,10.64,-12.0,4.8,,0.3,,3.5,5.5,1.0,,-4.08,-8.66,-3.47,,5.79,90,0.5287804628,0.5522660947
2025,9,Kentucky,Texas,-13.0,-3,13,16,-11.52,-13.54,-16.26,-6.79,-9.54,-15.64,-10.89,,-11.0,-10.55,-15.98,-9.86,-13.4,-13.08,-12,,-14.59,-15.29,-8.19,-13.64,-10.35,-18.62,-18.0,-12.6,-13.54,-12.02,-11.66,-12.5,-21.5,-10.55,-14.53,-12.0,,-13.3,-12.95,-18.78,-16.0,-15.3,,-15.3,,-13.9,-14.8,-13.0,,-15.13,-12.54,-13.82,,3.15,29,0.4901412371,0.2038508858
2025,9,Liberty,New Mexico St.,10.0,3,30,27,13.72,11.71,6.49,3.93,6.03,17.58,8.18,,6.5,14.8,9.11,-2.11,9.06,4.1,-6,,13.5,6.76,4.87,5.83,3.55,7.99,13.0,10.2,8.18,8.15,10.93,10.0,10.7,7.5,8.17,10.5,,12.9,1.4,18.3,7.0,13.6,,11.3,,11.9,13.1,10.0,,18.13,11.99,6.75,,5.32,57,0.4776147242,0.7057820797
2025,9,Louisiana-Lafayette,Southern Miss.,-3.5,-12,10,22,2.44,9.14,-10.96,-8.12,-6.96,1.87,6.29,,1.0,3.3,6.48,-6.16,-0.05,-5.41,-11,,2.69,-0.54,-3.06,-7.96,-7.31,-1.12,19.5,6.6,-0.2,2.44,1.69,-3.5,-2.6,-1.27,3.2,-3.5,,7.2,-7.35,16.87,-8.0,7.2,,-0.2,,-2.3,5.2,-3.5,,-15.82,-3.54,-7.96,,7.61,32,0.5776854184,0.4988669145
2025,9,Louisiana-Monroe,Troy St.,-6.0,-23,14,37,-7.32,-10.47,-1.9,-9.11,-16.05,-11.89,-13.29,,-7.0,-8.36,-14.0,-4.76,-8.92,-3.87,-10,,-7.5,-13.74,-2.9,-16.28,-9.88,-11.29,1.5,-11.0,-9.11,-8.82,-4.53,-6.0,-4.8,-7.6,-12.91,-5.5,,-2.5,-9.8,-6.63,-14.0,-5.5,,-10.0,,-10.1,-5.3,-6.5,,-20.63,-12.99,-9.56,,4.76,51,0.4300771948,0.2952241571
2025,9,Marshall,Texas St.,-2.5,3,40,37,3.76,4.67,1.9,3.11,8.79,5.03,8.05,,7.0,3.18,2.46,7.54,4.34,5.85,-1,,-1.31,5.47,-3.49,7.94,3.08,9.02,2.5,4.8,4.67,2.53,3.08,-3.0,-3.3,1.47,6.82,-3.5,,5.9,4.9,1.05,5.0,5.0,,0.7,,-0.4,3.1,-1.0,,11.25,12.31,11.63,,3.71,77,0.6625930083,0.6049596835
2025,9,Massachusetts,Buffalo,-16.5,-7,21,28,-12.46,-15.4,-21.32,-7.59,-22.31,-13.1,-12.4,,-18.0,-12.98,-13.68,-12.83,-15.6,-16.55,-19,,-18.19,-20.88,-12.93,-13.33,-10.92,-12.91,-14.0,-16.1,-14.71,-12.85,-14.37,-17.0,-25.0,-11.4,-16.34,-17.0,,-18.9,-7.63,-27.5,-22.0,-18.7,,-17.4,,-15.6,-18.6,-16.5,,-4.05,-15.05,-26.36,,4.81,49,0.5216367289,0.173470635
2025,9,Miami (Fla.),Louisville,13.0,-3,21,24,14.15,5.09,18.53,15.13,9.89,18.52,12.47,,11.0,11.62,14.8,14.2,14.67,17.2,6,,15.16,14.19,15.16,19.82,22.04,17.94,8.5,9.7,14.2,9.03,14.94,13.5,23.0,12.33,12.46,13.0,,14.2,11.46,10.21,20.0,11.0,,14.6,,13.6,11.3,13.0,,16.4,19.29,26.14,,4.47,45,0.5403318301,0.8131588474
2025,9,Miami (Ohio),Eastern Mich.,13.0,14,44,30,15.03,16.21,8.77,13.69,14.17,16.27,11.99,,15.0,14.91,11.48,12.65,13.58,12.75,10,,13.0,15.9,9.97,16.82,8.44,18.27,20.0,11.7,13.5,14.25,15.99,13.0,10.5,9.74,17.17,11.5,,13.5,14.0,15.26,11.0,15.3,,13.2,,11.9,13.0,13.0,,12.55,18.87,15.89,,2.88,74,0.5143390571,0.8000320984
2025,9,Michigan,Washington,5.0,17,24,7,2.26,6.18,-3.41,0.29,-11.56,1.0,3.31,,3.0,3.06,4.32,-2.97,1.92,0.61,-7,,6.85,-0.64,5.33,-3.92,-1.36,-1.54,6.0,2.8,2.8,0.73,2.26,6.0,3.5,4.72,2.17,6.5,,7.9,-0.35,3.66,-1.0,8.1,,4.6,,5.5,8.1,4.5,,4.05,-1.53,2.85,,4.37,31,0.4258021542,0.5464179044
2025,9,Minnesota,Nebraska,-7.5,18,24,6,-2.73,-2.98,-9.84,-10.22,0.43,-5.39,-4.86,,-1.5,-2.35,-8.08,-4.45,-6.67,-9.17,-11,,-6.57,-6.44,-2.26,-15.0,-9.41,-7.02,5.0,-5.8,-6.44,-7.0,-1.98,-7.5,-4.1,-7.2,-6.67,-5.0,,-3.0,-7.7,0.11,-14.0,-3.4,,-9.5,,-7.3,-4.2,-7.5,,-26.65,-13.35,-14.05,,5.65,30,0.5196447784,0.3460978292
2025,9,New Mexico,Nevada,13.5,2,24,22,14.57,10.1,14.81,15.78,8.42,14.39,15.29,,17.0,14.55,14.54,15.49,15.57,20.23,11,,13.06,18.1,14.66,20.7,23.54,14.95,12.5,16.0,14.95,12.29,16.42,12.0,14.0,15.39,22.09,10.5,,10.6,17.5,12.14,19.0,12.1,,15.9,,12.3,11.3,13.5,,23.4,18.95,22.74,,3.87,46,0.5504043875,0.8296738545
2025,9,North Texas,Texas-San Antonio,4.0,38,55,17,4.62,1.37,11.12,13.33,4.87,0.91,2.18,,13.0,2.92,7.63,14.9,6.78,14.7,11,,5.98,3.64,13.61,11.69,11.75,4.1,3.0,6.0,5.0,6.22,9.21,4.0,4.5,2.21,3.25,5.5,,0.01,17.5,2.7,13.0,-1.5,,4.2,,5.0,-0.8,4.0,,-11.83,6.68,19.53,,5.96,72,0.5651113009,0.6553583699
2025,9,Northwestern,Purdue,2.5,19,19,0,10.4,6.29,11.34,-1.32,5.72,12.37,7.47,,11.0,9.27,7.5,5.01,8.36,4.05,7,,7.44,15.33,19.54,1.27,1.15,12.74,6.0,3.9,7.5,6.69,10.9,3.0,3.5,4.96,7.69,3.5,,14.7,12.95,25.78,3.0,14.9,,7.6,,8.2,13.7,3.5,,3.95,5.04,8.55,,5.73,19,0.6357822376,0.6898176007
2025,9,Notre Dame,USC,9.5,10,34,24,12.14,9.75,5.53,8.71,9.04,12.32,13.33,,9.0,12.76,12.34,6.66,10.15,7.99,-4,,11.8,13.8,4.25,9.93,12.13,7.83,12.5,10.0,10.0,5.85,12.64,9.5,8.6,5.07,13.39,8.5,,10.8,4.9,13.59,10.0,11.6,,8.9,,9.1,11.0,9.5,,7.63,17.06,17.48,,3.83,58,0.5158755589,0.7328859179
2025,9,Ohio,Northern Ill.,10.5,27,48,21,15.92,14.0,17.62,14.27,17.38,17.55,12.31,,14.0,14.52,12.42,18.64,14.94,14.31,8,,12.02,15.16,14.3,17.29,15.17,20.34,11.0,10.6,14.31,11.37,17.87,11.0,14.5,10.71,18.76,12.0,,14.1,21.35,17.88,14.0,15.8,,14.9,,13.2,13.8,11.5,,11.05,10.92,18.46,,2.93,69,0.6083613605,0.8226492603
2025,9,Oklahoma St.,Cincinnati,-22.0,-32,17,49,-17.59,-11.78,-27.85,-22.26,-23.5,-22.63,-16.12,,-20.0,-16.86,-19.75,-13.37,-21.97,-26.49,-29,,-17.17,-28.36,-17.53,-33.83,-28.39,-23.3,-6.5,-20.4,-22.26,-22.8,-17.79,-21.5,-24.0,-18.19,-23.31,-20.5,,-15.5,-30.1,-17.9,-29.0,-17.3,,-24.3,,-20.8,-16.4,-22.0,,-34.13,-28.67,-29.67,,6.42,66,0.5006989055,0.0997508299
2025,9,Rutgers,Oregon,-17.5,-46,10,56,-14.79,-17.68,-18.53,-16.0,-5.84,-18.98,-14.98,,-14.0,-13.48,-20.6,-9.6,-16.48,-15.03,-15,,-12.25,-16.29,-12.69,-22.62,-11.49,-20.55,-17.0,-19.6,-16.0,-17.32,-15.67,-17.5,-23.0,-11.6,-16.57,-14.5,,-13.3,-15.75,-12.71,-26.0,-14.7,,-16.0,,-18.2,-15.7,-17.5,,-28.65,-23.94,-14.5,,4.53,66,0.5246321862,0.1590864094
2025,9,Sam Houston St.,UTEP,-3.0,-18,17,35,-0.22,4.39,-14.56,-7.01,-2.26,-2.02,0.14,,4.5,-1.41,3.11,-4.0,-0.65,-0.69,-8,,1.28,-1.1,11.25,-7.9,-4.74,5.32,11.5,-0.9,-0.69,2.55,1.8,-3.0,-2.7,-2.47,-0.38,-2.5,,2.8,2.87,4.07,-13.0,2.1,,-3.0,,-4.2,1.4,-3.0,,-2.35,-5.51,-5.15,,5.77,52,0.5553292016,0.4846505732
2025,9,South Alabama,Arkansas St.,7.5,-1,14,15,7.1,8.7,8.75,6.44,0.36,9.05,7.72,,5.0,7.83,11.14,-7.76,5.94,2.0,-1,,7.63,3.42,3.45,5.55,5.61,4.47,10.5,6.8,6.69,6.69,5.2,7.5,4.9,3.48,8.07,8.0,,10.6,5.3,4.31,8.0,11.2,,6.8,,9.2,10.2,7.5,,17.65,9.84,-6.78,,4.19,29,0.4621535343,0.641237282
2025,9,South Carolina,Oklahoma,-5.0,-19,7,26,3.13,-1.65,-13.43,-6.15,-2.51,7.18,-4.37,,-5.5,2.36,-1.83,-6.78,-2.79,-4.39,-11,,-5.59,1.89,0.7,-7.51,-8.46,2.51,8.0,-5.5,-2.51,-3.41,0.15,-5.0,-9.4,-1.02,-1.74,-4.0,,2.3,-7.35,0.54,-10.0,1.5,,-5.5,,0.6,1.2,-5.0,,-9.07,-0.37,-6.45,,5.08,33,0.5527443404,0.433528659
2025,9,South Florida,Florida Atlantic,21.0,35,48,13,23.97,16.6,25.43,25.69,23.76,24.38,19.77,,23.0,24.3,21.52,18.34,25.53,30.99,15,,26.44,25.75,25.91,37.39,36.11,22.2,10.5,20.7,25.69,19.51,26.6,21.5,17.5,19.59,28.38,21.0,,25.7,32.55,31.79,36.0,26.7,,26.7,,20.1,24.2,21.5,,39.57,34.17,29.58,,6.51,61,0.604118849,0.931620585
2025,9,Stanford,Florida St.,-18.0,7,20,13,-12.36,-12.96,-27.27,-23.15,-23.35,-16.69,-16.81,,-9.0,-14.06,-15.4,-10.65,-16.65,-15.47,-21,,-10.64,-11.85,-6.96,-35.19,-24.89,-7.24,-2.5,-15.6,-15.47,-17.04,-10.16,-17.5,-23.0,-11.13,-16.03,-17.5,,-13.0,-19.6,-6.33,-33.0,-13.5,,-23.2,,-17.8,-14.2,-18.0,,-27.9,-28.29,-19.79,,7.88,33,0.5303573181,0.1737610309
2025,9,Syracuse,Pittsburgh,-10.0,-17,13,30,-1.14,-2.49,-9.66,-4.37,-13.36,-6.3,-4.18,,2.0,-1.78,-4.04,-3.4,-4.52,-3.58,-10,,-6.65,-7.51,3.38,-11.77,-8.37,-6.14,2.5,-3.4,-4.18,-5.31,2.24,-11.0,-7.1,-2.97,-2.13,-10.5,,-5.6,-1.75,-0.35,-10.0,-2.9,,-6.1,,-7.6,-2.7,-9.0,,-12.35,-12.28,-5.35,,4.52,43,0.63005031,0.3921082638
2025,9,TCU,Baylor,3.0,6,42,36,6.81,4.8,8.64,11.67,1.61,7.18,8.28,,9.0,6.51,3.85,7.05,6.37,6.88,1,,5.24,3.36,1.86,10.76,7.63,3.95,5.0,6.8,6.8,7.46,7.16,3.0,3.2,3.41,10.75,3.5,,3.1,9.45,6.98,7.0,4.5,,4.6,,4.6,4.2,3.5,,18.57,9.41,7.39,,3.39,78,0.5822307268,0.6526237535
2025,9,Toledo,Kent,26.0,35,45,10,27.57,28.53,33.82,22.34,16.62,31.03,19.25,,20.5,30.06,28.14,13.28,24.96,21.58,18,,25.96,20.55,16.14,26.86,14.05,20.64,21.0,25.8,25.8,25.8,26.43,26.0,24.5,24.13,29.05,24.0,,28.7,21.0,34.04,29.0,31.3,,28.3,,26.4,28.3,26.0,,37.65,30.66,20.3,,5.83,55,0.4754798985,0.9300329785
2025,9,Tulane,Army,9.5,7,24,17,13.09,8.6,9.39,8.9,17.55,13.55,9.86,,16.5,11.55,6.39,13.93,11.18,10.94,8,,8.49,9.63,12.57,11.13,11.96,12.96,2.5,3.0,11.24,8.87,16.19,9.5,7.6,11.24,8.76,10.5,,12.7,21.35,7.59,5.0,12.6,,11.8,,11.3,12.8,9.5,,9.97,13.56,18.35,,3.79,41,0.5409948296,0.7533416969
2025,9,UAB,Memphis,-21.5,7,31,24,-21.32,-21.53,-27.82,-19.89,-30.45,-29.44,-19.73,,-26.0,-19.9,-20.92,-12.74,-24.35,-27.22,-27,,-22.59,-28.5,-21.76,-29.5,-28.96,-31.93,-11.5,-21.3,-23.45,-20.27,-20.44,-21.5,-17.5,-25.66,-23.76,-21.0,,-21.4,-30.45,-20.29,-34.0,-24.0,,-23.8,,-22.0,-22.4,-21.5,,-36.15,-27.29,-24.46,,5.7,55,0.4329032747,0.0743969658
2025,9,UCLA,Maryland,3.0,3,20,17,3.4,0.89,-14.57,-10.76,-5.03,4.46,-0.28,,-2.5,3.92,-8.52,-8.38,-1.71,-3.63,-13,,4.22,3.42,1.75,-7.25,-7.01,2.79,5.5,-3.4,-0.28,-3.4,2.0,3.0,2.1,0.03,1.67,2.5,,1.9,-7.0,4.06,-13.0,2.3,,-0.7,,-0.7,1.3,3.0,,3.9,2.07,-1.96,,5.72,37,0.3900696633,0.4596391295
2025,9,Utah St.,San Jose St.,4.0,5,30,25,6.11,3.07,4.57,10.63,9.83,9.43,3.85,,11.0,5.16,2.3,8.09,5.21,4.38,10,,2.26,4.07,3.34,9.9,9.13,5.76,2.0,1.3,4.38,4.17,4.59,3.0,3.3,4.26,11.21,3.5,,0.4,8.4,-4.04,13.0,0.8,,5.9,,1.0,0.01,4.0,,3.32,8.94,7.41,,3.85,55,0.5295264412,0.6251255434
2025,9,Vanderbilt,LSU,1.5,7,31,24,-0.54,-3.22,3.79,0.35,1.26,-0.32,-3.79,,-4.5,-0.72,-0.89,-2.44,0.03,6.21,3,,0.14,3.16,-4.36,2.09,4.37,-3.46,0.01,0.5,-0.09,0.65,-1.44,2.5,-3.6,2.54,2.65,1.5,,0.01,0.01,-3.35,3.0,-0.8,,-0.5,,-3.6,-1.6,1.5,,8.32,1.55,-0.09,,3.39,55,0.4639232194,0.5007372668
2025,9,Virginia,Washington St.,17.5,2,22,20,17.9,9.38,26.81,17.81,16.98,24.31,8.71,,12.0,17.07,8.98,10.06,16.47,15.92,16,,20.35,17.48,18.69,21.76,17.52,22.04,1.0,11.2,17.48,14.68,15.84,17.0,15.5,18.74,18.76,17.5,,13.6,17.5,17.88,28.0,16.7,,19.8,,18.7,16.9,17.5,,25.25,16.76,19.35,,5.25,42,0.4754400465,0.8376947733
2025,9,Western Kentucky,Florida Intl.,10.0,-19,6,25,15.91,16.55,17.56,11.04,17.47,18.77,18.4,,23.5,15.7,15.64,14.35,15.68,16.01,15,,15.53,23.33,20.85,16.54,19.14,18.27,9.5,12.1,15.64,13.36,15.61,10.0,5.1,9.73,13.02,7.5,,13.0,21.35,14.45,18.0,13.4,,13.8,,12.2,12.9,11.0,,20.28,20.48,13.53,,4.03,31,0.6356364553,0.8308214917
2025,9,Wisconsin,Ohio St.,-25.0,-34,0,34,-22.68,-26.69,-38.97,-20.12,-41.67,-31.78,-24.37,,-26.5,-18.73,-29.42,-12.99,-26.74,-29.45,-27,,-25.73,-36.97,-17.45,-31.45,-28.67,-33.96,-15.5,-28.1,-26.5,-24.91,-24.79,-25.0,-25.5,-23.43,-32.15,-27.0,,-25.1,-26.07,-23.2,-31.0,-26.6,,-28.0,,-23.3,-26.5,-25.0,,-20.8,-32.97,-29.45,,6.27,34,0.4594014881,0.0586016763
2025,10,Arizona St.,Houston,7.0,-8,16,24,9.01,7.64,2.19,2.79,9.51,10.7,8.81,,4.0,8.54,9.8,2.03,8.71,9.91,-3,,11.19,12.53,8.69,4.02,7.36,11.87,16.5,10.6,8.7,5.56,8.63,7.0,7.3,5.95,10.08,7.5,,14.6,5.95,15.41,6.0,15.2,10.14,7.4,1.7,8.7,13.4,7.0,36.59,9.65,6.79,12.09,,4.03,40,0.5415744553,0.7025586541
2025,10,Arkansas,Auburn,2.5,-9,24,33,1.55,0.53,-4.55,0.47,1.18,5.39,0.73,,1.0,1.05,-3.26,-1.15,-0.48,3.27,-1,,0.05,0.22,-2.52,0.61,-0.07,5.47,3.5,-3.5,0.09,-0.91,-0.96,1.0,0.1,0.08,2.15,1.0,,-2.2,-3.85,2.87,-8.0,-2.8,0.11,-2.0,-4.01,0.8,-3.0,2.0,-5.76,-3.55,3.16,-7.06,,2.8,57,0.42666552,0.4881221678
2025,10,Arkansas St.,Georgia Southern,1.0,10,34,24,3.36,0.2,0.28,0.01,0.9,6.71,2.24,,1.5,2.21,0.71,1.81,1.66,5.82,-1,,3.29,2.05,-1.7,0.55,3.45,5.01,-1.0,0.01,1.0,0.49,1.5,1.5,1.4,1.96,2.41,2.0,,-1.2,0.01,-2.78,1.0,-0.7,5.52,0.0,-1.18,0.3,-0.3,1.0,17.16,9.9,0.29,8.69,,2.56,58,0.5163705754,0.5411129957
2025,10,Buffalo,Akron,10.0,-8,16,24,12.12,10.88,13.87,8.47,14.55,11.96,15.3,,14.0,12.77,14.96,8.64,12.76,4.8,11,,15.93,8.95,12.85,8.88,13.66,7.11,16.0,13.6,12.75,10.77,12.73,9.5,23.0,8.8,9.13,10.5,,15.5,12.25,22.26,11.0,15.9,17.81,15.1,-1.29,12.0,15.4,10.0,8.64,18.13,9.91,7.08,,3.78,40,0.5671587836,0.7828898118
2025,10,Central Mich.,Massachusetts,16.5,25,38,13,21.91,18.26,22.3,14.4,24.76,23.36,17.07,,24.0,19.93,15.25,16.45,19.71,28.93,17,,17.31,29.7,21.63,19.21,16.93,21.21,7.0,16.3,19.21,16.19,25.52,16.0,22.5,14.13,22.37,16.0,,18.4,16.02,22.03,20.0,18.2,18.87,19.2,23.93,21.6,18.9,17.0,19.87,7.93,22.57,32.14,,4.62,51,0.5769775106,0.8834130504
2025,10,Charlotte,North Texas,-26.0,-34,20,54,-22.06,-19.4,-29.76,-27.27,-28.26,-23.83,-22.96,,-27.0,-23.67,-26.76,-13.17,-26.11,-31.24,-33,,-24.44,-23.18,-19.34,-38.77,-34.99,-21.99,-9.0,-25.7,-25.56,-20.49,-23.02,-26.0,-25.5,-23.4,-30.66,-27.0,,-17.4,-32.07,-26.06,-34.0,-19.3,-40.61,-28.4,-30.06,-24.3,-18.6,-26.0,-41.85,-42.85,-32.79,-28.62,,7.53,74,0.4975024677,0.0686398983
2025,10,Cincinnati,Baylor,3.5,21,41,20,7.81,3.81,16.12,11.02,12.75,9.66,6.95,,15.5,6.2,3.95,9.33,6.54,8.67,12,,3.05,5.86,5.93,13.53,8.32,7.55,-4.0,6.2,6.58,8.55,8.33,4.0,4.3,4.58,5.42,5.0,,-1.9,13.65,-1.0,1.0,-1.3,9.17,7.2,1.66,3.3,-0.4,4.0,-0.12,4.75,10.05,7.33,,4.83,61,0.5726811698,0.6532576413
2025,10,Delaware,Middle Tenn.,9.5,3,31,28,14.1,5.63,15.92,13.98,13.07,13.47,6.74,,14.5,12.85,14.41,13.53,11.35,9.59,12,,9.38,4.69,6.54,12.88,8.87,10.4,12.0,8.2,12.0,11.15,17.44,9.5,10.1,7.77,14.71,10.0,,10.2,13.88,13.2,6.0,10.1,10.01,13.0,13.58,10.9,9.2,9.5,26.52,13.6,11.99,13.25,,3.2,59,0.5454783364,0.7583205564
2025,10,Eastern Mich.,Ohio,-12.0,-7,21,28,-8.85,-13.35,-12.12,-14.46,-16.7,-9.17,-9.79,,-11.0,-9.35,-16.04,-10.36,-12.53,-9.03,-13,,-11.37,-14.23,-7.88,-17.35,-12.91,-12.06,-15.5,-13.4,-12.42,-12.41,-10.24,-12.0,-15.5,-8.8,-15.4,-10.0,,-14.2,-14.0,-11.46,-16.0,-16.2,-13.98,-12.9,-3.6,-11.4,-13.5,-12.0,-2.26,-12.32,-11.06,-11.19,,2.56,49,0.4868531577,0.217922356
2025,10,Florida Intl.,Kennesaw St.,-3.0,-19,26,45,2.35,5.2,-0.1,-3.5,-6.33,5.02,-9.51,,1.0,0.77,1.53,-7.89,-3.98,-8.61,-6,,-3.46,-13.71,-1.68,-10.35,-16.3,1.05,7.0,-4.5,-2.27,0.88,1.35,-3.0,-1.7,-2.43,-2.13,-1.0,,-1.8,-10.5,-0.72,-13.0,-2.4,-17.75,-1.4,-2.76,-0.8,-1.2,-3.0,-16.92,-5.88,-9.07,-10.63,,6.1,71,0.4770217004,0.4074738097
2025,10,Fresno St.,San Diego St.,-3.0,-23,0,23,-0.5,0.32,-9.96,-9.17,-11.95,-2.54,-5.16,,5.0,-1.82,-0.06,-3.98,-4.46,-8.45,-9,,-1.36,-13.6,5.79,-12.12,-8.39,-3.58,8.0,-6.4,-2.88,-1.6,1.83,-3.0,-2.4,-2.65,-7.56,-2.5,,-2.2,-5.95,-2.0,-11.0,-2.0,-10.78,-1.8,-3.57,-3.1,-1.7,-3.0,22.78,-6.08,-14.99,-12.68,,5.68,23,0.4654938077,0.3956771787
2025,10,Georgia St.,South Alabama,-6.5,-7,31,38,-6.33,-7.27,-9.22,-3.88,-5.05,-10.02,-4.99,,0.5,-7.46,-10.76,-1.7,-6.68,-7.44,-8,,-7.49,-6.08,2.53,-8.42,-7.91,-7.13,-7.0,-7.0,-7.05,-7.32,-3.67,-6.5,-7.1,-5.06,-8.94,-6.5,,-6.5,1.05,-8.07,-16.0,-7.0,-11.79,-8.3,-8.96,-7.8,-7.9,-6.5,-17.41,-16.17,-6.95,-6.95,,3.99,69,0.4956126814,0.3415879812
2025,10,Georgia Tech,Syracuse,17.0,25,41,16,14.47,11.71,24.73,14.52,14.07,15.86,15.15,,21.0,12.07,14.82,16.25,16.02,16.31,16,,14.95,22.28,12.05,16.93,17.98,20.93,1.5,12.5,15.93,12.8,17.62,17.0,16.0,13.53,15.34,17.5,,17.8,25.2,7.16,17.0,14.7,18.49,14.1,17.99,16.6,13.8,17.0,19.87,21.65,20.42,19.66,,4.47,57,0.4763064612,0.8343330927
