season,week,home,road,line,actual,hscore,vscore,linesag,linepayne,linemass,linepfz,linelaz,linemoore,linesagr,lineargh,linepaynep,linehow,linesagpred,linepaynewl,linekam,linerwp,lineavg,lineelo,lineloud,lineborn,linedokter,linesuper,linedunk,linebill,linebihl,lineround,linefei,linemedian,lineharville,linesaggm,lineespn,linefox,lineopen,linepig,linecons,linecong,linepibias,linel2,lineteamrank,lineash,linepimean,lineca,linekeep,linekerns,linel2hf,linelog,lineatom,linedwig,linepiratings,linecather,linetalis,linedonchess,linefeng,linemidweek,lineclean,linecurry,linepugh,linestd,total,phcover,phwin,linewayward,linebig200,linecfp,linefluker
2024,14,Old Dominion,Marshall,3.0,-7,35,42,0.91,3.07,-0.55,-1.65,1.5,-2.38,1.14,-2.0,3.78,-3.5,2.44,2.68,0.15,-2.39,1.39,2.48,-7.0,3.45,1.92,,3.68,-6.35,1.78,,4.5,1.94,-0.44,-1.02,0.05,,1.5,-4.0,-5.95,2.62,4.1,4.56,1.7,,3.9,3.0,2.32,7.9,-1.75,-0.8,,2.0,3.8,,1.29,2.4,,2.0,5.5,1.88,1.97,3.35,77,0.4604760658,0.5341373946,1.74,3.47,,
2024,14,Oregon St.,Washington St.,-11.0,3,41,38,-8.67,11.29,-3.36,-9.1,-7.65,-8.55,-9.52,-14.0,9.44,-18.0,-9.26,12.29,-3.97,-7.28,-8.8,-9.69,-15.0,-11.45,-9.86,,-12.86,-3.94,-12.05,,-10.8,-9.54,-8.21,-8.9,-9.55,,-12.5,-11.0,-19.95,-4.87,-7.0,-13.36,-9.2,,-7.5,-11.0,-15.12,-10.0,1.37,-3.66,,-15.0,-7.0,,-13.35,-16.5,,-12.5,1.0,-13.97,-12.32,6.84,79,0.550640625,0.3053339873,-6.85,-16.55,,
2024,14,Rutgers,Illinois,2.0,-7,31,38,1.12,8.74,-0.31,-0.1,0.48,-3.82,0.99,-2.0,9.92,-2.0,1.84,8.11,-2.52,-0.68,0.44,0.08,-5.0,-1.45,1.91,,-2.27,0.15,0.39,,1.6,0.04,0.9,0.29,1.29,,1.5,-1.0,-5.95,-2.86,1.7,1.7,0.01,,3.7,2.0,-0.15,1.5,-7.85,-0.88,,-2.0,2.7,,-0.75,-0.3,,-1.0,-0.5,-0.93,-0.98,3.03,69,0.46155112,0.5108600574,-0.33,1.17,,
2024,14,San Jose St.,UNLV,-7.5,-11,16,27,-9.26,1.35,-4.49,-9.76,-8.85,-13.34,-10.63,-11.0,4.69,-11.5,-9.12,-0.44,-7.31,-6.27,-8.42,-7.42,-11.0,-9.05,-10.63,,-9.3,-1.15,-11.17,,-9.2,-9.23,-7.87,-9.66,-8.92,,-7.5,-8.0,-16.45,-9.43,-9.5,-13.36,-13.9,,-9.7,-7.5,-8.8,-4.2,-18.83,-2.83,,-16.0,-8.6,,-13.73,-10.2,,-8.0,7.0,-5.53,-14.33,4.95,43,0.4779394075,0.306304637,-3.67,-10.7,,
2024,14,South Florida,Tulsa,17.5,33,63,30,19.42,11.1,12.52,13.12,19.33,21.11,20.06,20.0,11.27,20.0,21.1,10.99,12.3,14.32,19.17,15.98,10.0,24.15,18.23,,21.68,17.41,21.19,,24.1,20.0,16.89,19.15,19.81,,15.5,21.0,16.27,24.87,24.0,25.47,22.2,,23.3,17.5,24.97,18.7,5.15,1.63,,21.0,22.4,,23.71,21.5,,17.5,8.5,18.99,25.1,4.62,93,0.5402309379,0.8768863322,16.09,21.38,,
2024,14,Southern Miss.,South Alabama,-23.5,-21,14,35,-16.91,-11.7,-19.4,-27.9,-15.03,-20.16,-20.68,-20.0,-18.15,-20.5,-19.36,-8.23,-24.31,-11.46,-19.5,-20.66,-22.0,-27.15,-17.86,,-25.89,-14.5,-19.18,,-23.2,-19.82,-19.64,-13.67,-20.41,,-22.5,-19.0,-13.36,-16.35,-23.5,-23.07,-22.0,,-22.5,-23.0,-24.28,-17.55,-24.64,-12.02,,-30.0,-22.1,,-20.63,-16.5,,-21.5,-9.5,-22.3,-22.79,4.77,49,0.5953375038,0.1197330101,-17.61,-15.07,,
2024,14,Syracuse,Connecticut,10.5,7,31,24,13.77,12.65,12.37,4.98,8.53,6.41,15.4,10.0,12.0,11.5,12.27,12.98,12.37,8.87,11.72,13.25,1.0,11.25,11.13,,13.9,12.61,11.25,,11.9,11.95,12.28,15.11,7.02,,10.5,22.0,17.15,12.44,15.0,12.52,11.3,,14.9,10.5,11.11,11.15,22.18,2.14,,9.0,14.5,,9.69,8.0,,10.5,3.0,16.82,10.03,3.64,55,0.5298549889,0.7641089594,10.31,12.64,,
2024,14,TCU,Arizona,10.5,21,49,28,10.35,-9.99,11.68,11.92,8.72,10.49,13.19,12.0,-7.04,15.0,10.42,-11.57,12.57,9.09,9.15,8.09,6.0,12.35,11.26,,6.79,4.72,9.27,,9.1,10.38,8.25,8.54,11.54,,11.5,6.0,15.4,9.69,9.3,10.95,11.2,,9.8,10.5,16.75,13.45,14.67,0.96,,11.0,9.0,,11.09,7.9,,11.5,4.5,8.51,12.02,5.7,77,0.4681041743,0.7062521226,12.43,14.25,,
2024,14,Tennessee,UTEP,40.5,56,56,0,38.55,29.56,42.71,38.01,39.02,42.41,42.5,31.0,32.9,33.5,37.61,27.77,44.13,19.15,40.0,34.39,25.0,45.65,40.55,,46.57,41.05,38.35,,42.0,42.0,44.05,40.25,42.56,,42.0,42.0,43.94,42.32,48.8,47.73,47.9,,47.5,40.5,45.05,37.85,52.41,6.28,,44.0,47.2,,46.32,37.0,,41.5,16.0,43.15,52.21,7.55,56,0.4886541196,0.9885619984,38.24,32.33,,
2024,14,Texas,Kentucky,20.0,17,31,14,20.88,20.03,21.11,26.28,20.02,21.42,24.06,18.0,18.68,24.5,18.18,20.75,23.41,15.62,22.34,19.18,18.0,22.65,18.56,,25.09,25.38,19.75,,21.6,21.95,21.89,22.92,25.47,,19.5,16.0,24.85,22.56,28.3,22.89,21.6,,27.8,20.0,27.2,23.5,20.36,3.3,,22.0,28.2,,21.62,23.5,,20.5,15.0,25.96,23.24,3.55,45,0.5571920623,0.9151819422,19.25,21.08,,
2024,14,Texas St.,Georgia St.,21.0,-8,44,52,21.2,3.14,12.92,26.87,19.46,23.33,24.23,19.0,6.04,21.0,22.1,1.57,12.51,16.03,19.2,17.95,19.0,28.15,19.66,,24.6,13.53,20.31,,24.2,20.21,15.03,19.94,18.22,,19.5,24.0,23.1,20.72,20.1,24.73,21.9,,20.0,21.0,22.83,20.8,28.49,1.57,,22.0,18.2,,20.35,15.0,,20.0,12.0,23.35,22.35,5.87,96,0.4576529804,0.8716829407,17.73,18.92,,
2024,14,Texas-San Antonio,Temple,17.0,24,51,27,18.69,22.7,16.64,20.05,10.99,13.32,20.99,12.0,25.63,13.0,19.76,21.12,14.35,10.73,16.04,13.08,9.0,19.65,21.07,,18.64,12.13,9.19,,9.7,14.72,14.43,17.48,16.64,,17.0,20.0,9.78,23.6,21.3,11.59,16.0,,20.6,17.0,14.2,27.35,21.71,0.5,,13.0,19.7,,11.46,13.7,,16.5,10.5,21.32,12.63,4.84,78,0.4769358664,0.8331032527,15.0,13.63,,
2024,14,Toledo,Ohio,1.5,-17,7,24,2.87,7.05,3.83,0.73,5.25,5.18,1.38,3.0,7.25,5.0,2.18,6.94,2.19,4.47,2.98,1.25,1.0,0.35,7.05,,-4.18,2.12,0.96,,2.3,2.94,4.41,4.86,4.41,,3.0,0.01,4.55,7.83,1.0,1.31,4.4,,1.2,1.5,-0.26,-1.2,6.79,-0.32,,-3.0,2.2,,4.87,3.3,,1.5,4.5,-1.33,4.3,2.68,31,0.5366234404,0.5734261335,0.87,10.32,,
2024,14,UAB,Rice,-6.5,26,40,14,-4.17,-2.57,-1.34,-5.46,-3.51,-2.42,-5.73,-3.0,-4.87,-4.0,-5.37,-1.33,-3.93,-2.6,-5.07,-4.97,-6.0,-8.25,-5.33,,-4.54,-1.18,-4.87,,-5.1,-5.02,-5.4,-2.53,-6.2,,-6.5,-9.0,-2.5,-10.77,-10.7,-6.07,-6.4,,-9.4,-6.5,-6.73,-3.6,-7.59,-0.92,,-10.0,-9.9,,-5.75,-7.2,,-6.5,3.0,-9.45,-5.06,2.94,54,0.5352900247,0.3767463106,-1.98,-2.12,,
2024,14,UCLA,USC,-4.5,-6,13,19,-4.18,-2.34,-6.23,-21.33,-7.38,-9.64,-4.72,-3.0,-2.18,-1.5,-4.28,-2.42,-9.54,-4.66,-5.99,0.06,-7.0,-4.75,-8.73,,-0.64,-1.8,-6.16,,-12.7,-6.02,-6.61,-4.46,-9.41,,-5.5,1.0,-7.35,-6.4,-10.5,-8.38,-9.0,,-10.0,-4.5,-3.49,-10.95,0.12,0.4,,-9.0,-10.8,,-9.2,-7.5,,-4.5,-1.5,2.81,-9.32,4.33,32,0.463926046,0.3579240035,-3.43,-2.97,,
2024,14,Utah,Iowa St.,-6.5,-3,28,31,-3.93,4.33,-3.74,-4.21,-7.51,-6.54,-4.87,-9.0,2.58,-14.0,-2.9,5.28,-6.63,-7.91,-6.75,-6.46,-8.0,-8.35,-6.03,,-7.79,-7.34,-11.83,,-10.6,-6.58,-6.04,-4.98,-4.8,,-5.0,-6.0,-14.35,-4.94,-5.2,-12.9,-5.6,,-3.9,-6.5,-7.25,-10.65,-12.97,-1.84,,-12.0,-4.4,,-8.8,-4.4,,-7.5,-2.5,-11.36,-9.09,4.27,59,0.4939334647,0.3406856284,-7.14,-7.97,,
2024,14,Utah St.,San Diego St.,5.5,21,41,20,6.46,5.86,2.13,5.28,1.96,5.57,5.03,5.0,4.03,5.5,8.46,6.84,-0.76,4.53,4.94,5.2,-1.0,8.55,3.89,,7.43,2.32,3.86,,3.5,5.24,2.43,6.19,2.18,,3.5,11.0,5.6,8.86,5.8,4.37,2.6,,5.6,5.5,7.34,8.6,10.71,0.73,,1.0,6.2,,3.23,5.5,,4.5,5.5,8.71,4.16,2.57,61,0.4861100294,0.6206535509,4.77,5.56,,
2024,14,Virginia,SMU,-10.0,-26,7,33,-8.91,-13.07,-8.81,-15.33,-8.59,-11.13,-8.07,-13.0,-17.03,-17.5,-8.26,-10.93,-13.48,-7.87,-11.55,-9.58,-14.0,-10.55,-9.88,,-12.16,-7.51,-11.08,,-14.1,-11.55,-10.43,-11.63,-11.41,,-10.0,-10.0,-15.4,-12.3,-13.3,-11.6,-12.4,,-12.8,-10.0,-11.37,-11.9,-12.25,-2.31,,-14.0,-11.5,,-11.99,-12.0,,-9.5,-10.0,-9.66,-12.17,2.41,40,0.4615486129,0.2359697545,-8.44,-12.36,,
2024,14,West Va.,Central Florida,-3.5,10,31,21,0.99,8.92,0.95,-5.36,-1.04,2.5,-0.1,2.0,4.13,4.0,-1.07,11.49,1.42,2.77,1.14,2.39,-2.0,0.35,-2.97,,4.69,6.76,-0.87,,-3.8,0.97,-0.63,3.38,-1.9,,-1.0,4.0,4.2,4.35,4.4,-2.89,-1.5,,3.2,-2.5,-6.1,-4.95,-9.74,0.69,,4.0,3.5,,-4.1,-1.4,,-3.0,0.5,7.76,-4.48,3.97,52,0.6116281337,0.5277714406,-0.45,3.02,,
2024,14,Wyoming,Boise St.,-23.0,-4,13,17,-18.9,3.1,-17.75,-21.91,-21.42,-27.52,-23.13,-30.0,-4.24,-37.5,-16.09,7.06,-20.25,-12.83,-21.91,-24.02,-28.0,-24.55,-23.83,,-22.79,-21.07,-24.2,,-29.4,-23.26,-19.34,-20.75,-25.36,,-23.5,,-33.58,-19.05,-21.9,-27.03,-24.1,,-21.5,-23.0,-23.26,-24.9,-32.74,-15.37,,-30.0,-19.9,,-28.23,-24.5,,-22.5,-9.5,-27.52,-27.31,8.56,30,0.5240938262,0.1122366241,-16.55,-25.64,,
2024,15,Akron,Toledo,-8.0,7,21,14,-9.05,-25.57,-14.92,-13.41,-8.7,-10.08,-8.61,-10.0,-21.56,-12.0,-8.54,-27.74,-11.86,-8.63,-11.4,-3.83,-14.0,-10.75,-10.77,,-5.84,-17.41,-7.29,-11.0,-6.9,-11.0,-12.59,-11.44,-11.37,,-9.0,-6.0,-12.25,-14.71,-9.7,-8.39,-11.7,,-11.2,-8.5,-10.72,-10.7,-3.86,-1.56,,-12.0,-11.4,,-12.35,-10.4,,-8.0,-6.5,-6.2,-12.54,4.67,35,0.4186051379,0.2454412434,-8.26,-12.24,,
2024,15,Alabama,Auburn,11.0,14,28,14,15.21,24.1,20.5,18.9,18.09,12.1,16.77,16.0,19.62,21.0,12.76,26.51,22.73,13.32,17.43,11.5,9.0,12.75,18.49,,12.64,15.04,18.24,20.0,16.7,18.0,17.89,17.42,17.36,,13.0,8.0,20.3,17.44,18.5,22.12,18.0,,18.9,12.5,17.74,15.8,23.24,2.44,,19.0,18.9,,19.47,18.0,,11.5,8.5,17.11,18.73,3.86,42,0.6530554186,0.8569907755,17.02,18.64,,
2024,15,Arizona,Arizona St.,-8.0,-42,7,49,-6.7,23.82,-3.96,-12.89,-9.4,-11.64,-10.97,-14.0,27.74,-19.0,-5.5,21.7,-10.52,-7.61,-7.37,-7.82,-12.0,-10.55,-4.42,,-10.38,-8.25,-11.32,-15.0,-14.2,-8.91,-6.98,-5.19,-8.21,,-8.5,-7.0,-18.63,-1.65,-8.6,-12.39,-8.6,,-8.4,-8.0,-11.94,-12.4,-6.81,-2.06,,-18.0,-8.5,,-13.04,-7.9,,-8.5,5.5,-9.8,-13.69,9.76,56,0.5134830199,0.3462570294,-8.91,-14.42,,
2024,15,Arkansas St.,Old Dominion,-4.5,-8,32,40,-1.52,1.01,-2.63,-4.69,-7.76,-4.43,-3.4,1.0,3.1,4.5,-4.26,-0.11,-8.22,0.24,-3.75,-1.97,-1.0,-6.75,-5.85,,-4.85,8.88,-6.11,1.0,-14.8,-4.43,-4.17,2.36,-6.25,,-2.5,3.0,2.45,-0.12,-5.1,-10.24,-7.0,,-5.7,-4.5,-9.2,-9.1,-4.21,0.78,,-10.0,-5.7,,-11.4,-7.0,,-4.5,-1.0,-0.01,-11.55,5.2,72,0.5179073129,0.4111801252,-4.2,-4.55,,
2024,15,Army,Texas-San Antonio,6.5,5,29,24,8.02,-6.12,10.33,15.78,15.03,15.42,8.47,20.0,-8.64,20.0,7.13,-4.76,17.95,14.54,12.6,14.19,12.0,10.45,14.9,,11.11,16.64,16.85,17.0,24.4,13.4,12.27,9.13,14.43,,6.5,8.0,26.25,5.69,11.4,20.15,13.4,,11.2,7.5,15.07,4.95,25.91,3.33,,17.0,11.7,,18.75,10.1,,7.0,5.0,11.6,18.78,7.0,53,0.6374240644,0.7661475128,12.95,24.41,,
2024,15,BYU,Houston,12.0,12,30,18,14.64,5.18,15.69,29.55,15.33,20.1,15.97,13.0,3.9,20.5,12.9,5.88,18.29,15.22,15.44,14.33,15.0,18.55,13.52,,15.9,14.89,17.56,18.0,19.9,15.33,15.12,16.72,16.96,,11.5,13.0,26.6,19.28,13.9,19.97,15.2,,13.7,13.0,17.05,9.1,17.5,2.34,,16.0,13.8,,18.57,8.3,,13.0,6.0,14.35,18.24,4.85,48,0.5820830199,0.8238413703,14.64,20.65,,
2024,15,Baylor,Kansas,1.0,28,45,17,0.9,-16.85,2.05,-0.77,1.2,2.12,-0.83,4.0,-15.98,5.5,0.16,-17.31,2.29,3.55,-0.27,0.11,2.0,-2.25,0.85,,-1.85,3.57,0.5,2.0,-0.3,0.5,0.75,2.57,-0.66,,1.5,-2.0,3.85,-0.38,0.4,0.35,-0.5,,0.4,1.0,2.07,2.25,2.42,0.31,,-4.0,0.2,,0.83,1.2,,-1.5,-0.5,-3.79,0.11,4.85,62,0.4695085049,0.4935115179,1.85,5.48,,
2024,15,Boise St.,Oregon St.,18.0,16,34,18,19.11,-3.27,10.58,22.17,18.68,19.27,21.08,26.0,-5.74,31.0,18.4,-1.95,18.87,16.51,20.01,23.25,18.0,21.45,20.8,,22.69,16.46,21.82,23.0,25.1,21.06,15.18,20.28,21.06,,17.0,27.0,33.95,21.66,20.1,25.43,20.9,,20.0,18.5,27.65,23.7,33.4,14.35,,20.0,18.2,,24.5,24.0,,18.5,14.0,27.87,23.64,7.88,52,0.5451437715,0.8705373154,17.91,23.35,,
2024,15,Boston College,Pittsburgh,4.0,11,34,23,3.66,8.47,0.19,2.06,2.55,5.52,4.91,2.0,2.94,1.5,4.95,11.45,-2.05,1.45,3.1,4.54,-2.0,6.45,-2.28,,10.55,0.4,0.92,1.0,4.5,2.21,1.03,1.45,2.21,,2.5,7.0,0.35,10.13,5.0,1.62,2.3,,5.2,4.0,0.91,-0.85,5.1,-0.45,,2.0,5.1,,1.26,3.5,,4.5,-2.0,10.34,1.76,3.41,57,0.4778983306,0.5757067451,2.64,1.33,,
2024,15,Bowling Green,Miami (Ohio),3.0,-16,12,28,2.85,-3.91,-0.12,7.43,2.89,7.1,4.38,2.0,-1.27,4.5,2.11,-5.33,2.5,5.45,2.41,6.12,1.0,3.85,4.11,,5.23,-5.23,4.15,1.0,5.7,2.7,2.5,2.21,2.89,,2.5,4.0,3.85,-0.01,0.9,5.0,2.5,,0.3,3.0,-2.29,2.5,-0.02,-0.38,,-1.0,0.6,,2.96,2.7,,2.0,1.5,5.32,2.49,3.09,40,0.4854482603,0.5592340067,0.74,6.92,,
2024,15,Buffalo,Kent,24.0,36,43,7,22.22,13.2,19.28,29.52,19.37,18.07,25.07,33.0,15.45,35.5,19.78,11.99,21.75,19.65,22.28,25.57,22.0,26.45,18.41,,26.01,23.09,20.34,27.0,24.8,21.92,20.3,24.5,21.92,,21.5,26.0,16.76,18.71,20.5,23.71,21.1,,20.9,24.0,23.96,21.35,25.95,13.35,,23.0,20.8,,22.67,24.0,,24.0,12.0,32.38,24.58,4.89,50,0.4587644223,0.9100876435,19.64,26.78,,
2024,15,Central Florida,Utah,10.0,-14,14,28,3.47,-4.47,1.33,4.81,5.77,4.46,3.81,6.0,0.36,6.5,4.67,-7.07,4.71,3.99,5.0,4.41,2.0,7.05,9.05,,7.21,5.23,6.42,7.0,8.5,5.6,4.86,2.28,6.96,,6.5,6.0,7.0,2.17,1.7,8.35,4.8,,2.3,8.5,11.86,10.9,5.8,0.52,,-3.0,2.2,,6.97,6.9,,9.5,7.0,6.98,7.86,3.62,42,0.3793951906,0.6206048094,5.6,10.99,,
2024,15,Charlotte,UAB,2.0,2,29,27,0.6,-2.16,-2.54,0.4,2.73,-1.34,-0.78,6.0,-1.53,9.0,-1.05,-2.49,0.25,4.18,2.02,3.53,-1.0,-3.05,6.0,,-0.73,4.36,5.34,7.0,5.8,1.86,1.77,3.18,1.3,,3.0,-1.0,6.3,0.42,3.3,5.78,2.0,,2.5,2.0,-0.93,1.05,14.62,0.9,,-5.0,3.2,,1.86,3.2,,2.5,-1.0,3.38,0.5,3.25,56,0.5004924157,0.5496054729,-0.07,8.45,,
2024,15,Cincinnati,TCU,-3.0,-7,13,20,-3.34,-8.35,-3.74,-0.84,1.81,-1.93,-6.21,1.0,-11.55,0.01,-3.64,-6.64,3.67,-0.27,-2.34,-1.24,-3.0,-7.95,-1.97,,-5.57,-0.23,2.02,1.0,1.3,-1.77,-1.86,-1.24,-1.0,,-1.0,-5.0,-1.75,-5.02,-3.0,3.15,-1.4,,-2.8,-3.0,-1.77,1.5,6.74,-0.05,,-10.0,-2.5,,1.12,-3.4,,-3.5,-5.5,-12.79,0.22,3.74,33,0.5161410022,0.4429530057,-0.25,0.58,,
2024,15,Clemson,South Carolina,2.5,-3,14,17,1.77,11.82,3.12,-0.11,-0.34,1.72,2.15,1.0,9.41,2.0,0.96,13.12,-5.64,0.86,1.52,-0.82,1.0,-0.65,4.02,,-4.47,3.83,-1.98,2.0,-0.5,1.38,1.25,2.13,2.56,,3.0,-3.0,3.14,4.57,2.3,-3.34,0.7,,2.9,2.5,-1.21,-0.15,-18.96,0.54,,-8.0,2.1,,-2.5,3.4,,2.5,7.0,1.38,-3.01,3.94,31,0.4761128262,0.5370183766,0.41,3.66,,
2024,15,Colorado,Oklahoma St.,16.5,52,52,0,13.17,-10.08,3.46,24.55,16.8,14.94,16.41,21.0,-5.64,25.5,12.43,-12.47,13.16,14.87,14.4,19.49,13.0,24.35,13.49,,21.92,10.86,18.59,19.0,19.0,15.0,11.46,12.32,13.2,,14.0,14.0,26.95,7.72,15.5,20.56,12.4,,15.0,16.5,22.26,17.55,19.2,2.58,,16.0,14.5,,16.4,12.1,,16.5,5.5,23.73,16.62,8.4,52,0.4534604963,0.7886536367,13.12,17.62,,
2024,15,Colorado St.,Utah St.,5.0,5,42,37,6.15,0.44,4.45,7.71,8.67,6.26,5.38,11.0,1.96,14.5,3.89,-0.37,5.71,11.33,6.55,7.37,4.0,-1.95,7.52,,3.46,12.4,7.97,11.0,9.1,6.57,6.57,9.35,5.54,,6.0,0.01,13.3,2.75,6.4,8.44,6.4,,5.6,5.0,6.68,5.75,16.02,1.39,,7.0,5.1,,6.66,3.6,,6.0,4.5,2.04,6.64,3.65,79,0.5379057998,0.656203701,6.86,13.08,,
2024,15,East Carolina,Navy,2.5,-14,20,34,0.84,-3.13,-2.11,-2.42,-3.39,-4.82,2.79,-3.0,4.42,0.01,0.77,-7.19,-5.04,-1.93,-2.73,-0.39,-3.0,-0.15,-7.65,,1.95,-3.16,-6.52,-4.0,-11.8,-2.47,-1.54,-1.08,-1.74,,0.0,-1.0,-7.35,-2.47,1.1,-7.11,-4.2,,0.2,1.5,-4.27,-0.55,-6.92,-0.67,,-10.0,0.9,,-6.29,-3.9,,2.5,3.5,3.12,-6.56,3.54,54,0.3738905774,0.433349068,-2.83,-9.69,,
2024,15,Florida Intl.,Middle Tenn.,9.0,11,35,24,10.25,-3.83,4.35,16.28,11.38,8.83,14.31,8.0,-10.05,5.5,10.95,-0.47,12.36,8.51,9.27,14.18,7.0,14.05,10.02,,14.62,2.37,13.09,7.0,17.4,10.02,6.63,6.81,10.77,,8.5,11.0,5.25,13.87,8.2,17.09,11.0,,7.8,9.0,14.3,14.4,19.24,0.35,,10.0,7.0,,14.16,6.9,,9.0,3.5,7.41,14.37,5.51,59,0.5064097937,0.7094080998,8.5,11.05,,
2024,15,Florida St.,Florida,-16.5,-20,11,31,-11.16,21.49,-9.95,-19.56,-12.03,-17.47,-16.83,-12.0,12.28,-14.0,-10.39,26.44,-15.62,-10.41,-11.52,-14.67,-11.0,-21.05,-10.01,,-21.71,-3.71,-15.05,-12.0,-17.4,-14.0,-11.81,-8.86,-14.02,,-12.5,-18.0,-21.35,-4.95,-15.6,-18.2,-12.4,,-15.2,-16.5,-19.69,-9.05,-16.42,-2.46,,-23.0,-14.3,,-17.02,-10.8,,-15.0,8.0,-23.12,-19.33,10.38,42,0.6035491964,0.2718152763,-13.25,-13.97,,
2024,15,Georgia,Georgia Tech,18.0,2,44,42,19.14,25.93,25.77,16.7,16.26,19.09,20.68,14.0,27.81,17.0,17.7,24.92,21.82,13.36,19.26,15.44,6.0,19.05,19.76,,19.99,14.61,15.65,13.0,18.5,19.14,17.75,21.59,19.15,,20.0,18.0,14.0,19.81,23.9,19.92,20.9,,22.3,18.0,18.98,17.15,27.21,1.38,,18.0,21.3,,19.49,23.0,,19.5,12.5,22.0,20.67,4.18,86,0.530589436,0.8796429043,21.2,17.83,,
2024,15,Georgia Southern,Appalachian St.,2.5,9,29,20,4.21,-6.51,2.09,10.39,8.81,9.04,5.05,9.0,-7.41,13.5,3.28,-6.03,9.03,8.59,5.5,6.73,4.0,7.75,1.79,,7.78,5.77,8.91,7.0,9.2,6.18,5.43,4.53,6.88,,2.5,10.0,12.25,5.2,1.3,10.56,5.3,,1.8,3.0,5.39,3.6,13.95,0.84,,8.0,1.9,,9.15,2.8,,2.5,0.01,6.18,9.2,4.5,49,0.5721380582,0.6305600101,4.49,9.45,,
2024,15,Georgia St.,Coastal Carolina,1.0,-21,27,48,0.96,-1.78,-0.82,-1.41,1.09,3.88,1.57,-1.0,-3.79,-2.5,2.33,-0.68,-3.83,-1.75,0.37,3.87,-5.0,4.15,-1.49,,4.56,-1.93,0.85,-2.0,0.3,0.0,-1.09,-1.25,1.08,,2.0,0.01,-0.35,0.76,3.9,1.93,-1.2,,2.4,1.0,2.15,3.7,-3.49,-0.22,,-1.0,2.7,,0.17,-2.1,,1.0,-1.0,4.31,0.9,2.36,75,0.4843430626,0.5091968912,2.48,-0.02,,
2024,15,Hawaii,New Mexico,-3.5,8,38,30,0.62,3.2,1.26,4.31,2.32,4.15,2.25,3.0,1.16,3.5,-1.16,4.31,2.06,1.0,1.1,2.09,-1.0,,3.44,,-0.11,0.38,-0.02,2.0,-1.3,1.21,-0.66,0.68,3.0,,-1.5,-2.0,1.52,4.97,2.1,0.66,4.8,,2.1,-2.0,-4.24,-8.3,16.75,-0.59,,1.0,1.6,,-0.21,-2.7,,-2.5,-3.0,0.19,-0.68,2.56,68,0.612585595,0.5272690559,0.3,7.62,,
2024,15,Indiana,Purdue,29.0,66,66,0,26.52,-2.24,22.43,54.24,28.92,33.71,28.57,39.0,0.89,38.5,25.84,-3.92,32.74,19.06,29.74,28.66,32.0,36.95,30.89,,33.34,27.28,33.92,35.0,41.9,30.89,31.32,28.21,32.51,,27.5,28.0,41.67,26.02,28.2,41.58,32.7,,28.1,29.0,34.35,35.65,35.04,23.99,,37.0,27.8,,37.37,29.5,,29.0,11.5,32.59,39.37,11.14,66,0.5152170981,0.9374030384,28.68,27.3,,
2024,15,Iowa,Nebraska,3.0,3,13,10,7.99,12.63,10.57,10.93,9.02,7.58,8.33,7.0,5.23,7.0,8.13,16.6,8.74,6.21,8.55,6.06,4.0,10.65,5.15,,10.52,2.15,7.6,7.0,4.9,8.16,7.93,8.16,9.19,,3.5,6.0,10.85,17.12,11.5,9.55,8.7,,11.6,4.5,12.42,5.35,17.31,0.51,,6.0,12.4,,9.56,6.2,,5.5,5.0,11.17,9.76,3.17,23,0.6341384142,0.7013023966,9.4,3.56,,
2024,15,Iowa St.,Kansas St.,2.5,8,29,21,2.75,-6.12,1.33,5.11,1.99,1.26,2.33,5.0,-9.77,7.5,2.2,-4.16,6.21,5.16,2.41,3.76,1.0,1.05,3.83,,-0.25,3.18,3.81,6.0,3.9,2.6,1.56,3.76,1.54,,3.0,1.0,5.25,5.5,2.2,4.62,2.6,,1.5,2.5,0.55,5.85,8.72,0.19,,-1.0,1.0,,1.98,3.9,,2.5,4.5,-0.85,2.58,3.16,50,0.4977818278,0.5591793007,3.51,2.49,,
2024,15,James Madison,Marshall,3.5,-2,33,35,3.79,18.8,7.2,8.71,2.9,3.29,3.08,3.0,20.72,3.0,4.05,17.76,8.48,1.38,5.63,0.95,3.0,3.15,7.52,,0.32,2.36,5.26,1.0,4.9,4.26,5.7,4.26,5.14,,3.5,5.0,2.1,4.29,6.5,8.34,6.0,,6.9,3.5,4.04,14.9,16.86,-0.22,,1.0,6.8,,3.25,4.2,,3.5,11.0,-1.47,3.18,4.7,68,0.5511827983,0.6330895735,4.9,2.62,,
2024,15,Kentucky,Louisville,-4.0,-27,14,41,-3.18,-3.51,-1.6,-5.02,-6.82,-8.49,-2.65,-6.0,-2.22,-10.5,-2.41,-4.21,0.53,-5.37,-5.14,-6.02,-10.0,-4.55,-3.85,,-6.51,-5.7,-5.56,-11.0,-3.6,-5.02,-6.64,-4.94,-7.65,,-3.0,0.01,-12.1,-3.61,-7.5,-4.32,-4.0,,-7.6,-4.0,-7.48,-3.55,1.13,-1.98,,-7.0,-8.4,,-6.73,-4.4,,-4.0,-0.5,-1.46,-5.93,2.86,55,0.4718274115,0.3749897127,-1.42,-8.83,,
