season,week,home,road,line,actual,hscore,vscore,linesag,linepayne,linemass,linepfz,linelaz,linemoore,linesagr,lineargh,linepaynep,linehow,linesagpred,linepaynewl,linekam,linerwp,lineavg,lineelo,lineloud,lineborn,linedokter,linesuper,linedunk,linebill,linebihl,lineround,linefei,linemedian,lineharville,linesaggm,lineespn,linefox,lineopen,linepig,linecons,linecong,linepibias,linel2,lineteamrank,lineash,linepimean,lineca,linekeep,linekerns,linel2hf,linelog,lineatom,linedwig,linepiratings,linecather,linetalis,linedonchess,linefeng,linemidweek,lineclean,linecurry,linepugh,linestd,total,phcover,phwin
2022,9,California,Washington,-7.5,-7,21,28,-6.77,-8.77,-2.89,-3.51,-5.29,-10.81,-7.6,-6.0,-13.83,-10.0,-6.94,-6.03,-3.92,-6.08,-6.61,-2.94,-11.0,-5.95,-6.58,,-4.1,-2.73,-8.54,-10.0,-11.0,-6.54,-5.05,-6.78,-7.04,-1.0,-7.5,-7.0,-10.84,-5.21,-5.8,,-11.3,,-6.5,-7.5,-11.22,-10.65,,,,-12.0,-6.0,-6,3.24,-7.1,,-7.5,2.5,-4.2,-10.85,3.58,49,0.5218070923,0.3423061834
2022,9,Central Mich.,Bowling Green,6.5,-16,18,34,9.07,6.62,11.89,13.53,6.65,8.37,9.61,6.0,15.74,6.5,10.41,1.72,10.73,-4.47,8.72,2.69,7.0,9.35,11.48,,5.3,5.04,3.57,5.0,5.4,8.65,7.53,8.07,11.56,20.0,7.5,4.0,4.04,10.09,11.4,,11.4,,10.8,6.5,9.19,7.85,,,,8.0,8.4,13,18.06,8.9,,6.5,14.0,12.06,8.23,4.31,52,0.5536810917,0.7019930479
2022,9,Charlotte,Florida Intl.,14.5,-19,15,34,9.26,2.82,11.12,1.31,13.24,12.95,10.93,7.0,12.56,5.5,11.3,-2.43,16.04,6.38,11.37,7.38,-2.0,17.05,16.8,,10.95,3.99,11.35,7.0,7.4,11.68,11.85,5.74,13.77,17.0,14.5,13.0,4.67,20.75,19.1,,13.9,,16.6,14.0,15.28,9.85,,,,15.0,18.2,22,12.77,11.5,,14.5,6.0,12.29,17.73,5.58,49,0.4262105844,0.750406857
2022,9,Clemson,Syracuse,14.0,6,27,21,11.73,3.34,13.33,4.23,6.54,5.89,12.74,5.0,-0.26,19.0,10.82,5.28,10.61,4.64,9.69,11.52,1.0,10.85,9.54,,8.96,10.22,5.26,5.0,6.3,10.11,7.77,12.94,13.82,12.0,13.0,10.0,7.11,11.36,13.4,,8.8,,13.0,13.5,7.15,9.0,,,,1.0,12.1,17,20.05,14.5,,13.5,15.0,9.26,4.49,4.54,48,0.3970389826,0.7213438174
2022,9,Colorado St.,Hawaii,6.0,4,17,13,5.72,-0.72,4.57,-3.43,8.11,-1.05,4.15,-1.0,0.93,-4.0,8.44,-1.6,7.84,1.77,4.96,7.17,-2.0,4.95,10.52,,6.9,-2.23,10.72,3.0,7.3,5.89,5.62,6.57,8.28,2.0,5.0,7.0,3.81,3.47,11.2,,7.0,,11.2,6.0,7.91,14.55,,,,6.0,11.5,6,-1.17,6.9,,5.5,2.5,0.42,7.09,4.47,30,0.4748586135,0.6181999747
2022,9,East Carolina,Central Florida,-5.0,21,34,13,-10.98,-7.6,-6.23,-6.97,-5.09,-12.03,-15.02,-7.0,-11.66,-8.0,-8.86,-5.42,-7.33,-4.28,-8.17,-5.76,-11.0,-11.75,-4.79,,-12.06,-3.14,-11.29,-8.0,-13.1,-8.0,-7.84,-8.28,-7.95,-8.0,-4.0,-9.0,-9.14,-5.61,-7.8,,-10.1,,-8.8,-5.5,-12.78,-9.0,,,,-14.0,-7.5,-7,-2.32,-2.8,,-5.0,1.5,-8.52,-9.75,3.33,47,0.4225298941,0.3072474075
2022,9,Georgia Tech,Virginia,3.0,-7,9,16,5.12,8.22,-0.48,6.04,2.91,9.17,7.68,4.0,1.27,5.0,0.93,11.97,-1.36,7.27,3.62,10.55,1.0,7.55,-6.01,,11.46,3.63,3.93,8.0,-1.3,2.88,0.49,5.0,2.21,1.0,3.0,8.0,11.43,-0.83,0.01,,0.3,,-0.3,3.0,3.36,2.85,,,,1.0,-0.2,2,-3.39,1.5,,3.0,-1.0,10.22,1.95,4.2,25,0.5150596635,0.5872426423
2022,9,James Madison,Marshall,12.0,-14,12,26,10.51,17.83,8.44,8.58,13.7,21.91,13.02,10.0,22.28,4.5,9.2,15.43,7.46,12.58,12.54,13.08,14.0,18.95,8.21,,,8.27,17.03,16.0,4.1,12.58,12.28,8.68,6.32,7.0,12.5,15.0,19.61,4.6,9.3,,9.9,,6.3,12.0,19.9,11.5,,,,17.0,5.3,22,19.8,6.7,,12.0,14.0,15.75,16.06,5.14,38,0.5129085135,0.7738328243
2022,9,Kent,Akron,18.5,6,33,27,17.92,15.27,15.6,17.86,15.51,22.22,19.5,17.0,23.34,21.5,18.51,10.93,21.31,15.16,17.34,12.15,9.0,19.45,21.28,,19.15,9.47,15.92,15.0,13.8,17.71,17.71,17.4,17.4,21.0,18.5,17.0,11.12,13.54,17.7,,19.9,,17.8,18.5,19.62,18.55,,,,17.0,16.4,19,18.34,22.5,,18.5,15.0,14.22,19.64,3.46,60,0.4715404151,0.8570773398
2022,9,LSU,Mississippi,2.0,25,45,20,0.24,-5.19,-0.81,-0.18,0.01,-4.03,0.64,-7.0,-0.95,-10.5,0.29,-7.47,-2.26,-2.23,-2.36,-1.11,-7.0,0.01,-0.8,,-4.44,-5.48,-3.61,-4.0,-3.6,-1.51,-4.52,-1.22,0.43,-3.0,-1.5,1.0,-1.75,-5.46,0.7,,-0.8,,1.1,1.0,-1.45,-1.85,,,,-1.0,0.01,-6,-5.52,1.1,,2.5,-7.5,-5.73,-0.43,2.91,65,0.3935219237,0.441870428
2022,9,Liberty,BYU,-7.0,27,41,14,-5.52,7.52,-5.0,6.68,-1.74,-0.34,-8.34,5.0,0.11,8.5,-5.46,11.5,-6.73,7.64,-2.03,4.78,6.0,-8.95,-7.0,,-5.05,3.45,2.57,7.0,-7.8,-3.05,-1.27,-1.26,-1.46,-5.0,-4.5,-10.0,5.31,-12.78,-7.8,,-5.8,,-6.7,-6.5,1.23,-4.05,,,,-3.0,-9.7,-7,-11.24,-6.0,,-7.0,0.5,-3.35,-3.1,5.97,55,0.6152594897,0.4523611782
2022,9,Louisiana Tech,Rice,-3.0,-1,41,42,-4.35,-5.61,-1.68,-7.01,-6.59,-7.18,-5.19,-4.0,-9.88,-1.0,-5.36,-3.31,-1.99,-5.44,-4.22,-7.19,-8.0,-7.05,-1.39,,-4.17,-4.04,-7.31,-5.0,-3.1,-4.1,-2.93,-3.01,1.93,-1.0,-2.5,-3.0,-5.74,-1.59,-3.8,,-4.7,,-1.8,-3.0,-8.06,-7.95,,,,-12.0,-2.7,1,-3.23,1.3,,-3.0,3.5,-7.78,-7.8,3.13,83,0.4699475142,0.3971171806
2022,9,Louisiana-Lafayette,Arkansas St.,7.0,20,38,18,8.73,4.65,13.47,7.92,4.54,4.32,9.32,7.0,-0.65,14.5,7.35,7.5,13.52,7.34,8.83,6.63,4.0,7.45,6.82,,19.58,12.96,4.12,4.0,6.9,7.85,7.78,10.17,6.36,16.0,7.0,9.0,11.02,16.03,11.6,,4.3,,9.9,7.0,2.66,9.15,,,,2.0,11.1,17,8.66,4.3,,7.0,22.0,15.45,2.61,4.85,56,0.5438906639,0.7026111326
2022,9,Louisville,Pittsburgh,2.5,14,24,10,2.9,3.89,0.13,3.67,3.61,-1.27,4.22,4.0,10.67,0.01,2.07,0.24,1.37,1.71,2.66,6.5,-3.0,2.35,0.82,,2.67,-3.54,7.29,4.0,-0.01,2.12,0.34,1.29,3.28,4.0,1.5,1.0,1.5,2.01,2.0,,3.9,,1.5,2.5,9.7,3.85,,,,2.0,1.2,5,2.16,1.7,,2.5,-4.5,1.88,5.34,3.02,34,0.5039499574,0.5653737565
2022,9,Maryland,Northwestern,14.0,7,31,24,16.96,28.03,15.09,29.32,21.0,17.6,17.66,23.0,29.08,26.5,16.77,27.48,16.06,18.12,22.76,22.42,18.0,26.15,17.94,,24.67,19.44,23.43,31.0,17.9,22.72,22.3,18.57,22.94,23.0,14.0,21.0,34.01,25.16,22.0,,22.3,,19.8,15.5,29.56,25.15,,,,26.0,20.8,27,26.06,22.5,,14.0,15.5,26.52,27.82,4.75,55,0.7014806428,0.9152108709
2022,9,Miami (Fla.),Duke,10.0,-24,21,45,4.6,1.22,9.17,10.54,-1.14,4.51,3.82,4.0,3.44,4.5,6.11,0.01,8.29,-3.52,6.28,-3.52,-3.0,5.45,10.28,,-1.07,4.78,-5.07,2.0,0.4,4.9,5.69,5.02,9.52,16.0,9.0,12.0,1.74,15.35,19.0,,10.4,,14.8,9.5,1.19,0.35,,,,-3.0,18.2,17,16.68,15.0,,9.0,18.0,10.8,-0.84,6.71,66,0.4145455219,0.6422283402
2022,9,Miami (Ohio),Western Mich.,6.5,-6,10,16,6.56,12.02,6.29,10.14,7.5,9.11,7.42,7.0,11.84,9.0,5.81,12.11,9.94,8.69,8.93,14.12,4.0,8.95,8.13,,17.43,-0.01,14.8,7.0,9.3,8.97,5.18,6.57,6.8,10.0,5.5,10.0,9.12,6.5,9.1,,8.6,,9.3,6.5,11.11,10.95,,,,10.0,7.9,12,6.11,4.9,,6.5,4.5,8.5,7.89,3.33,26,0.5595437114,0.7090273213
2022,9,Missouri,Vanderbilt,14.0,3,17,14,13.14,2.9,8.92,20.12,10.32,7.38,18.51,5.0,12.7,6.5,11.49,-2.36,13.44,1.96,10.9,8.84,3.0,18.75,12.27,,10.58,5.06,8.43,1.0,10.2,11.65,9.31,6.9,14.52,17.0,14.5,17.0,5.52,13.12,15.1,,12.0,,14.1,14.0,17.94,11.8,,,,15.0,14.2,14,7.16,12.3,,14.0,11.5,6.11,15.4,5.06,31,0.4261992762,0.7435108345
2022,9,Navy,Houston,-3.0,-18,20,38,-1.89,-8.16,-1.06,5.2,-0.43,2.37,0.62,-6.0,-4.41,-9.0,-3.48,-10.18,-2.81,-1.87,-2.2,-0.47,-6.0,4.85,-4.13,,7.28,-3.84,2.62,-8.0,0.7,-2.9,-4.47,-5.85,-4.06,-1.0,-2.0,0.01,-7.81,-6.85,-5.9,,-4.6,,-5.1,-3.0,3.87,4.15,,,,-3.0,-5.3,1,-3.4,-3.4,,-3.0,-15.0,2.2,0.57,4.64,58,0.5192909074,0.4470854275
2022,9,Nevada,San Diego St.,-7.0,-16,7,23,-5.78,-9.44,-1.9,5.9,-1.08,1.09,-7.76,-6.0,-7.51,-8.0,-4.3,-10.49,0.36,-1.04,-4.32,3.09,-4.0,-11.65,-7.94,,0.36,-4.73,1.87,-12.0,-3.3,-4.38,-2.03,-5.24,-4.01,0.01,-8.5,-11.0,-4.47,-9.7,-7.6,,-7.1,,-5.5,-7.0,-3.42,3.55,,,,-7.0,-7.4,-12,-1.55,-3.9,,-7.0,4.0,-10.79,-2.69,4.51,30,0.5645047893,0.3967455201
2022,9,New Mexico,Fresno St.,-10.5,-32,9,41,-10.32,-4.65,-9.23,1.29,-2.59,-6.61,-12.32,-4.0,-8.06,-7.5,-9.13,-2.81,-15.19,-4.05,-9.5,-9.19,-4.0,-7.15,-8.67,,-14.99,-8.81,-10.1,-6.0,-14.3,-9.21,-6.97,-10.18,-8.45,-10.0,-12.5,-19.0,-6.0,-11.77,-15.9,,-11.6,,-13.4,-10.5,-12.03,-3.6,,,,-9.0,-14.3,-17,-13.71,-7.6,,-10.5,-14.0,-13.21,-6.49,4.2,50,0.5242790791,0.2814584713
2022,9,Notre Dame,UNLV,27.5,23,44,21,21.36,11.61,26.58,3.88,16.22,15.16,23.03,11.0,20.67,16.0,22.58,6.72,25.27,8.91,20.25,12.81,3.0,27.55,22.59,,19.62,8.77,13.94,12.0,21.8,20.7,20.69,20.7,25.73,30.0,24.0,26.0,20.49,35.45,27.2,,24.7,,27.1,26.5,24.98,16.7,,,,20.0,27.1,28,26.74,15.5,,27.5,20.0,22.2,20.4,7.29,65,0.3390671525,0.876805924
2022,9,Ohio,Northern Ill.,-3.0,7,24,17,1.29,6.15,1.52,0.41,4.03,-0.87,0.96,8.0,0.92,8.0,0.16,8.97,-2.15,7.7,1.25,2.82,4.0,0.35,1.6,,-6.78,5.26,2.14,5.0,-1.0,1.08,2.89,2.88,1.16,1.0,-1.0,-1.0,7.86,-6.9,-3.1,,-1.3,,-2.8,-2.0,-1.27,-1.5,,,,3.0,-4.6,1,-2.94,-1.2,,-3.0,-3.0,3.68,1.84,3.71,41,0.6028338921,0.5305582718
2022,9,Ohio St.,Iowa,29.5,44,54,10,21.38,25.95,19.1,32.98,22.15,25.48,25.43,17.0,34.28,22.5,18.95,21.46,22.23,14.63,23.67,16.8,20.0,26.15,27.04,,28.04,15.48,19.74,27.0,23.6,23.3,22.86,20.9,25.98,28.0,29.5,23.0,19.02,19.89,25.5,,29.1,,22.7,28.5,30.12,26.55,,,,27.0,22.7,26,24.54,23.0,,29.5,16.5,27.36,28.66,4.55,64,0.3620252076,0.9241279413
2022,9,Oklahoma St.,Texas,-6.0,7,41,34,-0.68,1.47,-1.56,-3.89,-6.16,-1.23,-0.72,-0.25,-4.68,1.0,-3.11,4.78,-2.2,0.97,-0.38,4.84,3.0,1.45,-6.72,,3.14,10.47,-3.78,-1.0,-11.3,-0.7,-1.12,1.38,-5.66,6.0,-3.5,2.0,2.48,6.89,6.3,,-3.3,,4.4,-5.0,-8.66,-11.85,,,,-3.0,4.9,5,-0.15,-3.2,,-6.5,9.0,7.77,-10.1,5.37,75,0.6313150251,0.4909551115
2022,9,Old Dominion,Georgia Southern,2.5,-5,23,28,-0.49,0.57,-0.64,-0.25,1.47,-4.87,-1.68,1.0,0.19,-3.0,-0.5,0.78,3.48,1.56,2.13,3.0,-5.0,1.15,5.0,,12.58,2.79,2.83,-1.0,-1.1,1.51,1.61,1.19,0.83,4.0,2.5,7.0,1.7,9.59,2.6,,0.4,,3.9,2.5,3.49,1.1,,,,1.0,3.7,6,2.97,2.7,,2.5,8.5,1.77,4.13,3.25,51,0.4908918144,0.5522875574
2022,9,Oregon,UCLA,6.5,15,45,30,6.68,-1.7,3.35,1.96,6.79,5.24,7.74,-0.25,2.87,3.0,7.72,-4.16,3.05,1.28,3.79,6.56,-6.0,3.85,7.97,,1.2,2.28,1.67,-1.0,1.3,3.92,4.06,4.39,7.78,4.0,6.0,0.01,2.38,16.04,4.6,,4.8,,6.1,6.0,9.44,3.25,,,,5.0,6.8,4,-5.2,3.5,,6.5,5.0,-0.63,5.1,3.83,75,0.4340985015,0.5917635379
2022,9,Oregon St.,Colorado,23.5,33,42,9,22.87,22.12,16.57,43.34,25.77,26.84,26.49,20.0,28.31,23.5,23.24,18.79,25.28,17.39,23.52,21.19,21.0,28.05,23.58,,22.04,15.76,20.81,22.0,20.1,23.05,22.28,19.68,23.45,22.0,23.0,23.0,30.11,24.43,23.1,,23.3,,22.7,23.5,31.02,28.05,,,,30.0,21.7,27,18.65,24.5,,23.5,16.0,19.19,28.76,5.1,51,0.5004785679,0.9208364546
2022,9,Penn St.,Minnesota,5.0,28,45,17,3.58,8.75,2.63,-2.88,4.67,1.34,0.63,6.0,1.05,10.0,3.79,12.9,3.32,10.01,4.1,11.21,1.0,0.45,5.59,,4.74,7.9,5.16,10.0,-1.9,3.69,4.43,9.34,4.36,4.0,5.0,7.0,10.17,0.81,1.3,,2.9,,2.5,5.0,0.52,2.35,,,,-2.0,1.7,3,0.35,4.8,,4.0,0.5,4.48,0.78,3.7,62,0.4779829036,0.599302779
2022,9,Rutgers,Indiana,3.0,7,24,17,-1.96,0.72,-1.39,7.95,-1.99,5.42,-0.01,1.0,3.41,-2.5,-4.25,-0.72,-2.64,-3.67,-0.62,-2.58,3.0,-0.35,1.31,,-2.72,-0.9,-4.76,-4.0,-8.9,-0.88,-0.86,-3.87,2.77,3.0,2.5,1.0,-3.01,9.29,3.2,,1.7,,3.8,2.5,-1.51,-5.75,,,,-8.0,4.1,-1,2.33,1.7,,3.0,1.5,1.11,-5.8,3.78,41,0.4122160564,0.4848454005
2022,9,SMU,Cincinnati,-3.5,-2,27,29,-5.92,-1.03,-4.82,0.86,-1.1,-6.08,-7.9,-5.0,3.57,-9.5,-4.14,-3.5,-2.56,-0.29,-3.69,2.35,-7.0,-10.85,-4.56,,-6.99,-6.62,6.1,1.0,-3.0,-4.61,-5.57,-5.43,-3.49,-6.0,-3.0,-9.0,-4.66,-7.45,-6.5,,-0.8,,-5.3,-3.5,4.01,-0.9,,,,1.0,-5.2,-5,-9.62,-3.5,,-3.5,-9.0,-13.8,1.52,4.22,56,0.4953852942,0.4111237734
2022,9,South Alabama,Troy St.,3.0,-4,6,10,1.35,6.06,3.37,14.75,5.15,1.02,1.35,4.0,6.31,0.01,1.7,5.92,3.92,8.01,3.66,5.32,5.0,3.65,6.75,,2.51,3.26,5.09,7.0,1.7,3.51,4.5,0.86,2.9,6.0,3.0,-2.0,6.36,3.74,0.01,,3.1,,0.2,3.0,2.84,4.35,,,,2.0,0.3,3,8.52,4.8,,3.0,4.5,-1.63,5.98,2.94,16,0.516305139,0.5896757555
2022,9,South Carolina,Texas A&M,-3.0,6,30,24,-4.34,4.67,-1.44,-0.61,0.85,0.01,-5.82,2.0,-0.01,0.5,-4.77,7.22,-5.12,6.07,-0.07,7.2,2.0,-3.05,-5.24,,2.16,3.86,2.55,3.0,-5.8,-0.04,-0.72,-2.61,-1.26,-4.0,-3.5,0.01,4.21,0.5,0.7,,-2.3,,0.5,-2.5,1.83,5.15,,,,-1.0,1.6,-1,-0.72,-2.6,,-3.0,-3.0,-2.48,0.83,3.31,54,0.5716897015,0.4982779586
2022,9,Stanford,Arizona St.,2.5,1,15,14,3.01,4.18,-1.7,9.98,5.11,1.8,2.63,5.0,5.34,2.5,2.89,3.55,0.46,5.62,3.39,10.26,1.0,1.15,5.94,,3.35,-0.19,6.33,2.0,-0.6,3.45,1.82,3.86,4.34,0.01,3.5,9.0,5.49,7.99,2.3,,4.1,,2.5,2.5,11.23,8.95,,,,4.0,4.3,3,-5.41,2.0,,2.5,-11.0,-3.36,5.41,4.07,29,0.5216538546,0.5819351449
2022,9,TCU,Kansas St.,3.5,10,38,28,4.3,10.31,0.7,6.63,4.26,5.24,4.24,7.0,8.6,7.5,3.25,11.25,2.41,8.28,5.24,10.39,7.0,5.45,2.69,,8.11,10.43,8.06,9.0,0.6,5.77,3.85,6.09,5.63,1.0,5.0,5.0,6.56,4.07,5.9,,5.5,,6.0,3.5,4.96,7.65,,,,6.0,6.0,2,-4.98,3.3,,3.5,-4.0,1.62,5.99,3.44,66,0.5426525726,0.6264960507
2022,9,Temple,Tulsa,-13.0,-11,16,27,-11.9,-1.57,-14.07,-6.49,-8.8,-14.76,-15.38,-7.0,-6.96,-10.0,-12.52,1.33,-17.86,-7.76,-11.2,-2.37,-6.0,-22.35,-14.02,,-17.59,-0.13,-5.69,-6.0,-14.4,-11.88,-11.89,-7.69,-10.46,-18.0,-13.0,-13.0,-6.34,-11.87,-16.4,,-10.5,,-11.9,-13.0,-13.92,-1.1,,,,-11.0,-14.3,-21,-25.21,-13.0,,-13.5,-11.0,-19.07,-13.21,5.94,43,0.5422843035,0.2543897129
2022,9,Texas St.,Southern Miss.,-2.0,-6,14,20,-3.64,-4.46,1.56,5.77,-2.1,-0.6,-1.79,-3.0,-5.37,-1.0,-5.81,-3.97,1.91,0.42,-1.21,2.11,-4.0,0.55,-5.58,,-2.96,4.46,-2.42,-5.0,-4.3,-2.21,-2.46,-5.89,-1.96,2.0,1.0,-5.0,-3.75,0.99,-2.3,,-4.7,,-2.5,-2.0,-3.59,13.55,,,,-4.0,-3.3,4,-2.12,1.7,,-2.5,4.5,2.38,-6.44,3.91,34,0.5192693754,0.4705015925
2022,9,Texas Tech,West Va.,6.0,38,48,10,1.41,6.62,1.78,5.74,2.26,3.95,2.29,8.0,4.01,6.5,-0.59,8.03,2.86,4.05,4.58,6.67,2.0,7.85,2.17,,6.56,10.14,5.74,9.0,2.3,4.33,0.14,1.75,2.85,6.0,4.0,6.0,7.83,5.91,5.8,,2.1,,3.8,6.0,4.6,4.9,,,,2.0,4.8,8,4.01,3.4,,6.5,3.0,6.53,2.58,2.58,58,0.464823014,0.6120886652
2022,9,Texas-San Antonio,North Texas,10.0,4,31,27,7.71,9.69,9.2,12.53,6.94,12.7,5.74,13.0,11.1,15.5,9.96,8.92,13.13,6.74,10.32,7.35,9.0,10.05,10.44,,8.88,18.11,9.25,11.0,8.8,10.09,11.25,10.12,9.71,13.0,9.5,7.0,15.22,13.3,11.5,,11.0,,12.0,10.0,9.8,9.9,,,,5.0,12.3,7,7.13,10.7,,10.0,11.0,10.51,8.5,2.82,58,0.5079171605,0.7389317296
2022,9,Tulane,Memphis,7.0,10,38,28,5.97,11.2,2.6,11.19,5.53,9.89,7.53,13.0,8.62,13.0,4.57,12.57,6.12,7.7,7.51,8.37,11.0,8.15,6.0,,8.4,8.31,5.27,10.0,2.2,7.24,6.54,4.99,6.52,7.0,6.5,7.0,12.88,7.08,7.9,,6.0,,6.7,7.0,9.5,6.3,,,,10.0,7.6,12,7.33,3.5,,7.0,-0.5,8.37,7.14,2.98,66,0.5125946162,0.6790204098
2022,9,UTEP,Florida Atlantic,-3.5,3,24,21,-8.24,-3.75,-6.85,-6.28,-11.39,-5.39,-7.99,-3.0,-12.55,-2.5,-13.0,0.98,-4.64,-5.02,-4.95,-5.39,-6.0,-0.95,-4.79,,0.54,4.19,-9.22,-8.0,-13.4,-4.91,-6.42,-5.96,-5.48,0.01,-3.5,-4.0,-4.36,3.14,0.9,,-8.0,,-0.3,-3.5,-12.7,0.01,,,,-15.0,0.7,-3,-3.29,-0.9,,-3.5,5.5,-1.35,-14.11,5.07,45,0.4653335558,0.3832260402
2022,9,Wake Forest,Boston College,20.5,28,43,15,20.44,24.39,15.11,23.83,22.97,26.28,23.66,23.0,24.31,27.5,18.81,24.43,21.26,17.69,22.03,25.98,24.0,26.35,19.75,,24.81,16.86,24.86,28.0,19.4,22.46,21.02,19.86,19.09,23.0,20.0,20.0,33.32,20.06,17.1,,19.1,,14.8,20.5,22.91,17.8,,,,27.0,15.9,25,20.34,22.0,,20.5,15.5,23.81,25.25,4.16,58,0.5371394078,0.9102642266
2022,9,Western Kentucky,UAB,1.5,3,20,17,2.1,-0.48,5.01,5.98,0.94,5.04,3.89,-1.0,1.12,0.5,1.18,-1.33,8.99,1.44,3.75,1.56,-1.0,6.55,3.41,,6.58,1.82,3.91,1.0,5.2,3.9,4.18,-0.2,5.41,9.0,3.0,5.0,0.61,1.11,5.8,,0.8,,4.9,1.5,7.63,9.75,,,,1.0,5.0,9,9.17,1.1,,1.5,3.5,-0.48,4.02,3.23,37,0.5552301983,0.5915282613
2022,9,Wisconsin,Purdue,2.5,11,35,24,2.12,-9.63,2.73,-0.97,1.32,-2.01,3.23,-7.0,-3.02,-9.0,3.57,-13.19,2.89,-6.55,-1.09,-7.85,-6.0,-5.85,4.53,,-2.51,-3.01,-3.17,-11.0,0.4,0.13,-0.14,-1.08,2.67,6.0,1.5,-1.0,-9.66,-1.95,1.3,,2.1,,1.1,2.5,0.41,3.2,,,,-3.0,0.8,1,-1.78,2.5,,2.5,7.5,-3.27,0.4,4.75,59,0.4142327014,0.4737742413
2022,9,Wyoming,Utah St.,5.0,14,28,14,3.96,10.24,1.6,11.53,8.66,8.84,3.92,9.0,12.46,9.5,4.85,9.05,0.31,6.27,4.28,3.81,6.0,6.35,1.06,,0.44,6.72,3.24,10.0,1.7,4.55,4.58,3.44,5.85,3.0,3.5,0.01,8.07,-0.26,-0.6,,5.5,,0.7,5.0,5.33,-0.01,,,,5.0,-1.3,5,-1.47,1.8,,5.0,-5.5,-2.7,8.76,4.01,42,0.4824620828,0.6031111261
2022,10,Akron,Miami (Ohio),-8.0,-18,9,27,-9.11,-6.42,-12.56,-9.6,-2.43,-8.81,-7.0,-6.0,-6.73,-9.5,-10.47,-6.25,-14.51,-9.32,-8.39,-2.45,-7.0,-6.45,-8.9,,-4.1,-1.39,-7.25,-5.0,-13.5,-8.08,-9.37,-12.18,-6.42,-11.0,-8.5,-6.0,-2.86,-8.08,-14.3,-8.03,-10.2,,-13.8,-8.0,-6.28,-9.3,,-21.55,,-8.0,-12.5,-8,-15.1,-10.0,,-8.5,-9.5,-7.34,-5.08,3.41,36,0.4904178031,0.3026596715
2022,10,Arizona,USC,-14.5,-8,37,45,-17.26,-19.8,-12.63,-29.15,-17.91,-20.61,-17.62,-22.0,-28.36,-24.0,-17.08,-15.19,-17.21,-10.72,-18.27,-16.06,-19.0,-18.15,-16.44,,-17.16,-8.58,-21.27,-22.0,-25.0,-17.57,-18.12,-16.89,-17.57,-14.0,-15.0,-9.0,-23.12,-8.44,-15.6,-24.72,-23.9,,-14.8,-15.0,-24.99,-24.25,,-4.27,,-28.0,-14.0,-15,-17.24,-15.0,,-15.5,-2.5,-19.03,-25.53,5.67,82,0.4115172503,0.1392240532
2022,10,Arkansas St.,South Alabama,-9.5,-28,3,31,-5.63,-9.89,-3.97,-15.31,-3.42,-7.37,-5.77,-10.0,-3.22,-11.0,-3.67,-13.48,-8.22,-7.81,-7.31,-5.18,-10.0,-7.15,-5.91,,-14.74,-8.37,-8.13,-12.0,-10.1,-6.73,-6.73,-7.35,-3.47,-5.0,-10.0,-7.0,-15.05,-9.63,-6.5,-6.23,-3.8,,-5.2,-9.0,-4.52,-7.5,,-2.55,,-5.0,-6.0,-8,-3.62,-7.5,,-10.0,-6.0,-12.8,-4.16,3.29,34,0.553726991,0.3260328055
2022,10,Auburn,Arkansas,-3.5,-14,27,41,-3.16,-0.64,-0.49,-8.64,2.15,-8.06,-5.91,-1.0,-1.31,-1.0,0.8,-0.28,-3.03,2.62,-2.83,-3.78,-2.0,-7.75,-2.73,,-7.59,-3.87,-2.48,2.0,-1.9,-3.03,-1.42,-1.19,2.17,-4.0,-4.0,-8.0,-2.53,-5.66,-6.5,-3.96,-3.2,,-4.9,-3.5,4.78,-5.3,,6.67,,-1.0,-5.0,-8,-5.21,-3.4,,-3.0,0.01,-10.85,3.07,3.53,68,0.5164326553,0.4309196742
2022,10,BYU,East Carolina,3.5,-3,24,27,-0.49,-1.52,3.48,-9.63,-2.86,-5.26,-2.1,-0.25,-8.8,2.0,0.4,2.4,7.01,-3.91,-0.82,-4.38,-2.0,-2.45,3.68,,-4.53,5.1,-3.95,-1.0,-4.3,-0.65,0.16,2.07,1.93,2.0,3.0,-1.0,-0.65,6.75,2.7,-5.75,-0.4,,2.8,3.0,-7.17,0.95,,0.99,,-10.0,4.0,-1,-0.79,3.3,,3.0,9.5,-2.33,-9.72,4.48,51,0.3966981572,0.4801755293
2022,10,Boise St.,Colorado St.,25.0,39,49,10,23.0,24.81,21.39,32.86,23.26,20.84,23.9,18.0,31.37,23.5,23.63,21.27,22.3,13.24,22.69,17.12,17.0,21.95,24.71,,20.95,18.19,19.03,26.0,16.5,22.45,20.9,20.66,25.28,23.0,28.0,22.0,26.47,30.69,24.7,21.37,24.6,,22.4,25.0,29.34,12.5,,2.35,,22.0,23.8,30,24.88,24.0,,27.5,16.0,21.34,25.3,4.26,59,0.444114669,0.9162844805
