season,week,home,road,line,actual,hscore,vscore,linesag,linepayne,linemass,linepfz,linelaz,linemoore,linesagr,lineargh,linepaynep,linehow,linesagpred,linepaynewl,linekam,linerwp,lineavg,lineelo,lineloud,lineborn,linedokter,linesuper,linedunk,linebill,linebihl,lineround,linefei,linemedian,lineharville,linesaggm,lineespn,linefox,lineopen,linepig,linecons,linecong,linepibias,linel2,lineteamrank,lineash,linepimean,lineca,linekeep,linekerns,linel2hf,linelog,lineatom,linedwig,linepiratings,linecather,linetalis,linedonchess,linefeng,linemidweek,lineclean,linecurry,linepugh,linestd,total,phcover,phwin
2021,8,Washington,UCLA,1.5,-7,17,24,1.27,-5.38,0.37,0.81,1.36,-5.06,-0.01,-5.0,3.74,-7.0,3.02,-9.93,1.97,-4.69,-0.07,-2.95,-6.0,6.65,-0.52,-12.44,2.1,0.63,2.06,-7.0,3.3,0.75,-2.1,0.34,3.57,8.0,-1.0,2.0,-7.32,-1.22,2.4,,0.2,,2.5,1.5,7.0,0.75,,,,-1.0,1.4,,-1.06,-1.1,,2.0,10.0,1.24,2.04,4.14,41,0.4618815264,0.4982978611
2021,8,Washington St.,Stanford,-1.5,3,34,31,-1.42,-2.82,-2.74,3.87,-2.81,-4.37,-1.12,-2.0,-2.68,-2.0,-0.31,-2.89,-0.01,0.13,-2.5,-4.13,-5.0,-1.95,-5.66,-11.94,-0.82,-7.19,-4.23,-6.0,-1.8,-2.68,-2.83,-2.69,-2.71,1.0,0.0,-3.0,-6.01,-2.55,-0.2,,-2.8,,-0.2,-1.5,-2.14,-5.7,,,,-4.0,-0.4,,-4.77,-0.5,,-1.5,-2.0,0.01,-3.33,2.34,65,0.4751535027,0.4380941025
2021,8,Western Mich.,Kent,7.0,33,64,31,5.78,7.05,4.59,7.7,9.19,5.94,3.03,7.0,4.57,9.5,6.11,8.28,11.16,9.37,6.84,8.75,2.0,5.75,11.38,13.94,-2.39,5.84,14.11,9.0,9.6,6.67,4.93,6.75,6.67,5.0,7.0,4.0,12.02,2.89,1.3,,6.2,,0.6,7.0,2.13,13.65,,,,9.0,1.7,,4.29,6.9,,7.0,12.5,4.75,7.23,3.5,95,0.4960734953,0.6630365062
2021,8,Wisconsin,Army,14.0,6,20,14,13.19,1.09,14.45,6.77,8.73,8.36,10.64,3.0,5.32,1.5,15.07,-1.03,13.28,5.85,10.33,7.05,-6.0,13.15,10.35,14.75,11.98,3.32,7.12,10.0,7.2,10.65,9.67,12.66,11.71,15.0,10.0,21.0,8.73,18.18,13.6,,12.2,,11.6,13.5,22.05,10.95,,,,7.0,11.6,,13.04,13.6,,14.0,12.0,10.65,9.99,5.39,34,0.4133597744,0.7311092379
2021,8,Wyoming,Fresno St.,-3.5,-17,0,17,4.31,14.0,-2.45,1.99,-1.2,-2.11,4.86,4.0,5.21,3.0,0.92,18.4,2.9,4.68,2.14,-2.05,-1.0,-6.05,-4.68,-1.81,3.71,7.01,7.1,9.0,3.5,1.99,0.25,7.62,-3.55,2.0,-3.0,-4.0,8.88,-2.15,-0.4,,-3.3,,-0.01,-2.5,-6.28,0.9,,,,-2.0,0.8,,3.17,-0.1,,-3.5,9.5,5.8,-1.68,5.14,17,0.6323198503,0.5510243076
2021,9,Air Force,San Diego St.,3.0,-6,14,20,6.3,2.8,3.86,8.16,6.93,13.93,8.76,3.0,9.52,5.0,6.73,-0.57,7.2,3.45,5.79,5.95,1.0,6.45,3.09,7.5,8.7,1.27,7.1,5.0,9.9,5.97,3.47,4.93,1.68,8.0,4.0,6.0,4.88,-0.01,4.1,9.9,5.4,,3.2,3.5,6.34,11.25,-6.91,-9.99,,11.0,2.2,,1.3,3.1,,3.5,0.01,8.7,8.18,3.43,34,0.5681976915,0.6392688626
2021,9,Akron,Buffalo,-12.0,-35,10,45,-10.06,-7.38,-10.53,-14.04,-9.73,-13.21,-7.06,-9.0,-15.59,-5.0,-12.15,-3.27,-17.63,-2.51,-11.35,-5.62,-13.0,-13.35,-13.65,-11.19,-9.98,-8.85,-8.94,-7.0,-13.4,-12.0,-14.4,-9.33,-16.62,-18.0,-12.0,-12.0,-3.11,-6.04,-14.3,-12.15,-15.8,,-13.4,-12.0,-5.26,-9.2,-30.93,-0.94,,-14.0,-12.8,,-26.34,-12.0,,-11.0,-13.0,-17.35,-14.88,4.55,55,0.5157000895,0.2459267222
2021,9,Alabama,Tennessee,25.0,28,52,24,18.56,12.0,13.89,15.48,11.53,23.78,17.4,19.0,9.99,18.0,15.64,13.0,20.74,11.38,19.21,14.77,9.0,23.15,24.85,21.06,27.29,16.27,15.1,14.0,19.6,18.64,18.53,21.95,19.96,30.0,27.0,21.0,16.55,23.18,26.0,15.47,21.8,,25.0,24.0,16.2,21.0,29.1,2.8,,11.0,25.4,,31.74,24.5,,25.0,18.5,30.73,11.65,5.66,76,0.3655918226,0.8728217059
2021,9,Appalachian St.,Coastal Carolina,-5.0,3,30,27,-2.13,-7.51,-2.16,-1.18,-1.98,-7.91,-5.1,-7.0,-6.62,-2.0,-1.67,-7.97,-7.2,-5.62,-5.24,-5.05,-18.0,-7.65,0.53,-10.31,-8.71,-2.07,-4.21,,-2.9,-5.62,-6.17,-1.24,-3.43,-2.0,-3.0,-10.0,-7.85,2.36,-6.7,-5.75,-1.9,,-6.7,-5.0,-16.95,-9.05,28.54,-8.36,,-6.0,-8.0,,-5.01,-0.5,,-5.0,2.0,-5.05,-9.59,4.2,57,0.4941692711,0.3748193553
2021,9,Arizona,Washington,-17.5,-5,16,21,-15.41,-11.55,-13.83,-21.71,-15.08,-15.75,-16.55,-12.0,-19.33,-8.5,-16.85,-7.67,-19.0,-13.06,-16.29,-12.84,-13.0,-27.75,-16.16,-20.75,-19.61,-8.19,-17.83,-11.0,-16.3,-16.7,-14.41,-14.09,-14.85,-18.0,-15.0,-17.0,-11.06,-20.63,-17.5,-22.78,-18.9,,-17.4,-17.5,-17.15,-10.8,-6.84,-10.13,,-21.0,-15.5,,-17.27,-13.7,,-18.0,-17.0,-16.88,-21.46,4.24,37,0.5293521489,0.1607401205
2021,9,Arkansas St.,Louisiana-Lafayette,-18.0,-1,27,28,-16.51,-23.42,-9.89,-17.05,-12.63,-21.52,-23.08,-25.0,-24.66,-21.0,-13.32,-22.79,-21.65,-10.89,-20.26,-14.23,-20.0,-19.15,-17.55,-35.56,-26.83,-17.29,-26.42,-24.0,-15.2,-20.95,-20.01,-17.1,-15.54,-18.0,-15.0,-18.0,-24.06,-17.68,-24.5,-29.74,-20.9,,-21.5,-18.0,-30.56,-23.05,-39.94,-38.22,,-21.0,-23.5,,-16.57,-14.0,,-18.0,-6.5,-18.79,-21.23,5.37,55,0.4463658325,0.1133577362
2021,9,Army,Wake Forest,-3.0,-14,56,70,-7.57,-8.55,-4.77,4.13,-3.55,-6.0,-11.34,-6.0,-5.54,-6.0,-4.59,-10.04,-7.24,-7.34,-6.09,-8.19,-7.0,-8.05,-4.57,-16.56,-8.74,-2.86,-8.36,-7.0,-1.3,-6.0,-6.86,-9.11,-5.44,-4.0,-3.0,-10.0,-10.93,-5.49,-6.1,-10.39,-5.5,,-5.0,-4.0,-2.64,4.55,-29.6,-11.21,,-9.0,-5.8,,-5.14,-3.2,,-3.0,7.0,-2.98,-4.68,4.11,126,0.4252678924,0.3551767755
2021,9,Ball St.,Miami (Ohio),4.5,-7,17,24,10.09,6.45,5.59,4.51,8.38,3.66,14.86,6.0,0.63,7.0,8.18,9.36,6.84,7.9,7.57,9.68,4.0,15.55,5.98,8.63,15.9,8.79,7.67,10.0,6.2,7.41,6.94,10.23,6.12,9.0,6.0,14.0,12.73,1.95,2.4,7.71,5.0,,3.3,5.0,7.14,5.15,16.74,2.51,,8.0,1.3,,9.81,2.8,,5.5,1.5,13.81,10.82,3.77,41,0.5746255367,0.6786660247
2021,9,Bowling Green,Eastern Mich.,-3.5,-31,24,55,-7.79,-5.75,-4.84,-5.26,-1.3,-10.95,-8.05,-7.0,-3.55,-4.0,-5.68,-6.86,-13.29,-4.63,-7.67,-7.19,-9.0,-8.35,-6.96,-8.94,-14.14,-2.85,-6.62,-6.0,-9.2,-6.91,-6.08,-9.84,-9.69,-16.0,-4.0,-11.0,-6.63,-12.44,-15.1,-6.17,-8.9,,-14.5,-4.0,0.61,2.9,-25.34,-2.9,,-1.0,-16.5,,-18.29,-3.8,,-3.0,-4.5,-14.68,-2.87,4.71,79,0.400584514,0.3216082538
2021,9,California,Colorado,8.5,23,26,3,4.27,-1.2,5.27,3.22,5.49,4.87,1.19,0.25,2.9,1.0,6.43,-3.25,3.99,1.53,3.52,7.33,-2.0,1.15,8.96,7.38,1.34,-5.03,5.3,1.0,3.7,3.58,3.47,3.86,5.19,6.0,10.0,2.0,2.37,1.08,1.5,7.34,4.0,,2.3,7.5,14.09,11.9,1.68,-8.12,,7.0,-2.0,,1.54,6.5,,9.0,-2.5,3.01,5.32,3.85,29,0.3802323618,0.5853076781
2021,9,Central Florida,Memphis,-2.0,17,24,7,5.53,4.5,1.31,8.24,3.84,8.62,5.42,7.0,9.54,3.5,4.87,1.98,9.56,1.61,5.75,5.11,-4.0,5.95,4.12,6.25,8.18,4.88,8.37,8.0,5.9,5.47,4.47,6.27,4.88,7.0,0.0,4.0,5.19,1.43,8.9,10.8,7.8,,6.9,-0.5,-0.35,4.95,46.8,0.49,,5.0,8.6,,8.3,5.0,,-1.0,3.0,6.94,5.42,2.87,31,0.6845433132,0.6392507204
2021,9,Central Mich.,Northern Ill.,5.0,-1,38,39,-1.25,-6.13,0.9,8.02,-5.19,8.42,-3.71,-2.0,-0.77,-2.5,0.38,-8.82,5.12,-5.93,0.8,-4.94,-4.0,-1.55,8.16,3.81,2.72,-0.28,-7.76,-11.0,0.3,0.24,0.17,-1.9,2.93,9.0,5.0,4.0,-7.64,13.42,10.3,-6.93,4.9,,9.9,4.5,3.04,3.95,7.7,-2.2,,-3.0,9.6,,7.0,2.8,,5.0,7.5,-0.74,-5.92,5.88,77,0.4020262722,0.5188462981
2021,9,Charlotte,Florida Atlantic,-6.5,-29,9,38,-5.37,0.35,-3.68,-5.58,-6.02,-5.39,-3.08,-1.0,-6.33,1.0,-7.35,3.7,-7.1,1.35,-4.58,0.13,-2.0,-5.15,-10.02,-8.56,-2.66,-1.88,-6.43,-3.0,-6.2,-5.38,-4.2,-4.48,-6.93,-3.0,-2.0,-2.0,-0.11,-5.6,-6.3,-9.77,-6.6,,-7.5,-6.5,-15.82,0.7,6.79,17.88,,-6.0,-7.3,,-5.63,-3.3,,-6.5,-0.5,-3.93,-7.87,3.53,47,0.5469946674,0.389105662
2021,9,Connecticut,Middle Tenn.,-14.5,-31,13,44,-14.19,-8.89,-7.98,-10.13,-12.38,-24.66,-15.97,-14.0,-15.39,-10.5,-13.73,-5.64,-11.35,-11.96,-12.79,-11.03,-12.0,-14.85,-17.56,-11.81,-18.07,-7.55,-7.19,-17.0,-11.3,-12.49,-15.0,-13.88,-17.6,-14.0,-12.0,-14.0,-5.18,-10.72,-15.9,-11.53,-16.3,,-11.9,-14.5,-10.27,-10.15,-8.69,-17.27,,-21.0,-12.7,,-12.16,-12.6,,-15.0,-2.5,-9.58,-16.45,4.2,57,0.5414716609,0.2180095107
2021,9,Florida Intl.,Western Kentucky,-15.0,-15,19,34,-16.63,-12.42,-10.55,-13.86,-21.75,-14.17,-18.89,-13.0,-23.61,-12.0,-17.7,-6.84,-13.07,-13.07,-15.5,-19.19,-17.0,-23.05,-8.12,-15.19,-19.23,-7.4,-22.89,-16.0,-12.3,-14.17,-16.96,-14.8,-12.19,-13.0,-16.0,-15.0,-10.35,-6.68,-8.8,-27.91,-16.0,,-9.5,-15.0,-25.52,-25.25,-44.83,-13.8,,,-8.5,,-12.65,-11.6,,-15.0,-11.5,-16.06,-30.92,5.94,53,0.4882326768,0.1802223382
2021,9,Florida St.,Massachusetts,35.5,56,59,3,25.66,13.16,22.47,26.19,22.13,35.82,24.98,19.0,24.92,16.5,26.58,7.27,34.65,18.63,27.19,23.77,13.0,36.15,33.41,28.63,41.93,10.52,26.75,18.0,29.5,26.67,25.3,25.07,29.55,33.0,37.0,37.0,18.57,30.89,35.6,35.35,31.2,,33.0,34.5,36.17,25.2,56.45,12.01,,30.0,32.2,,25.1,25.0,,35.5,25.5,32.63,27.6,8.0,62,0.3200928109,0.9369227122
2021,9,Fresno St.,Nevada,3.5,2,34,32,3.48,-5.8,3.74,7.43,4.86,2.47,3.24,2.0,-3.58,3.5,5.19,-6.92,5.77,3.44,2.36,2.05,1.0,-2.75,5.96,2.81,-0.3,-2.85,3.96,2.0,3.3,3.27,1.82,1.83,6.97,4.0,1.5,-1.0,1.6,0.4,4.9,4.55,3.2,,3.3,3.5,8.02,11.3,-0.1,-0.61,,5.0,3.3,,-0.83,2.7,,3.0,0.5,-9.3,5.22,3.9,66,0.4722011851,0.5573956267
2021,9,Georgia St.,Texas St.,10.5,12,28,16,12.57,9.52,5.88,6.82,6.13,5.73,13.85,11.0,10.89,8.0,10.58,8.84,4.2,7.52,9.78,12.0,-1.0,18.35,9.27,7.38,13.35,14.42,6.01,8.0,6.8,9.51,9.11,14.04,10.35,17.0,9.0,15.0,8.96,17.63,13.4,6.6,10.3,,13.3,10.5,12.41,-0.45,15.17,2.85,,6.0,12.2,,9.5,10.0,,10.5,5.0,17.29,9.24,4.72,44,0.4826609379,0.7225899333
2021,9,Houston,East Carolina,13.5,7,31,24,11.84,12.67,10.95,19.14,8.83,11.09,12.05,13.0,12.96,12.5,11.54,12.54,12.41,10.91,11.83,7.83,12.0,12.45,12.36,26.88,15.47,10.86,8.52,13.0,9.9,11.62,11.44,12.05,16.62,13.0,14.0,7.0,18.58,10.98,9.1,6.17,11.7,,9.4,13.5,14.4,7.95,-33.25,3.12,,12.0,9.8,,9.71,8.2,,13.5,13.5,9.42,10.84,2.63,55,0.4586706375,0.7688862469
2021,9,Indiana,Ohio St.,-21.0,-47,7,54,-14.65,-13.93,-13.46,-18.98,-13.06,-16.48,-15.77,-14.0,-19.27,-12.0,-14.41,-11.27,-17.12,-9.21,-15.77,-9.06,-24.0,-25.75,-19.31,-25.75,-18.94,-4.73,-12.95,-12.0,-16.5,-15.84,-16.72,-14.4,-19.05,-19.0,-19.0,-13.0,-15.63,-5.64,-17.0,-17.42,-19.3,,-16.0,-19.5,-23.3,-15.3,-6.95,-6.57,,-19.0,-15.9,,-13.05,-13.1,,-21.0,-15.5,-17.83,-18.17,4.46,61,0.6244402269,0.1694497536
2021,9,Iowa St.,Oklahoma St.,7.0,3,24,21,3.02,-6.75,8.05,5.66,6.41,3.08,-1.21,-2.0,7.12,-5.5,7.16,-13.68,8.16,-4.61,4.17,4.21,-1.0,6.75,7.87,1.69,5.17,-6.43,4.99,-7.0,5.7,5.68,3.53,-0.01,10.9,10.0,4.5,3.0,-1.87,8.16,11.6,9.93,7.3,,9.9,7.0,17.28,9.95,8.83,-18.51,,8.0,11.1,,6.87,4.4,,7.0,-0.5,-3.03,9.2,6.39,45,0.4343177518,0.596270241
2021,9,Kansas,Oklahoma,-39.0,-12,23,35,-32.08,-34.0,-22.74,-46.46,-25.52,-48.26,-34.77,-37.0,-44.75,-32.5,-30.99,-28.63,-37.44,-12.9,-35.75,-28.59,-35.0,-47.55,-34.63,-55.81,-45.43,-24.94,-29.9,-29.0,-29.3,-35.48,-34.84,-32.66,-36.08,-40.0,-38.0,-42.0,-35.25,-37.38,-45.2,-36.15,-43.0,,-41.8,-38.5,-35.7,-25.9,-73.76,-24.85,,-42.0,-41.4,,-41.44,-25.0,,-39.0,-24.5,-48.85,-37.04,8.01,58,0.5725071986,0.0221960074
2021,9,Louisiana Tech,Texas-San Antonio,-6.0,-29,16,45,-8.53,-17.13,-6.05,-14.65,-4.7,-12.48,-15.1,-18.0,-14.99,-14.0,-4.98,-18.19,-7.0,-10.56,-10.3,-7.56,-19.0,-12.05,-5.95,-27.19,-14.13,-8.29,-8.82,-12.0,-3.6,-9.14,-9.27,-9.39,-6.46,-9.0,-5.0,-14.0,-19.85,-4.72,-9.8,-8.08,-10.1,,-8.5,-6.5,-10.16,-6.1,-9.0,-25.64,,-9.0,-8.4,,-8.89,-3.4,,-6.5,2.0,-17.25,-12.09,4.71,61,0.3975607272,0.2669740415
2021,9,Louisiana-Monroe,South Alabama,-13.5,10,41,31,-3.99,-0.47,-4.8,-18.21,-6.69,-8.45,-2.79,-3.0,-10.24,-0.5,-6.54,4.43,-11.84,0.81,-7.01,-0.17,-11.0,-4.95,-15.33,-6.19,-8.79,3.15,-8.94,1.0,-6.6,-6.65,-5.79,-2.02,-8.36,-11.0,-15.0,-3.0,0.35,-9.68,-13.9,-14.03,-10.9,,-12.9,-12.5,-8.71,-14.6,20.46,2.23,,-10.0,-13.2,,-12.26,-11.0,,-13.5,-2.5,-2.6,-5.85,5.71,72,0.6497571707,0.3388932368
2021,9,Louisville,Boston College,5.0,14,28,14,3.01,0.95,4.12,-2.72,7.06,4.34,4.97,-1.0,4.43,1.5,3.04,-0.79,8.17,4.76,5.24,9.04,-4.0,9.05,2.03,1.81,10.0,-1.38,10.28,5.0,6.8,4.48,3.97,2.05,5.1,6.0,9.0,5.0,4.45,-0.31,3.7,14.93,3.9,,2.0,5.0,18.03,13.35,-3.43,1.24,,8.0,2.6,,5.22,4.5,,6.0,9.0,3.39,9.82,4.55,42,0.5057981089,0.6245035317
2021,9,Miami (Fla.),NC St.,-3.5,1,31,30,-6.78,-7.96,-3.32,-16.6,-7.49,-5.83,-12.41,-8.0,-2.13,-7.0,-4.77,-10.88,0.11,-7.35,-4.74,-6.47,-13.0,-0.45,-2.35,-16.63,-6.23,-5.07,-8.19,-6.0,-1.8,-5.92,-2.58,-6.09,-0.32,2.0,2.0,-3.0,-13.52,2.97,2.1,-8.27,0.01,,1.4,-3.5,1.38,-7.2,9.06,-1.59,,-10.0,1.9,,2.68,-2.2,,-3.0,7.0,-8.14,-6.13,4.98,61,0.4702918827,0.3878525237
2021,9,Michigan,Northwestern,23.5,26,33,7,21.03,28.44,19.04,32.44,29.5,28.02,24.77,23.0,34.3,21.0,20.5,25.5,20.82,16.95,24.91,21.57,22.0,23.35,23.48,43.63,20.42,14.64,31.16,35.0,25.2,23.42,22.66,20.03,25.22,19.0,19.0,18.0,30.46,24.51,19.8,36.86,27.9,,19.2,23.5,29.75,37.35,50.98,14.62,,36.0,18.5,,6.82,22.0,,23.5,12.0,12.01,36.54,7.34,40,0.5321306265,0.9228356433
2021,9,Minnesota,Maryland,4.5,18,34,16,9.7,5.04,8.51,13.63,11.51,7.37,9.51,5.0,11.06,6.0,11.18,2.03,12.05,6.4,9.84,6.45,1.0,16.55,5.04,11.81,10.04,1.21,12.6,7.0,12.9,9.33,6.75,8.28,8.95,15.0,4.0,10.0,9.15,13.83,8.6,18.52,9.0,,6.8,5.5,16.39,15.4,21.6,-0.73,,16.0,4.5,,7.58,2.7,,5.0,3.0,11.57,14.12,4.97,50,0.6259117266,0.7229367153
2021,9,Mississippi,LSU,8.0,14,31,17,5.75,11.5,4.08,11.64,10.74,11.49,8.86,12.0,14.86,9.0,4.37,9.82,8.84,8.32,9.29,10.13,8.0,13.15,5.2,11.13,11.24,6.59,12.1,12.0,5.2,9.05,8.06,5.8,7.81,7.0,12.0,4.0,11.98,3.23,9.1,13.29,9.1,,8.8,8.0,8.84,7.2,44.12,1.5,,15.0,10.0,,7.78,7.6,,9.5,3.5,9.21,12.21,3.57,48,0.5315978012,0.715996403
2021,9,Navy,Cincinnati,-28.0,-7,20,27,-26.44,-28.62,-18.07,-32.84,-24.03,-38.24,-32.03,-28.0,-36.11,-23.5,-23.68,-24.87,-32.31,-13.13,-29.79,-30.67,-32.0,-35.85,-27.49,-48.44,-38.32,-19.39,-33.37,-27.0,-22.3,-30.94,-31.49,-26.97,-30.55,-27.0,-24.0,-29.0,-33.5,-24.38,-35.5,-39.7,-31.2,,-33.5,-28.0,-40.65,-17.55,-50.18,-24.25,,-32.0,-33.3,,-31.87,-25.5,,-28.0,-10.0,-37.66,-35.64,7.16,47,0.4590643982,0.043568623
2021,9,North Texas,Liberty,-21.5,-9,26,35,-21.03,-18.21,-13.46,-18.25,-21.89,-23.52,-23.16,-19.0,-24.11,-17.0,-20.37,-15.26,-19.67,-13.37,-20.08,-19.26,-22.0,-23.65,-17.0,-34.63,-21.25,-11.6,-21.43,-18.0,-16.0,-20.59,-20.29,-20.81,-14.06,-20.0,-22.0,-16.0,-20.86,-14.46,-22.4,-25.45,-21.4,,-21.7,-21.5,-27.5,-16.85,-19.28,-22.32,,-28.0,-20.8,,-23.89,-16.5,,-21.5,-7.0,-23.62,-26.88,4.52,61,0.5342804871,0.1118782344
2021,9,Notre Dame,USC,7.0,15,31,16,11.99,17.11,6.88,11.93,11.36,12.01,16.38,16.0,16.77,16.5,8.52,17.27,8.08,13.19,11.78,14.7,8.0,12.95,5.45,24.56,17.67,12.86,12.74,22.0,10.1,12.59,10.66,13.37,10.43,13.0,5.0,15.0,19.93,-2.13,4.1,13.85,10.1,,4.3,7.5,8.05,4.9,-3.32,12.22,,16.0,3.6,,9.69,3.5,,7.0,-1.0,13.43,12.44,5.26,47,0.6124990659,0.7594175751
2021,9,Ohio,Kent,-5.0,-7,27,34,-5.0,-11.8,-3.02,-9.48,-7.97,-7.62,-8.34,-12.0,-8.74,-9.0,-4.08,-13.33,2.42,-6.48,-4.9,-3.76,-12.0,-6.75,-2.54,-7.88,0.5,-10.38,-3.93,-14.0,1.3,-5.0,-8.04,-4.47,-5.06,3.0,-6.0,-5.0,-6.8,-0.61,-0.8,-1.91,-2.9,,-2.6,-5.0,1.98,-3.9,0.07,-2.26,,-7.0,-2.2,,-6.0,-3.2,,-5.5,8.5,-7.82,-10.39,4.8,61,0.5024055914,0.3838181826
2021,9,Oregon St.,Utah,-3.0,8,42,34,-3.27,-1.65,-0.49,3.4,0.34,-0.95,-4.61,0.25,1.49,-1.5,-2.29,-3.22,-4.89,-1.34,-2.63,-5.25,-4.0,0.25,-2.96,-7.63,-6.25,-3.75,-1.0,-3.0,-3.1,-2.63,-1.76,-3.69,-1.47,-4.0,-4.0,-7.0,-4.17,-3.42,-1.3,-0.19,-2.3,,-1.6,-3.0,-7.5,-4.1,-1.52,-1.46,,3.0,-1.5,,-4.36,-4.0,,-3.0,-6.0,-8.69,0.4,2.55,76,0.5091802403,0.4350299851
2021,9,Penn St.,Illinois,24.0,-2,18,20,26.18,23.96,18.87,33.21,22.57,33.61,29.2,16.0,21.69,16.0,24.52,25.1,25.98,16.72,25.57,26.38,17.0,32.25,23.16,47.38,33.42,22.23,26.2,24.0,21.6,24.88,21.58,26.54,23.08,29.0,17.0,26.0,32.02,18.7,27.6,28.59,22.7,,26.1,24.0,35.51,21.6,18.42,4.9,,26.0,25.4,,21.73,22.5,,23.0,22.0,29.19,24.55,4.76,38,0.537735951,0.9385671797
2021,9,Pittsburgh,Clemson,3.5,10,27,17,3.11,7.67,4.39,13.99,12.77,1.51,8.45,2.0,14.47,2.5,4.05,4.26,-6.07,9.19,5.12,10.99,11.0,15.15,1.01,3.5,6.8,0.97,10.34,8.0,0.8,4.14,4.23,-0.22,4.56,1.0,-3.0,0.01,5.79,1.97,-5.5,12.47,1.6,,-3.5,3.5,17.38,11.5,-15.41,0.65,,20.0,-4.2,,-8.03,-0.5,,3.5,-3.5,-1.33,18.39,6.83,44,0.5373452061,0.6164953027
2021,9,Purdue,Wisconsin,-3.5,-17,13,30,0.63,5.73,3.86,11.26,3.2,4.01,7.14,4.0,7.13,5.5,-1.86,5.03,-0.8,5.39,3.31,4.58,4.0,6.05,-3.25,7.13,11.13,4.8,5.8,4.0,-0.01,3.68,3.49,0.47,1.77,0.01,-5.0,3.0,6.34,-0.39,2.4,7.0,1.7,,1.6,-2.0,2.12,8.85,2.71,0.91,,6.0,1.8,,-1.98,-1.2,,-3.0,-6.0,-1.64,6.47,3.57,43,0.6622186892,0.5805983759
2021,9,SMU,Tulane,13.5,29,55,26,18.68,22.12,10.56,24.88,18.78,15.57,24.11,24.0,13.54,21.0,15.03,26.41,9.97,19.33,17.13,18.85,23.0,15.35,15.41,35.69,13.41,16.03,16.22,19.0,10.8,16.18,16.78,20.14,15.16,11.0,13.0,19.0,29.37,15.41,9.9,16.14,10.7,,11.8,14.0,18.72,16.1,9.12,33.21,,23.0,9.8,,7.01,17.5,,13.5,8.0,19.13,19.38,5.09,81,0.5861850972,0.8479141185
2021,9,South Florida,Temple,2.0,20,34,14,4.04,-4.55,4.46,-5.59,9.16,9.3,1.58,-2.0,2.08,-2.0,7.74,-7.86,8.27,-9.84,3.79,1.34,-3.0,9.85,4.62,3.75,8.06,-2.63,4.39,1.0,4.0,4.43,4.8,1.44,7.04,6.0,3.0,6.0,-0.32,8.06,9.9,8.58,7.6,,8.8,2.0,2.73,5.5,13.45,-9.02,,8.0,10.8,,7.54,3.4,,2.5,1.5,0.6,11.03,5.13,48,0.5427204164,0.5898528343
2021,9,TCU,West Va.,4.5,-12,17,29,8.68,4.99,5.38,5.41,8.78,5.81,10.31,4.0,0.31,5.5,7.76,7.33,7.47,6.98,6.75,5.7,4.0,8.55,4.43,10.38,9.45,7.18,5.19,8.0,7.7,7.1,5.53,8.78,7.4,10.0,2.0,6.0,11.23,7.18,7.4,6.54,5.1,,5.8,4.5,7.02,7.8,-12.06,2.61,,8.0,5.3,,5.71,3.2,,4.5,-2.5,12.58,8.5,2.56,46,0.5556393048,0.6626721141
2021,9,Texas A&M,South Carolina,19.5,30,44,14,15.43,8.75,13.15,16.75,11.87,19.91,14.86,9.0,11.99,6.0,15.42,7.13,17.71,11.68,16.81,15.98,8.0,24.25,16.16,27.81,29.21,15.34,10.52,9.0,15.4,15.59,15.16,15.75,18.19,24.0,19.0,25.0,19.22,27.25,23.0,13.4,18.1,,22.6,19.0,13.99,17.3,3.08,1.64,,12.0,21.5,,21.8,17.0,,20.5,14.5,27.54,14.2,5.52,58,0.4364190216,0.8413913608
2021,9,Texas Tech,Kansas St.,0.0,-1,24,25,-3.1,1.09,-0.29,2.12,-8.4,1.01,-1.7,1.0,-2.97,5.0,-4.38,3.12,-3.4,-0.55,-2.28,-2.32,-1.0,-6.35,0.54,-1.06,-3.76,3.44,-8.27,-5.0,-3.9,-2.31,-2.75,-2.49,3.03,1.0,-1.0,-3.0,-1.82,-3.19,-1.2,-11.45,-2.3,,-0.7,0.0,-6.66,-4.0,8.34,-0.87,,-6.0,-1.2,,-4.26,0.4,,0.0,1.0,0.73,-11.02,3.7,49,0.4443780204,0.4443780204
2021,9,Toledo,Western Mich.,-1.5,19,34,15,-1.52,-7.09,2.52,1.58,-1.57,-2.22,-5.12,-3.0,-1.05,-3.5,1.0,-10.09,-0.59,-2.79,-1.98,-1.46,-4.0,-7.95,2.5,-6.13,-8.22,-8.55,-1.74,-7.0,-0.7,-1.65,-2.04,-2.01,3.37,-1.0,-4.0,-4.0,-9.23,-1.72,2.4,0.81,2.6,,2.0,-1.5,3.49,-2.35,-8.5,-2.09,,-2.0,3.1,,1.06,0.01,,-2.0,1.0,-10.29,-3.3,3.98,49,0.4883008693,0.4518516554
2021,9,UAB,Rice,24.0,-6,24,30,27.03,18.14,19.86,26.62,24.79,31.57,27.24,17.0,29.92,17.0,30.94,12.24,27.99,17.72,25.38,28.6,19.0,33.05,22.85,37.0,29.0,19.73,25.51,22.0,21.8,25.37,25.22,23.29,27.76,27.0,19.0,28.0,24.0,22.73,22.7,33.01,27.1,,22.4,24.0,36.2,17.55,18.32,-0.92,,36.0,22.0,,22.14,16.5,,23.0,17.5,25.69,35.21,5.92,54,0.5324555343,0.9329151472
