canonical_model_id,model_name,predictions,bets,wins,losses,pushes,units,mae,bias,ats_pct,roi,wilson_low,seasons,rank,pool_rank,fold,line_reference,ranking_method,incremental_corr,incremental_gamma,incremental_score,residual_mae
linept_dunk,,,1443,,,,,,,,,,,,38,2,Close (PT Updated/final),incremental,-0.027127748289955556,-0.06899485712583647,-0.026669631119031433,13.334109494109496
linept_dwig,,,1690,,,,,,,,,,,,39,2,Close (PT Updated/final),incremental,-0.027750798650247453,-0.057679396821099106,-0.02734917401385607,13.620118343195266
linecfbp_power_rank,,,1132,,,,,,,,,,,,40,2,Close (PT Updated/final),incremental,-0.028078261080610113,-0.133414313777912,-0.027477972406829386,12.676060070671378
linept_curry,,,1692,,,,,,,,,,,,41,2,Close (PT Updated/final),incremental,-0.02818639467092991,-0.0621163647128708,-0.027778937632455727,13.50637706855792
linecfbp_wilson_ratings,,,1134,,,,,,,,,,,,42,2,Close (PT Updated/final),incremental,-0.02842121925619232,-0.0833632469123129,-0.02781463601493521,13.150440917107586
linecfbp_power_rank_free,,,628,,,,,,,,,,,,43,2,Close (PT Updated/final),incremental,-0.02892695820489753,-0.10228069038115438,-0.02783990461969328,12.670063694267515
linept_fox,,,1687,,,,,,,,,,,,44,2,Close (PT Updated/final),incremental,-0.031416881537098,-0.08956516871093383,-0.03096140829235529,13.041564908120927
linept_pugh,,,1689,,,,,,,,,,,,45,2,Close (PT Updated/final),incremental,-0.03170631795047081,-0.0985130009955717,-0.03124718108028449,12.984635879218475
harville,,,1695,,,,,,,,,,,,46,2,Close (PT Updated/final),incremental,-0.03175503340491956,-0.11648621781226473,-0.03129678378523544,12.780053097345133
linept_born,,,1695,,,,,,,,,,,,47,2,Close (PT Updated/final),incremental,-0.039489306652573095,-0.10070203307458904,-0.03891944550569968,13.314218289085545
teamrankings,,,1695,,,,,,,,,,,,48,2,Close (PT Updated/final),incremental,-0.040382618355487204,-0.17739136078369253,-0.03979986603187025,12.644477876106194
linept_kerns,,,1695,,,,,,,,,,,,49,2,Close (PT Updated/final),incremental,-0.04087922648080042,-0.07758498929154461,-0.040289307718979636,13.881988200589971
linecfbp_cfb_geek,,,618,,,,,,,,,,,,50,2,Close (PT Updated/final),incremental,-0.05408969431448223,-0.165313718307648,-0.05202601159040188,13.179773462783173
linecfbp_dratings,,,1134,,,,,,,,,,,,51,2,Close (PT Updated/final),incremental,-0.05619647142123452,-0.19939569927314976,-0.054997091567941345,13.116137566137567
linept_paynep,,,1695,,,,,,,,,,,,52,2,Close (PT Updated/final),incremental,-0.05633605579012515,-0.13623112096317852,-0.055523083061955116,13.388407079646017
linept_elo,,,1695,,,,,,,,,,,,53,2,Close (PT Updated/final),incremental,-0.057072273014329024,-0.1479744674797756,-0.056248676103885446,13.30411209439528
linept_pfz,,,1695,,,,,,,,,,,,54,2,Close (PT Updated/final),incremental,-0.05791828180782125,-0.10958407771360057,-0.05708247633809437,14.12201179941003
moore_ratings,,,1693,,,,,,,,,,,,55,2,Close (PT Updated/final),incremental,-0.06480860574266323,-0.17487253782384515,-0.06387228658336927,13.283703484937979
linecfbp_sportsline,,,112,,,,,,,,,,,,56,2,Close (PT Updated/final),incremental,-0.09194912204348842,-0.1964612208787968,-0.07645380260031046,12.491071428571429
linecfbp_oddstrader_ai,,,111,,,,,,,,,,,,57,2,Close (PT Updated/final),incremental,-0.14726215800946943,-0.20064977257959715,-0.12227557444793723,14.792792792792794
linecfbp_kford,,,112,,,,,,,,,,,,58,2,Close (PT Updated/final),incremental,-0.2069700813616578,-0.8187502123755478,-0.1720913630595668,12.075892857142858
massey,Massey Ratings,2026.0,1975,1024.0,951.0,47.0,-20.09090909090912,12.830192497532083,-0.17143632773938802,0.5184810126582279,-0.010172612197928668,0.4964302570155692,3.0,3.0,1,3,Open,wilson,,,,
linecfbp_professor_sides,Professor Sides,1342.0,1297,673.0,624.0,31.0,-12.1818181818182,12.598360655737705,-0.00923994038748135,0.5188897455666923,-0.009392303918132767,0.49168228513713463,3.0,5.0,2,3,Open,wilson,,,,
congrove,Congrove Computer Rankings,2025.0,1974,1014.0,960.0,47.0,-38.181818181818215,13.269792592592593,0.37347654320987655,0.513677811550152,-0.019342359767891698,0.4916240042874266,3.0,6.0,3,3,Open,wilson,,,,
linept_bihl,Bihl System,989.0,966,504.0,462.0,23.0,-3.818181818181829,13.248938321536906,0.03720930232558129,0.5217391304347826,-0.003952569169960485,0.4902147653737835,3.0,7.0,4,3,Open,wilson,,,,
linecfbp_room44_bets,Room44 Bets,1342.0,1278,659.0,619.0,31.0,-19.909090909090928,13.14307004470939,-0.20253353204172878,0.5156494522691706,-0.015578318395219818,0.48824427606043497,3.0,8.0,5,3,Open,wilson,,,,
linept_how,Howell,2024.0,1911,975.0,936.0,47.0,-49.63636363636366,13.349782608695651,-0.2593675889328063,0.5102040816326531,-0.025974025974025986,0.48779323368507177,3.0,9.0,6,3,Open,wilson,,,,
keeper,Keeper,2018.0,1968,1002.0,966.0,47.0,-55.09090909090912,13.231883052527255,0.016382556987115958,0.5091463414634146,-0.02799334811529935,0.4870632367028752,3.0,10.0,7,3,Open,wilson,,,,
linecfbp_jp,JP+,838.0,818,426.0,392.0,13.0,-4.727272727272738,12.581384248210025,-0.5164677804295942,0.5207823960880196,-0.005779062013780854,0.48653056434448744,2.0,11.0,8,3,Open,wilson,,,,
linept_round,lineround,1375.0,1284,659.0,625.0,36.0,-25.909090909090924,13.354909090909091,0.3861818181818182,0.5132398753894081,-0.02017841971113,0.4859021181560508,3.0,12.0,9,3,Open,wilson,,,,
linept_loud,Loudsound.org,1958.0,1842,937.0,905.0,46.0,-53.18181818181821,14.360061287027579,0.10265577119509704,0.508686210640608,-0.02887177968611195,0.485861798970032,3.0,13.0,10,3,Open,wilson,,,,
linept_dunk,Dunkel Index,1774.0,1734,883.0,851.0,39.0,-48.2727272727273,13.272209695603157,-0.16107102593010147,0.5092272202998847,-0.027838943063856574,0.48570296239997385,3.0,14.0,11,3,Open,wilson,,,,
harville,David Harville,2026.0,1977,1002.0,975.0,47.0,-64.09090909090912,12.710301085883515,-0.07394373149062194,0.5068285280728376,-0.03241826458821908,0.484798555779555,3.0,16.0,12,3,Open,wilson,,,,
linept_elo,Beck Elo,2026.0,1977,1000.0,977.0,47.0,-67.90909090909093,13.244353405725567,-0.08658440276406708,0.5058168942842691,-0.03434956545730447,0.483788321554299,3.0,17.0,13,3,Open,wilson,,,,
linecfbp_sp,SP+,1344.0,1298,663.0,635.0,31.0,-32.27272727272729,12.627901785714286,-0.02358630952380945,0.5107858243451464,-0.024863426250175107,0.48359971873604507,3.0,18.0,14,3,Open,wilson,,,,
linept_donchess,Donchess Inference,2026.0,1928,975.0,953.0,47.0,-66.63636363636365,12.66990128331688,-0.05684106614017773,0.5057053941908713,-0.03456242927197285,0.4833992205974036,3.0,19.0,15,3,Open,wilson,,,,
espn_fpi,ESPN FPI,2026.0,1975,997.0,978.0,47.0,-71.63636363636367,12.593262586377096,-0.16699407699901275,0.5048101265822785,-0.0362715765247411,0.4827719028027873,3.0,20.0,16,3,Open,wilson,,,,
linept_log,Logistic Regression,856.0,835,431.0,404.0,21.0,-12.181818181818196,15.201121495327103,0.6408177570093455,0.5161676646706587,-0.014589003810560714,0.48227530504927585,3.0,21.0,17,3,Open,wilson,,,,
linept_argh,Argh Ratings,2026.0,1876,947.0,929.0,47.0,-68.09090909090912,13.170409674234946,0.026036525172754194,0.5047974413646056,-0.03629579375848034,0.4821861237585468,3.0,22.0,18,3,Open,wilson,,,,
linept_payne,linepayne,2026.0,1976,995.0,981.0,47.0,-76.45454545454548,13.141219151036525,0.23012339585389915,0.5035425101214575,-0.03869157158630844,0.4815118490996699,3.0,23.0,19,3,Open,wilson,,,,
linept_rwp,Laffaye RWP,1906.0,1860,937.0,923.0,44.0,-71.18181818181822,13.618064008394542,0.24410807974816373,0.5037634408602151,-0.038269794721407645,0.4810569659924883,3.0,24.0,20,3,Open,wilson,,,,
linept_paynewl,linepaynewl,2026.0,1975,991.0,984.0,47.0,-83.09090909090912,13.822981243830208,0.16830207305034553,0.5017721518987341,-0.042071346375143856,0.4797389462703657,3.0,25.0,21,3,Open,wilson,,,,
piratings,Pi-Ratings,2026.0,1963,984.0,979.0,47.0,-84.45454545454548,12.665607107601184,-0.11990128331688053,0.5012735608762099,-0.04302320196359933,0.4791741397918044,3.0,26.0,22,3,Open,wilson,,,,
linecfbp_cfb_graphs,CFB Graphs,837.0,813,417.0,396.0,13.0,-16.909090909090917,12.407646356033453,-0.10896057347670253,0.5129151291512916,-0.020798389802079847,0.478577221368471,2.0,27.0,23,3,Open,wilson,,,,
linecfbp_cbcr2_sam,CBCR2: Sam,322.0,317,169.0,148.0,4.0,5.636363636363631,11.9,-0.12360248447204963,0.5331230283911672,0.017780326928591897,0.4781344121729192,1.0,28.0,24,3,Open,wilson,,,,
linept_pig,Pigskin Index,2026.0,1860,931.0,929.0,47.0,-82.63636363636367,12.77737907206318,-0.2186821322803553,0.5005376344086021,-0.04442815249266864,0.47783717947665294,3.0,29.0,25,3,Open,wilson,,,,
dokter_entropy,Dokter Entropy,2025.0,1977,988.0,989.0,47.0,-90.81818181818184,12.566375308641975,-0.26829135802469145,0.49974709155285785,-0.045937370671816816,0.4777288056156266,3.0,30.0,26,3,Open,wilson,,,,
linept_bill,Billingsley,2025.0,1976,987.0,989.0,47.0,-91.72727272727275,13.53657283950617,0.023920987654320946,0.49949392712550605,-0.04642068457857933,0.4774705810544869,3.0,31.0,27,3,Open,wilson,,,,
linept_laz,Laz Index,2024.0,1976,987.0,989.0,47.0,-91.72727272727275,12.952272727272728,-0.07320158102766793,0.49949392712550605,-0.04642068457857933,0.4774705810544869,3.0,32.0,28,3,Open,wilson,,,,
fei,FEI Projections,2026.0,1960,977.0,983.0,47.0,-94.81818181818184,13.24423988153998,-0.17873149062191498,0.498469387755102,-0.048376623376623386,0.4763586085167437,3.0,33.0,29,3,Open,wilson,,,,
piratings_mean,Pi-Ratings Mean,2026.0,1960,977.0,983.0,47.0,-94.81818181818184,12.57509871668312,-0.1626110562685094,0.498469387755102,-0.048376623376623386,0.4763586085167437,3.0,34.0,30,3,Open,wilson,,,,
sagarin_predictor,Sagarin Predictor,2026.0,1977,985.0,992.0,47.0,-96.54545454545458,12.790898321816387,-0.23828232971372162,0.49822964087000504,-0.048834321975444905,0.476214432677552,3.0,35.0,31,3,Open,wilson,,,,
piratings_bias,PI-Rate Bias,2026.0,1963,978.0,985.0,47.0,-95.90909090909093,12.698376110562686,-0.17110069101678194,0.49821701477330615,-0.04885842634187006,0.47612363214086245,3.0,36.0,32,3,Open,wilson,,,,
linecfbp_power_rank_free,Power Rank: Free,838.0,822,419.0,403.0,13.0,-22.090909090909104,12.491766109785203,-0.7836515513126494,0.5097323600973236,-0.02687458526874587,0.47559231267326346,2.0,37.0,33,3,Open,wilson,,,,
linecfbp_cfb_geek,CFB Geek,828.0,798,407.0,391.0,22.0,-21.000000000000007,12.825845410628018,0.06835748792270534,0.5100250626566416,-0.02631578947368422,0.47537617029614926,2.0,38.0,34,3,Open,wilson,,,,
linecfbp_dratings,DRatings,1344.0,1284,645.0,639.0,31.0,-52.636363636363654,12.874925595238096,-0.06004464285714284,0.5023364485981309,-0.04099405267629568,0.475021965168268,3.0,40.0,35,3,Open,wilson,,,,
linept_kerns,Stephen Kerns,2026.0,1967,977.0,990.0,47.0,-101.81818181818184,13.854220138203358,0.5193731490621915,0.49669547534316216,-0.05176318343578131,0.4746278276140269,3.0,41.0,36,3,Open,wilson,,,,
linecfbp_beta_rank,Beta_Rank,1344.0,1307,655.0,652.0,31.0,-56.54545454545457,13.43578869047619,0.3499255952380952,0.5011476664116297,-0.04326354594143425,0.47407719423714295,3.0,42.0,37,3,Open,wilson,,,,
teamrankings,TeamRankings.com,2026.0,1953,969.0,984.0,47.0,-103.09090909090912,12.61495064165844,-0.11278874629812446,0.49615975422427033,-0.052785923753665705,0.4740145509495829,3.0,43.0,38,3,Open,wilson,,,,
linecfbp_wilson_ratings,Wilson Ratings,1344.0,1298,650.0,648.0,31.0,-57.09090909090911,12.923214285714286,-0.18735119047619045,0.5007704160246533,-0.04398375122566187,0.47360759443199024,3.0,44.0,39,3,Open,wilson,,,,
linecfbp_power_rank,Power Rank,1342.0,1299,648.0,651.0,31.0,-61.90909090909093,12.572131147540983,-0.040834575260804654,0.49884526558891457,-0.04765903842116315,0.4716985877320308,3.0,47.0,40,3,Open,wilson,,,,
linept_curry,Daniel Curry Index,2023.0,1975,974.0,1001.0,47.0,-115.54545454545458,13.407928818586257,-0.048561542263964426,0.4931645569620253,-0.05850402761795168,0.4711499775858041,3.0,48.0,41,3,Open,wilson,,,,
linept_talis,Talisman Red,1974.0,1927,949.0,978.0,46.0,-115.2727272727273,13.11340932117528,-0.09263931104356628,0.4924753502854177,-0.059819785818747945,0.470190791258001,3.0,51.0,42,3,Open,wilson,,,,
linept_fox,linefox,2018.0,1868,920.0,948.0,47.0,-111.63636363636367,12.946551040634292,-0.1119425173439049,0.4925053533190578,-0.059762507299980554,0.4698724726090614,3.0,52.0,43,3,Open,wilson,,,,
linept_pugh,Pugh Ratings,2020.0,1973,970.0,1003.0,47.0,-121.1818181818182,13.021841584158418,-0.09330693069306926,0.49163710086163204,-0.061420080173247946,0.4696153844582055,3.0,53.0,44,3,Open,wilson,,,,
sagarin_recent,Sagarin Recent,2026.0,1976,971.0,1005.0,47.0,-122.2727272727273,12.889096742349455,-0.1041707798617966,0.49139676113360325,-0.0618789105631211,0.469392368830745,3.0,54.0,45,3,Open,wilson,,,,
linecfbp_tshoe_index,TShoe Index,838.0,813,409.0,404.0,13.0,-32.181818181818194,12.674940334128879,-0.24534606205250586,0.5030750307503075,-0.03958403220395842,0.4687726577960401,2.0,55.0,46,3,Open,wilson,,,,
moore_ratings,Moore Power Ratings,2024.0,1975,968.0,1007.0,47.0,-127.00000000000003,13.187411067193676,-0.11770750988142305,0.490126582278481,-0.06430379746835445,0.468120132924778,3.0,56.0,47,3,Open,wilson,,,,
linept_dwig,DP Dwiggins,2020.0,1892,928.0,964.0,47.0,-120.36363636363639,13.643069306930693,0.06485148514851485,0.4904862579281184,-0.06361714395541035,0.4680026287228866,3.0,57.0,48,3,Open,wilson,,,,
linept_pfz,PerformanZ Ratings,2026.0,1979,966.0,1013.0,47.0,-134.81818181818184,14.03502467917078,0.1242546890424483,0.4881253158160687,-0.06812439707841426,0.46614684485539193,3.0,59.0,49,3,Open,wilson,,,,
sagarin_golden_mean,Sagarin Golden Mean,2026.0,1976,964.0,1012.0,47.0,-135.63636363636365,12.823756169792695,-0.2697087857847976,0.48785425101214575,-0.06864188443135813,0.4658599643569878,3.0,60.0,50,3,Open,wilson,,,,
linept_clean,Cleanup Hitter,2026.0,1932,939.0,993.0,47.0,-139.3636363636364,14.064422507403751,-0.08615004935834154,0.4860248447204969,-0.07213438735177867,0.463788031397322,3.0,61.0,51,3,Open,wilson,,,,
linept_kam,Edward Kambour,2024.0,1977,956.0,1021.0,47.0,-151.90909090909093,12.794056324110674,-0.2880681818181819,0.48356095093576124,-0.07683818457718307,0.4615859330144186,3.0,62.0,52,3,Open,wilson,,,,
sagarin,Sagarin Ratings,2026.0,1977,952.0,1025.0,47.0,-159.54545454545456,12.688430404738401,-0.22792694965449142,0.4815376833586242,-0.08070078631535385,0.459569694740852,3.0,63.0,53,3,Open,wilson,,,,
linept_born,Born Power Index,2026.0,1979,949.0,1030.0,47.0,-167.2727272727273,13.274457058242843,-0.07347976307996057,0.47953511874684185,-0.08452386421057469,0.45758550074928,3.0,64.0,54,3,Open,wilson,,,,
linept_paynep,linepaynep,2026.0,1977,944.0,1033.0,47.0,-174.81818181818184,13.49207305034551,0.2573050345508391,0.47749114820435,-0.08842598979169541,0.4555383001142765,3.0,65.0,55,3,Open,wilson,,,,
linecfbp_blake_atkinson,Blake Atkinson,322.0,312,159.0,153.0,4.0,-8.454545454545459,11.438198757763974,-0.20590062111801277,0.5096153846153846,-0.02709790209790211,0.45436638105889127,1.0,66.0,56,3,Open,wilson,,,,
linecfbp_sportsline,SportsLine,322.0,307,153.0,154.0,4.0,-14.909090909090914,12.0,-0.055900621118012424,0.498371335504886,-0.04856381403612675,0.44280790402324727,1.0,67.0,57,3,Open,wilson,,,,
linecfbp_cbcr2_power,CBCR2: Power,322.0,317,149.0,168.0,4.0,-32.54545454545455,12.272981366459627,-0.16614906832298132,0.47003154574132494,-0.10266704903928879,0.4157767689585765,1.0,69.0,58,3,Open,wilson,,,,
linecfbp_oddstrader_ai,OddsTrader AI,321.0,311,142.0,169.0,4.0,-39.909090909090914,13.813084112149532,-0.12461059190031153,0.4565916398713826,-0.12832505115463316,0.4020976269864013,1.0,70.0,59,3,Open,wilson,,,,
linecfbp_kford,KFord,322.0,315,143.0,172.0,4.0,-42.00000000000001,11.983850931677019,-0.3801242236024846,0.45396825396825397,-0.13333333333333336,0.3998710176746727,1.0,71.0,60,3,Open,wilson,,,,
linecfbp_blake_atkinson,Blake Atkinson,322.0,312,159.0,153.0,4.0,-8.454545454545459,11.438198757763974,-0.20590062111801277,0.5096153846153846,-0.02709790209790211,0.45436638105889127,1.0,66.0,1,3,Open,mae,,,,
linecfbp_cbcr2_sam,CBCR2: Sam,322.0,317,169.0,148.0,4.0,5.636363636363631,11.9,-0.12360248447204963,0.5331230283911672,0.017780326928591897,0.4781344121729192,1.0,28.0,2,3,Open,mae,,,,
linecfbp_kford,KFord,322.0,315,143.0,172.0,4.0,-42.00000000000001,11.983850931677019,-0.3801242236024846,0.45396825396825397,-0.13333333333333336,0.3998710176746727,1.0,71.0,3,3,Open,mae,,,,
linecfbp_sportsline,SportsLine,322.0,307,153.0,154.0,4.0,-14.909090909090914,12.0,-0.055900621118012424,0.498371335504886,-0.04856381403612675,0.44280790402324727,1.0,67.0,4,3,Open,mae,,,,
linecfbp_cbcr2_power,CBCR2: Power,322.0,317,149.0,168.0,4.0,-32.54545454545455,12.272981366459627,-0.16614906832298132,0.47003154574132494,-0.10266704903928879,0.4157767689585765,1.0,69.0,5,3,Open,mae,,,,
linecfbp_cfb_graphs,CFB Graphs,837.0,813,417.0,396.0,13.0,-16.909090909090917,12.407646356033453,-0.10896057347670253,0.5129151291512916,-0.020798389802079847,0.478577221368471,2.0,27.0,6,3,Open,mae,,,,
linecfbp_power_rank_free,Power Rank: Free,838.0,822,419.0,403.0,13.0,-22.090909090909104,12.491766109785203,-0.7836515513126494,0.5097323600973236,-0.02687458526874587,0.47559231267326346,2.0,37.0,7,3,Open,mae,,,,
dokter_entropy,Dokter Entropy,2025.0,1977,988.0,989.0,47.0,-90.81818181818184,12.566375308641975,-0.26829135802469145,0.49974709155285785,-0.045937370671816816,0.4777288056156266,3.0,30.0,8,3,Open,mae,,,,
linecfbp_power_rank,Power Rank,1342.0,1299,648.0,651.0,31.0,-61.90909090909093,12.572131147540983,-0.040834575260804654,0.49884526558891457,-0.04765903842116315,0.4716985877320308,3.0,47.0,9,3,Open,mae,,,,
piratings_mean,Pi-Ratings Mean,2026.0,1960,977.0,983.0,47.0,-94.81818181818184,12.57509871668312,-0.1626110562685094,0.498469387755102,-0.048376623376623386,0.4763586085167437,3.0,34.0,10,3,Open,mae,,,,
linecfbp_jp,JP+,838.0,818,426.0,392.0,13.0,-4.727272727272738,12.581384248210025,-0.5164677804295942,0.5207823960880196,-0.005779062013780854,0.48653056434448744,2.0,11.0,11,3,Open,mae,,,,
espn_fpi,ESPN FPI,2026.0,1975,997.0,978.0,47.0,-71.63636363636367,12.593262586377096,-0.16699407699901275,0.5048101265822785,-0.0362715765247411,0.4827719028027873,3.0,20.0,12,3,Open,mae,,,,
linecfbp_professor_sides,Professor Sides,1342.0,1297,673.0,624.0,31.0,-12.1818181818182,12.598360655737705,-0.00923994038748135,0.5188897455666923,-0.009392303918132767,0.49168228513713463,3.0,5.0,13,3,Open,mae,,,,
teamrankings,TeamRankings.com,2026.0,1953,969.0,984.0,47.0,-103.09090909090912,12.61495064165844,-0.11278874629812446,0.49615975422427033,-0.052785923753665705,0.4740145509495829,3.0,43.0,14,3,Open,mae,,,,
linecfbp_sp,SP+,1344.0,1298,663.0,635.0,31.0,-32.27272727272729,12.627901785714286,-0.02358630952380945,0.5107858243451464,-0.024863426250175107,0.48359971873604507,3.0,18.0,15,3,Open,mae,,,,
piratings,Pi-Ratings,2026.0,1963,984.0,979.0,47.0,-84.45454545454548,12.665607107601184,-0.11990128331688053,0.5012735608762099,-0.04302320196359933,0.4791741397918044,3.0,26.0,16,3,Open,mae,,,,
linept_donchess,Donchess Inference,2026.0,1928,975.0,953.0,47.0,-66.63636363636365,12.66990128331688,-0.05684106614017773,0.5057053941908713,-0.03456242927197285,0.4833992205974036,3.0,19.0,17,3,Open,mae,,,,
linecfbp_tshoe_index,TShoe Index,838.0,813,409.0,404.0,13.0,-32.181818181818194,12.674940334128879,-0.24534606205250586,0.5030750307503075,-0.03958403220395842,0.4687726577960401,2.0,55.0,18,3,Open,mae,,,,
sagarin,Sagarin Ratings,2026.0,1977,952.0,1025.0,47.0,-159.54545454545456,12.688430404738401,-0.22792694965449142,0.4815376833586242,-0.08070078631535385,0.459569694740852,3.0,63.0,19,3,Open,mae,,,,
piratings_bias,PI-Rate Bias,2026.0,1963,978.0,985.0,47.0,-95.90909090909093,12.698376110562686,-0.17110069101678194,0.49821701477330615,-0.04885842634187006,0.47612363214086245,3.0,36.0,20,3,Open,mae,,,,
harville,David Harville,2026.0,1977,1002.0,975.0,47.0,-64.09090909090912,12.710301085883515,-0.07394373149062194,0.5068285280728376,-0.03241826458821908,0.484798555779555,3.0,16.0,21,3,Open,mae,,,,
linept_pig,Pigskin Index,2026.0,1860,931.0,929.0,47.0,-82.63636363636367,12.77737907206318,-0.2186821322803553,0.5005376344086021,-0.04442815249266864,0.47783717947665294,3.0,29.0,22,3,Open,mae,,,,
sagarin_predictor,Sagarin Predictor,2026.0,1977,985.0,992.0,47.0,-96.54545454545458,12.790898321816387,-0.23828232971372162,0.49822964087000504,-0.048834321975444905,0.476214432677552,3.0,35.0,23,3,Open,mae,,,,
linept_kam,Edward Kambour,2024.0,1977,956.0,1021.0,47.0,-151.90909090909093,12.794056324110674,-0.2880681818181819,0.48356095093576124,-0.07683818457718307,0.4615859330144186,3.0,62.0,24,3,Open,mae,,,,
sagarin_golden_mean,Sagarin Golden Mean,2026.0,1976,964.0,1012.0,47.0,-135.63636363636365,12.823756169792695,-0.2697087857847976,0.48785425101214575,-0.06864188443135813,0.4658599643569878,3.0,60.0,25,3,Open,mae,,,,
linecfbp_cfb_geek,CFB Geek,828.0,798,407.0,391.0,22.0,-21.000000000000007,12.825845410628018,0.06835748792270534,0.5100250626566416,-0.02631578947368422,0.47537617029614926,2.0,38.0,26,3,Open,mae,,,,
massey,Massey Ratings,2026.0,1975,1024.0,951.0,47.0,-20.09090909090912,12.830192497532083,-0.17143632773938802,0.5184810126582279,-0.010172612197928668,0.4964302570155692,3.0,3.0,27,3,Open,mae,,,,
linecfbp_dratings,DRatings,1344.0,1284,645.0,639.0,31.0,-52.636363636363654,12.874925595238096,-0.06004464285714284,0.5023364485981309,-0.04099405267629568,0.475021965168268,3.0,40.0,28,3,Open,mae,,,,
sagarin_recent,Sagarin Recent,2026.0,1976,971.0,1005.0,47.0,-122.2727272727273,12.889096742349455,-0.1041707798617966,0.49139676113360325,-0.0618789105631211,0.469392368830745,3.0,54.0,29,3,Open,mae,,,,
linecfbp_wilson_ratings,Wilson Ratings,1344.0,1298,650.0,648.0,31.0,-57.09090909090911,12.923214285714286,-0.18735119047619045,0.5007704160246533,-0.04398375122566187,0.47360759443199024,3.0,44.0,30,3,Open,mae,,,,
linept_fox,linefox,2018.0,1868,920.0,948.0,47.0,-111.63636363636367,12.946551040634292,-0.1119425173439049,0.4925053533190578,-0.059762507299980554,0.4698724726090614,3.0,52.0,31,3,Open,mae,,,,
linept_laz,Laz Index,2024.0,1976,987.0,989.0,47.0,-91.72727272727275,12.952272727272728,-0.07320158102766793,0.49949392712550605,-0.04642068457857933,0.4774705810544869,3.0,32.0,32,3,Open,mae,,,,
linept_pugh,Pugh Ratings,2020.0,1973,970.0,1003.0,47.0,-121.1818181818182,13.021841584158418,-0.09330693069306926,0.49163710086163204,-0.061420080173247946,0.4696153844582055,3.0,53.0,33,3,Open,mae,,,,
linept_talis,Talisman Red,1974.0,1927,949.0,978.0,46.0,-115.2727272727273,13.11340932117528,-0.09263931104356628,0.4924753502854177,-0.059819785818747945,0.470190791258001,3.0,51.0,34,3,Open,mae,,,,
linept_payne,linepayne,2026.0,1976,995.0,981.0,47.0,-76.45454545454548,13.141219151036525,0.23012339585389915,0.5035425101214575,-0.03869157158630844,0.4815118490996699,3.0,23.0,35,3,Open,mae,,,,
linecfbp_room44_bets,Room44 Bets,1342.0,1278,659.0,619.0,31.0,-19.909090909090928,13.14307004470939,-0.20253353204172878,0.5156494522691706,-0.015578318395219818,0.48824427606043497,3.0,8.0,36,3,Open,mae,,,,
linept_argh,Argh Ratings,2026.0,1876,947.0,929.0,47.0,-68.09090909090912,13.170409674234946,0.026036525172754194,0.5047974413646056,-0.03629579375848034,0.4821861237585468,3.0,22.0,37,3,Open,mae,,,,
moore_ratings,Moore Power Ratings,2024.0,1975,968.0,1007.0,47.0,-127.00000000000003,13.187411067193676,-0.11770750988142305,0.490126582278481,-0.06430379746835445,0.468120132924778,3.0,56.0,38,3,Open,mae,,,,
keeper,Keeper,2018.0,1968,1002.0,966.0,47.0,-55.09090909090912,13.231883052527255,0.016382556987115958,0.5091463414634146,-0.02799334811529935,0.4870632367028752,3.0,10.0,39,3,Open,mae,,,,
fei,FEI Projections,2026.0,1960,977.0,983.0,47.0,-94.81818181818184,13.24423988153998,-0.17873149062191498,0.498469387755102,-0.048376623376623386,0.4763586085167437,3.0,33.0,40,3,Open,mae,,,,
linept_elo,Beck Elo,2026.0,1977,1000.0,977.0,47.0,-67.90909090909093,13.244353405725567,-0.08658440276406708,0.5058168942842691,-0.03434956545730447,0.483788321554299,3.0,17.0,41,3,Open,mae,,,,
linept_bihl,Bihl System,989.0,966,504.0,462.0,23.0,-3.818181818181829,13.248938321536906,0.03720930232558129,0.5217391304347826,-0.003952569169960485,0.4902147653737835,3.0,7.0,42,3,Open,mae,,,,
congrove,Congrove Computer Rankings,2025.0,1974,1014.0,960.0,47.0,-38.181818181818215,13.269792592592593,0.37347654320987655,0.513677811550152,-0.019342359767891698,0.4916240042874266,3.0,6.0,43,3,Open,mae,,,,
linept_dunk,Dunkel Index,1774.0,1734,883.0,851.0,39.0,-48.2727272727273,13.272209695603157,-0.16107102593010147,0.5092272202998847,-0.027838943063856574,0.48570296239997385,3.0,14.0,44,3,Open,mae,,,,
linept_born,Born Power Index,2026.0,1979,949.0,1030.0,47.0,-167.2727272727273,13.274457058242843,-0.07347976307996057,0.47953511874684185,-0.08452386421057469,0.45758550074928,3.0,64.0,45,3,Open,mae,,,,
linept_how,Howell,2024.0,1911,975.0,936.0,47.0,-49.63636363636366,13.349782608695651,-0.2593675889328063,0.5102040816326531,-0.025974025974025986,0.48779323368507177,3.0,9.0,46,3,Open,mae,,,,
linept_round,lineround,1375.0,1284,659.0,625.0,36.0,-25.909090909090924,13.354909090909091,0.3861818181818182,0.5132398753894081,-0.02017841971113,0.4859021181560508,3.0,12.0,47,3,Open,mae,,,,
linept_curry,Daniel Curry Index,2023.0,1975,974.0,1001.0,47.0,-115.54545454545458,13.407928818586257,-0.048561542263964426,0.4931645569620253,-0.05850402761795168,0.4711499775858041,3.0,48.0,48,3,Open,mae,,,,
