fold,ranking_method,top_n,top_n_label,line_reference,market_intercept,market_beta,signal_intercept,signal_market_beta,gamma,train_games,selected_models
3,mae,999,All,Midweek,0.007512198845504147,0.96859139745322,0.0003909067118398633,0.9537900869783693,-0.1689655471137405,2026,60
3,incremental,3,3,Midweek,-0.11573156080949139,1.015624229390817,-0.013950321493991115,1.0291402070243487,0.4000199202508692,322,3
3,incremental,5,5,Midweek,0.13412003449540932,0.9568225863933743,0.14290374880352646,0.9604600663337377,0.05138803526514846,839,5
3,incremental,8,8,Midweek,0.007512198845504147,0.96859139745322,0.029624510396290077,0.9798676257098017,0.15086119963455852,2026,8
3,incremental,10,10,Midweek,0.007512198845504147,0.96859139745322,0.03561248343585342,0.9756378172096042,0.1665637371124346,2026,10
3,incremental,15,15,Midweek,0.007512198845504147,0.96859139745322,0.027498302791269535,0.9743627042237883,0.14305326673805535,2026,15
3,incremental,20,20,Midweek,0.007512198845504147,0.96859139745322,0.01499668131823412,0.9754163457310702,0.07943439375438877,2026,20
3,incremental,25,25,Midweek,0.007512198845504147,0.96859139745322,0.007496483649087069,0.9685649390752085,-0.00022603031505999405,2026,25
3,incremental,35,35,Midweek,0.007512198845504147,0.96859139745322,0.005034247717804544,0.9648696996251084,-0.03618541112482568,2026,35
3,incremental,999,All,Midweek,0.007512198845504147,0.96859139745322,0.0003909067118398268,0.9537900869783692,-0.16896554711374107,2026,60
3,wilson,3,3,Close (PT Updated/final),0.2650034066930201,0.9631481195686614,0.25775238429981145,0.959707085350151,-0.03004095589124034,843,3
3,wilson,5,5,Close (PT Updated/final),0.05295478154281039,0.9707594117259797,0.04949232034845932,0.9749480554072222,0.040685163896627685,2025,5
3,wilson,8,8,Close (PT Updated/final),0.05331736475720465,0.9707762151430265,0.05058905016922313,0.9726726839375988,0.028583871345990552,2026,8
3,wilson,10,10,Close (PT Updated/final),0.05331736475720465,0.9707762151430265,0.051509012636875164,0.9714423480462245,0.01917183978665643,2026,10
3,wilson,15,15,Close (PT Updated/final),0.05331736475720465,0.9707762151430265,0.05562386415921658,0.9683685122226612,-0.0386595629292166,2026,15
3,wilson,20,20,Close (PT Updated/final),0.05331736475720465,0.9707762151430265,0.054742201699352885,0.9667343515312892,-0.0653866626430107,2026,20
3,wilson,25,25,Close (PT Updated/final),0.05331736475720465,0.9707762151430265,0.052931475723778876,0.9622780152216792,-0.09667573305941829,2026,25
3,wilson,35,35,Close (PT Updated/final),0.05331736475720465,0.9707762151430265,0.050743094470266696,0.9552281276474972,-0.13935109677472626,2026,35
3,wilson,999,All,Close (PT Updated/final),0.05331736475720465,0.9707762151430265,0.053367043054913604,0.9541213652249714,-0.1890080964148746,2026,60
3,mae,3,3,Close (PT Updated/final),-0.0028810646323818158,1.0206156180361532,0.03875526383870061,1.0258651401512813,0.17912200782760912,322,3
3,mae,5,5,Close (PT Updated/final),-0.0028810646323818158,1.0206156180361532,0.03311369612964076,1.0267628289275446,0.1827369488063465,322,5
3,mae,8,8,Close (PT Updated/final),0.24738764821481216,0.9633637736060594,0.250047392671157,0.9642117681951023,0.012714109583466748,844,8
3,mae,10,10,Close (PT Updated/final),0.05823033772725862,0.9709463161525523,0.07556240039595656,0.9757462723791162,0.11943242145979133,2025,10
3,mae,15,15,Close (PT Updated/final),0.05331736475720465,0.9707762151430265,0.057568541697413114,0.9720776385224816,0.04413284534004608,2026,15
3,mae,20,20,Close (PT Updated/final),0.05331736475720465,0.9707762151430265,0.05857654329368166,0.9726440026176959,0.05422148625893072,2026,20
3,mae,25,25,Close (PT Updated/final),0.05331736475720465,0.9707762151430265,0.05248976074589298,0.970492310736887,-0.007011059094028327,2026,25
3,mae,35,35,Close (PT Updated/final),0.05331736475720465,0.9707762151430265,0.04847863222255177,0.9677716081188422,-0.0558443315436393,2026,35
3,mae,999,All,Close (PT Updated/final),0.05331736475720465,0.9707762151430265,0.05336704305491344,0.9541213652249712,-0.18900809641487437,2026,60
3,incremental,3,3,Close (PT Updated/final),-0.0028810646323818158,1.0206156180361532,0.04833765037605933,1.032179708892614,0.34957829427244624,322,3
3,incremental,5,5,Close (PT Updated/final),0.17926196285655258,0.9613546950380994,0.17969799948210824,0.9615908136605968,0.00343747815080353,839,5
3,incremental,8,8,Close (PT Updated/final),0.05331736475720465,0.9707762151430265,0.06624104271222352,0.980157242169325,0.12482620312966322,2026,8
3,incremental,10,10,Close (PT Updated/final),0.05331736475720465,0.9707762151430265,0.06987318248822444,0.9764513196136261,0.13340358021539414,2026,10
3,incremental,15,15,Close (PT Updated/final),0.05331736475720465,0.9707762151430265,0.05941543512504787,0.976410805583608,0.0805327368997361,2026,15
3,incremental,20,20,Close (PT Updated/final),0.05331736475720465,0.9707762151430265,0.05347418438330553,0.9711348839101298,0.0032794450423615784,2026,20
3,incremental,25,25,Close (PT Updated/final),0.05331736475720465,0.9707762151430265,0.052399958166647755,0.9669897549594326,-0.032236008197082375,2026,25
3,incremental,35,35,Close (PT Updated/final),0.05331736475720465,0.9707762151430265,0.051938187705394885,0.9627017947052563,-0.07929632744488704,2026,35
3,incremental,999,All,Close (PT Updated/final),0.05331736475720465,0.9707762151430265,0.05336704305491364,0.9541213652249713,-0.18900809641487515,2026,60
4,wilson,3,3,Open,0.06593523704339109,0.9919817033657142,0.05559321208593891,1.0025037724661394,0.1296767495513267,2335,3
4,wilson,5,5,Open,0.06765184465383857,0.9920375684967238,0.05936020333396981,1.002025486822589,0.20290782390469825,2336,5
4,wilson,8,8,Open,0.06765184465383857,0.9920375684967238,0.060801904622292346,1.0033246103952287,0.2059109679359798,2336,8
4,wilson,10,10,Open,0.06765184465383857,0.9920375684967238,0.06728038419023576,1.0039593770018997,0.17180869667889653,2336,10
4,wilson,15,15,Open,0.06765184465383857,0.9920375684967238,0.06488234531852184,1.0049343747672421,0.15351550946359896,2336,15
4,wilson,20,20,Open,0.06765184465383857,0.9920375684967238,0.06293109039134694,1.003277071827796,0.13541241012969574,2336,20
4,wilson,25,25,Open,0.06765184465383857,0.9920375684967238,0.06686745375554896,1.0021918649451822,0.14701950786508766,2336,25
4,wilson,35,35,Open,0.06765184465383857,0.9920375684967238,0.06500697757809246,0.9990744695996288,0.09039692173840849,2336,35
4,wilson,999,All,Open,0.06765184465383857,0.9920375684967238,0.06570221581784891,0.9950874229685761,0.05757567797375854,2336,51
4,mae,3,3,Open,-0.12992591145308627,1.0464037309868082,-0.12631219490346066,1.0459022720691542,0.08626962905547383,517,3
4,mae,5,5,Open,0.09819784665674555,0.9846351663360002,0.12642144177779313,0.9959352493938299,0.1859314578178164,1031,5
4,mae,8,8,Open,0.07197488775741592,0.9922007186407282,0.09351832135222703,1.000545642157898,0.2724776136053472,2335,8
4,mae,10,10,Open,0.06765184465383857,0.9920375684967238,0.09693073060567946,0.9990535881072766,0.31490772454941096,2336,10
4,mae,15,15,Open,0.06765184465383857,0.9920375684967238,0.08206812128407721,0.9955699533412841,0.3308483894812293,2336,15
4,mae,20,20,Open,0.06765184465383857,0.9920375684967238,0.08154003403640447,0.9965746984221424,0.2701387794235833,2336,20
4,mae,25,25,Open,0.06765184465383857,0.9920375684967238,0.08469238378313972,0.9952620749489929,0.22039977133346256,2336,25
4,mae,35,35,Open,0.06765184465383857,0.9920375684967238,0.07475399115865233,0.9986187210703166,0.1609493657383567,2336,35
4,mae,999,All,Open,0.06765184465383857,0.9920375684967238,0.06570221581784894,0.9950874229685756,0.05757567797375743,2336,51
4,incremental,3,3,Open,-0.014471263662037714,1.007767160543322,-0.016731654519581782,1.0011815214245863,0.2783556758857365,1544,3
4,incremental,5,5,Open,0.06765184465383857,0.9920375684967238,0.07596953468369563,0.9792412410663425,0.25622271475105396,2336,5
4,incremental,8,8,Open,0.06765184465383857,0.9920375684967238,0.07413176376508428,0.9745670072607353,0.3315624613451668,2336,8
4,incremental,10,10,Open,0.06765184465383857,0.9920375684967238,0.07301919806074135,0.9753962096641242,0.3372993792333982,2336,10
4,incremental,15,15,Open,0.06765184465383857,0.9920375684967238,0.08163037299249415,0.9804937342025424,0.3375158229104803,2336,15
4,incremental,20,20,Open,0.06765184465383857,0.9920375684967238,0.06936864005729595,0.994277089445387,0.3208696831037376,2336,20
4,incremental,25,25,Open,0.06765184465383857,0.9920375684967238,0.06878869145122489,0.9905093788551717,0.26167128954584257,2336,25
4,incremental,35,35,Open,0.06765184465383857,0.9920375684967238,0.06788223472487645,0.9944693289123501,0.17391713320427946,2336,35
4,incremental,999,All,Open,0.06765184465383857,0.9920375684967238,0.06570221581784912,0.9950874229685759,0.05757567797375868,2336,51
4,wilson,3,3,Midweek,-0.008501786821878831,0.9757402036546017,-0.009616424352748417,0.9762951358705257,0.010438532653579635,2336,3
4,wilson,5,5,Midweek,-0.008501786821878831,0.9757402036546017,-0.011555310573938727,0.9754615315402859,0.033352605422438564,2336,5
4,wilson,8,8,Midweek,-0.008501786821878831,0.9757402036546017,-0.010362156011746683,0.9777341744131365,0.08357971215631038,2336,8
4,wilson,10,10,Midweek,-0.008501786821878831,0.9757402036546017,-0.0068301626116851494,0.9772432314245276,0.10296229745164816,2336,10
4,wilson,15,15,Midweek,-0.008501786821878831,0.9757402036546017,-0.005989039136889745,0.9790776225879119,0.06917751930946928,2336,15
4,wilson,20,20,Midweek,-0.008501786821878831,0.9757402036546017,-0.007039598114077108,0.9770094510013524,0.018605285918291026,2336,20
4,wilson,25,25,Midweek,-0.008501786821878831,0.9757402036546017,-0.009831985072947453,0.9737397635287088,-0.026966890903579455,2336,25
4,wilson,35,35,Midweek,-0.008501786821878831,0.9757402036546017,-0.013032161740721974,0.9698891952623949,-0.07156368662822232,2336,35
4,wilson,999,All,Midweek,-0.008501786821878831,0.9757402036546017,-0.013063644128372024,0.9672544473381933,-0.1154009035285434,2336,51
4,mae,3,3,Midweek,-0.25913679431751946,1.0402713265765546,-0.25531814066449154,1.040556762757478,0.023645569211395046,517,3
4,mae,5,5,Midweek,0.04659049292457288,0.9755708478309032,0.056829753174488726,0.9797380887568433,0.051683446320613724,1031,5
4,mae,8,8,Midweek,-0.004274074029432888,0.9758913508799827,0.009085986575360238,0.9803514969801461,0.08660757041283684,2335,8
4,mae,10,10,Midweek,-0.008501786821878831,0.9757402036546017,0.012800989676348502,0.9812557789096791,0.1262210818384194,2336,10
4,mae,15,15,Midweek,-0.008501786821878831,0.9757402036546017,0.006028530096943482,0.9796489789361413,0.12081284124174929,2336,15
4,mae,20,20,Midweek,-0.008501786821878831,0.9757402036546017,-3.2219583064573224e-06,0.9783150999978949,0.06656005744656834,2336,20
4,mae,25,25,Midweek,-0.008501786821878831,0.9757402036546017,-0.004777361251209122,0.9766326535409504,0.02421677924692267,2336,25
4,mae,35,35,Midweek,-0.008501786821878831,0.9757402036546017,-0.011089704747955145,0.9743768020533787,-0.021828085888065618,2336,35
4,mae,999,All,Midweek,-0.008501786821878831,0.9757402036546017,-0.013063644128372028,0.9672544473381933,-0.11540090352854282,2336,51
4,incremental,3,3,Midweek,-0.008501786821878831,0.9757402036546017,0.004544617089949784,0.9751950646287055,0.12118374591123016,2336,3
4,incremental,5,5,Midweek,-0.008501786821878831,0.9757402036546017,0.00995010418163435,0.9837898713689948,0.12139049455779982,2336,5
4,incremental,8,8,Midweek,-0.008501786821878831,0.9757402036546017,0.01420389562115747,0.9805082691026819,0.13877181258192917,2336,8
4,incremental,10,10,Midweek,-0.008501786821878831,0.9757402036546017,0.011852172008883027,0.98240408014902,0.1409089620148687,2336,10
4,incremental,15,15,Midweek,-0.008501786821878831,0.9757402036546017,-0.00040469218071584426,0.9813131993597862,0.11232666264702534,2336,15
4,incremental,20,20,Midweek,-0.008501786821878831,0.9757402036546017,-0.00421378191658576,0.9804611394242112,0.05549624831201955,2336,20
4,incremental,25,25,Midweek,-0.008501786821878831,0.9757402036546017,-0.0085888139752337,0.9756072803715341,-0.0011880503814068466,2336,25
4,incremental,35,35,Midweek,-0.008501786821878831,0.9757402036546017,-0.011318821757950638,0.9721108879963171,-0.03706773105482897,2336,35
4,incremental,999,All,Midweek,-0.008501786821878831,0.9757402036546017,-0.013063644128372043,0.9672544473381942,-0.11540090352854343,2336,51
4,wilson,3,3,Close (PT Updated/final),0.061994121882644936,0.9907312836530462,0.05886822123514112,0.9910396532738937,0.06137561177117304,1503,3
4,wilson,5,5,Close (PT Updated/final),0.028607360243391253,0.9777349357489433,0.02144219504026946,0.9782624674946349,0.06422728768354113,2336,5
4,wilson,8,8,Close (PT Updated/final),0.028607360243391253,0.9777349357489433,0.02799063552359792,0.9812123580351866,0.05285125923153525,2336,8
4,wilson,10,10,Close (PT Updated/final),0.028607360243391253,0.9777349357489433,0.027512472451541068,0.9789460027609265,0.03998024144844242,2336,10
4,wilson,15,15,Close (PT Updated/final),0.028607360243391253,0.9777349357489433,0.028835350649590568,0.9789026165550578,0.023791403301295463,2336,15
4,wilson,20,20,Close (PT Updated/final),0.028607360243391253,0.9777349357489433,0.027520643699859418,0.9755228657328069,-0.033256782212741184,2336,20
4,wilson,25,25,Close (PT Updated/final),0.028607360243391253,0.9777349357489433,0.026035440207173032,0.9741001158592337,-0.052909479887929295,2336,25
4,wilson,35,35,Close (PT Updated/final),0.028607360243391253,0.9777349357489433,0.025697242867503595,0.9694303681746518,-0.10676794865068932,2336,35
4,wilson,999,All,Close (PT Updated/final),0.028607360243391253,0.9777349357489433,0.027917400906960793,0.967218814479498,-0.1396667249176717,2336,51
4,mae,3,3,Close (PT Updated/final),-0.19186834838373992,1.0438776592341064,-0.19172342134808476,1.0439031468382538,0.0015247139964039702,517,3
4,mae,5,5,Close (PT Updated/final),0.08300610169354809,0.9799153910261098,0.08409444039091364,0.9804628512157594,0.006692060218560503,1031,5
4,mae,8,8,Close (PT Updated/final),0.0328628904005107,0.977887467983759,0.037331383716334945,0.9798761113917596,0.037627554751410996,2335,8
4,mae,10,10,Close (PT Updated/final),0.028607360243391253,0.9777349357489433,0.038381328507394126,0.9810476546910786,0.0734932519325765,2336,10
4,mae,15,15,Close (PT Updated/final),0.028607360243391253,0.9777349357489433,0.03405221055190363,0.9799269793610752,0.06475573938511503,2336,15
4,mae,20,20,Close (PT Updated/final),0.028607360243391253,0.9777349357489433,0.030266425883235644,0.9784636437522197,0.018081736987095864,2336,20
4,mae,25,25,Close (PT Updated/final),0.028607360243391253,0.9777349357489433,0.026320819936423476,0.9769872341594095,-0.019409219592331772,2336,25
4,mae,35,35,Close (PT Updated/final),0.028607360243391253,0.9777349357489433,0.02377028948082584,0.9740203972918741,-0.05790184083766531,2336,35
4,mae,999,All,Close (PT Updated/final),0.028607360243391253,0.9777349357489433,0.027917400906960845,0.9672188144794975,-0.13966672491767207,2336,51
4,incremental,3,3,Close (PT Updated/final),0.028607360243391253,0.9777349357489433,0.03735841819414816,0.9769658814254523,0.07524083200467108,2336,3
4,incremental,5,5,Close (PT Updated/final),0.028607360243391253,0.9777349357489433,0.037713729789064426,0.9832751747108733,0.09341416439492956,2336,5
4,incremental,8,8,Close (PT Updated/final),0.028607360243391253,0.9777349357489433,0.042413014737502516,0.9815583049183269,0.10490574506425665,2336,8
4,incremental,10,10,Close (PT Updated/final),0.028607360243391253,0.9777349357489433,0.03965549340518449,0.9827017727688413,0.10150106690271371,2336,10
4,incremental,15,15,Close (PT Updated/final),0.028607360243391253,0.9777349357489433,0.029478459980612187,0.9824093262318947,0.06213817760825353,2336,15
4,incremental,20,20,Close (PT Updated/final),0.028607360243391253,0.9777349357489433,0.02941820457521316,0.9793675651240452,0.018811589574443066,2336,20
4,incremental,25,25,Close (PT Updated/final),0.028607360243391253,0.9777349357489433,0.027760494369504174,0.9741520592194385,-0.03335134089486075,2336,25
4,incremental,35,35,Close (PT Updated/final),0.028607360243391253,0.9777349357489433,0.025549130347530046,0.9708577895058514,-0.06703312252991772,2336,35
4,incremental,999,All,Close (PT Updated/final),0.028607360243391253,0.9777349357489433,0.02791740090696082,0.9672188144794984,-0.13966672491767224,2336,51
5,wilson,3,3,Open,-0.04998513525867161,0.9982514017232033,-0.05912873845402019,1.0051992680575106,0.12130170211987468,2629,3
5,wilson,5,5,Open,-0.04998513525867161,0.9982514017232033,-0.06871591992807723,0.9958266406518229,0.21139116222569132,2629,5
5,wilson,8,8,Open,-0.04998513525867161,0.9982514017232033,-0.06387935033274088,1.00313096651815,0.1965339721838284,2629,8
5,wilson,10,10,Open,-0.04998513525867161,0.9982514017232033,-0.061281823045694045,1.005021556396395,0.22282062906008426,2629,10
5,wilson,15,15,Open,-0.04998513525867161,0.9982514017232033,-0.055708684422389194,1.007948574479982,0.20222379792555495,2629,15
5,wilson,20,20,Open,-0.04998513525867161,0.9982514017232033,-0.05518729017355092,1.009304588674408,0.1359367398137878,2629,20
5,wilson,25,25,Open,-0.04998513525867161,0.9982514017232033,-0.05312730300922107,1.0055410582066937,0.14176196420628878,2629,25
5,wilson,35,35,Open,-0.04998513525867161,0.9982514017232033,-0.05072706179569266,1.0043576645638121,0.11807420178318381,2629,35
5,wilson,999,All,Open,-0.04998513525867161,0.9982514017232033,-0.0513492471415961,1.000897222536928,0.04643683677218463,2629,60
5,mae,3,3,Open,-0.1683178341791027,1.0056951456545946,-0.14961698833169834,1.0102033944557165,0.17092594087331758,1747,3
5,mae,5,5,Open,-0.04619108595153037,0.9983877112370959,-0.022123948026407467,1.005020823070745,0.2133299759081142,2628,5
5,mae,8,8,Open,-0.04998513525867161,0.9982514017232033,-0.037625249588550375,0.9992367385290745,0.23516360779347767,2629,8
5,mae,10,10,Open,-0.04998513525867161,0.9982514017232033,-0.042626133107010314,0.9992749144837327,0.2855428219349466,2629,10
5,mae,15,15,Open,-0.04998513525867161,0.9982514017232033,-0.0341948532325136,1.001674514807387,0.30878384568742623,2629,15
5,mae,20,20,Open,-0.04998513525867161,0.9982514017232033,-0.03587425385553255,1.0060847013623957,0.25956326678118224,2629,20
5,mae,25,25,Open,-0.04998513525867161,0.9982514017232033,-0.03351032548679034,1.0024344156515195,0.23727188256739346,2629,25
5,mae,35,35,Open,-0.04998513525867161,0.9982514017232033,-0.03961412927353362,1.0029030038536182,0.18266840717590416,2629,35
5,mae,999,All,Open,-0.04998513525867161,0.9982514017232033,-0.0513492471415961,1.000897222536928,0.04643683677218463,2629,60
5,incremental,3,3,Open,-0.3387666606202458,1.0289980940834507,-0.36986611239997486,1.0292510199598501,0.16421118541100416,724,3
5,incremental,5,5,Open,-0.17253008128865016,1.0134460844652107,-0.16531704087171536,1.0035517901383684,0.3034198401538436,1837,5
5,incremental,8,8,Open,-0.04998513525867161,0.9982514017232033,-0.04689278951457861,0.980669615497108,0.35969548663031,2629,8
5,incremental,10,10,Open,-0.04998513525867161,0.9982514017232033,-0.04081470388521663,0.9778659561417753,0.3552857002766744,2629,10
5,incremental,15,15,Open,-0.04998513525867161,0.9982514017232033,-0.04710849576757274,0.9860000094042602,0.3507653505756431,2629,15
5,incremental,20,20,Open,-0.04998513525867161,0.9982514017232033,-0.05932630179044318,0.9870701306833227,0.31593144548120733,2629,20
5,incremental,25,25,Open,-0.04998513525867161,0.9982514017232033,-0.05472680911135125,0.991355854599559,0.281959354779108,2629,25
5,incremental,35,35,Open,-0.04998513525867161,0.9982514017232033,-0.05149247845093547,0.9977557133739943,0.1973870762340349,2629,35
5,incremental,999,All,Open,-0.04998513525867161,0.9982514017232033,-0.05134924714159615,1.000897222536927,0.04643683677218502,2629,60
5,wilson,3,3,Midweek,-0.11626705992642987,0.9810390155027295,-0.11618867749729775,0.9800993131602966,0.03406098540217101,2629,3
5,wilson,5,5,Midweek,-0.11626705992642987,0.9810390155027295,-0.11799559971574958,0.9822941773919688,0.048027638612182955,2629,5
5,wilson,8,8,Midweek,-0.11626705992642987,0.9810390155027295,-0.1166966153065306,0.9821647793804595,0.06251477884903661,2629,8
5,wilson,10,10,Midweek,-0.11626705992642987,0.9810390155027295,-0.11599319363575772,0.9835418520055633,0.09087718736795536,2629,10
5,wilson,15,15,Midweek,-0.11626705992642987,0.9810390155027295,-0.11500947871616637,0.9853357904827205,0.08267298552878138,2629,15
5,wilson,20,20,Midweek,-0.11626705992642987,0.9810390155027295,-0.11620734273887916,0.9825862872032749,0.021887732439877287,2629,20
5,wilson,25,25,Midweek,-0.11626705992642987,0.9810390155027295,-0.1162219523616564,0.9811477890006971,0.0014216089897803874,2629,25
5,wilson,35,35,Midweek,-0.11626705992642987,0.9810390155027295,-0.11636185170899739,0.9809410014097919,-0.0016254434379453508,2629,35
5,wilson,999,All,Midweek,-0.11626705992642987,0.9810390155027295,-0.11942311760501564,0.9736484847284113,-0.09462570506833423,2629,60
5,mae,3,3,Midweek,-0.22111503077051003,0.9930192034909999,-0.22782436226625175,0.9910843136394892,-0.041911422902541795,1747,3
5,mae,5,5,Midweek,-0.11255333540073673,0.9811654681293813,-0.10265195131462468,0.9840928639462718,0.0558328697789513,2628,5
5,mae,8,8,Midweek,-0.11626705992642987,0.9810390155027295,-0.10974453962626661,0.9824338120210016,0.054915869436399034,2629,8
5,mae,10,10,Midweek,-0.11626705992642987,0.9810390155027295,-0.10807721847953743,0.9832071420145162,0.08900445003970991,2629,10
5,mae,15,15,Midweek,-0.11626705992642987,0.9810390155027295,-0.10292054343195738,0.9848338530359406,0.11415238894420077,2629,15
5,mae,20,20,Midweek,-0.11626705992642987,0.9810390155027295,-0.10782803043982468,0.9847307578883449,0.07098926961858953,2629,20
5,mae,25,25,Midweek,-0.11626705992642987,0.9810390155027295,-0.10818967980167657,0.983428902461406,0.05992743308860837,2629,25
5,mae,35,35,Midweek,-0.11626705992642987,0.9810390155027295,-0.1132841153718734,0.982212680518883,0.024528207091265464,2629,35
5,mae,999,All,Midweek,-0.11626705992642987,0.9810390155027295,-0.11942311760501562,0.973648484728411,-0.09462570506833401,2629,60
5,incremental,3,3,Midweek,-0.9656364334358367,0.9748638737865453,-0.9821765423009234,0.9499826510792476,0.4716242108579782,212,3
5,incremental,5,5,Midweek,-0.11924738547798756,0.9766474836364041,-0.11244905860107185,0.994418351847336,0.2269638626156378,1242,5
5,incremental,8,8,Midweek,-0.11255333540073673,0.9811654681293813,-0.07937675878030147,0.9860648780204803,0.20616492074755022,2628,8
5,incremental,10,10,Midweek,-0.11626705992642987,0.9810390155027295,-0.08850414044630432,0.9802523293036723,0.1675197465832554,2629,10
5,incremental,15,15,Midweek,-0.11626705992642987,0.9810390155027295,-0.10368142958556309,0.9882578211974642,0.15416898266827406,2629,15
5,incremental,20,20,Midweek,-0.11626705992642987,0.9810390155027295,-0.10829372783623985,0.9878086766768055,0.1131830640021968,2629,20
5,incremental,25,25,Midweek,-0.11626705992642987,0.9810390155027295,-0.11024232900281954,0.9865644608602102,0.07626421098960612,2629,25
5,incremental,35,35,Midweek,-0.11626705992642987,0.9810390155027295,-0.11519297518555777,0.9821102877753942,0.01450535308590617,2629,35
5,incremental,999,All,Midweek,-0.11626705992642987,0.9810390155027295,-0.11942311760501566,0.9736484847284106,-0.09462570506833445,2629,60
5,wilson,3,3,Close (PT Updated/final),-0.08875079155885095,0.9845718605747197,-0.09139089277429761,0.985675937356488,0.022684603623654764,2628,3
5,wilson,5,5,Close (PT Updated/final),-0.08847042754219508,0.984584841266219,-0.08978942228573972,0.9844852226133021,0.01288346608738078,2629,5
5,wilson,8,8,Close (PT Updated/final),-0.08847042754219508,0.984584841266219,-0.0882533807115018,0.984510975748808,-0.0020881557107395032,2629,8
5,wilson,10,10,Close (PT Updated/final),-0.08847042754219508,0.984584841266219,-0.08957058073442302,0.9851481936127864,0.012281906818545574,2629,10
5,wilson,15,15,Close (PT Updated/final),-0.08847042754219508,0.984584841266219,-0.08900890990214154,0.9852782378181983,0.016704967512572444,2629,15
5,wilson,20,20,Close (PT Updated/final),-0.08847042754219508,0.984584841266219,-0.088652494592985,0.9835412386219637,-0.015344965800100058,2629,20
5,wilson,25,25,Close (PT Updated/final),-0.08847042754219508,0.984584841266219,-0.08844806828776916,0.9833567431181438,-0.024209897845297833,2629,25
5,wilson,35,35,Close (PT Updated/final),-0.08847042754219508,0.984584841266219,-0.08966726961247456,0.9816520474885976,-0.046653975729557096,2629,35
5,wilson,999,All,Close (PT Updated/final),-0.08847042754219508,0.984584841266219,-0.08942442747664109,0.9745030787788161,-0.12857466576368304,2629,60
5,mae,3,3,Close (PT Updated/final),-0.18625713676507674,0.9973140229281031,-0.20030269421993604,0.9921943568828504,-0.1110260699875315,1747,3
5,mae,5,5,Close (PT Updated/final),-0.0847330459187606,0.9847126689508324,-0.08421657255324151,0.9848923767732141,0.0034281350794007626,2628,5
5,mae,8,8,Close (PT Updated/final),-0.08847042754219508,0.984584841266219,-0.08838384261878515,0.9846090142660435,0.0009478826625948233,2629,8
5,mae,10,10,Close (PT Updated/final),-0.08847042754219508,0.984584841266219,-0.08670635449136423,0.9852516389625817,0.027326107441462355,2629,10
5,mae,15,15,Close (PT Updated/final),-0.08847042754219508,0.984584841266219,-0.08407130915959359,0.9862234647743203,0.049034068046312274,2629,15
5,mae,20,20,Close (PT Updated/final),-0.08847042754219508,0.984584841266219,-0.08741771868163209,0.9851809871183675,0.01141709467812102,2629,20
5,mae,25,25,Close (PT Updated/final),-0.08847042754219508,0.984584841266219,-0.08799766436698299,0.984760809950024,0.004386654621557962,2629,25
5,mae,35,35,Close (PT Updated/final),-0.08847042754219508,0.984584841266219,-0.0906139621316905,0.98349609415995,-0.02260436091292406,2629,35
5,mae,999,All,Close (PT Updated/final),-0.08847042754219508,0.984584841266219,-0.08942442747664109,0.9745030787788161,-0.12857466576368337,2629,60
5,incremental,3,3,Close (PT Updated/final),-1.0678769546827525,0.9807575491007944,-1.03399992139567,0.9540393577655645,0.4580772942405142,212,3
5,incremental,5,5,Close (PT Updated/final),-0.39153176592769734,1.021517820884902,-0.39849108426739144,1.024636944601295,0.0814576621611845,724,5
5,incremental,8,8,Close (PT Updated/final),-0.08847042754219508,0.984584841266219,-0.07309673573389396,0.9854412597955513,0.12284185870302233,2629,8
5,incremental,10,10,Close (PT Updated/final),-0.08847042754219508,0.984584841266219,-0.07519717630857709,0.9876009742302863,0.10825757862035978,2629,10
5,incremental,15,15,Close (PT Updated/final),-0.08847042754219508,0.984584841266219,-0.08247558200486471,0.9900806365943903,0.11526175938731831,2629,15
5,incremental,20,20,Close (PT Updated/final),-0.08847042754219508,0.984584841266219,-0.08697965708577912,0.9888660558418834,0.05233073075296951,2629,20
5,incremental,25,25,Close (PT Updated/final),-0.08847042754219508,0.984584841266219,-0.08702505518489137,0.9865726254621294,0.02731973580119118,2629,25
5,incremental,35,35,Close (PT Updated/final),-0.08847042754219508,0.984584841266219,-0.08994608233644809,0.9823017826353503,-0.032570958290740526,2629,35
5,incremental,999,All,Close (PT Updated/final),-0.08847042754219508,0.984584841266219,-0.08942442747664107,0.9745030787788164,-0.12857466576368332,2629,60
6,wilson,3,3,Open,-0.04310394687316104,0.9997722380399292,-0.060172181129698146,1.008947406205321,0.15828144092706975,2947,3
6,wilson,5,5,Open,-0.04310394687316104,0.9997722380399292,-0.05971589165953286,1.0147876937094131,0.23108137894102554,2947,5
6,wilson,8,8,Open,-0.04310394687316104,0.9997722380399292,-0.058038145253515284,1.0073320421469036,0.25301069138860577,2947,8
6,wilson,10,10,Open,-0.04310394687316104,0.9997722380399292,-0.052849853779143356,1.007670702528224,0.25226434135722786,2947,10
6,wilson,15,15,Open,-0.04310394687316104,0.9997722380399292,-0.05613623355963498,1.0067860877229227,0.2084975226040705,2947,15
6,wilson,20,20,Open,-0.04310394687316104,0.9997722380399292,-0.0510442235815185,1.005521589069196,0.15820821225888015,2947,20
6,wilson,25,25,Open,-0.04310394687316104,0.9997722380399292,-0.04646539933115645,1.0046374477826205,0.0966145049721766,2947,25
