game_key,season,week,away,home,canonical_model_id,model_name,picker,prediction_home_margin_existing,prediction_home_margin_cfbpicker,difference_cfb_minus_existing,source_table
2024_w10_rutgers_usc,2024,10,Rutgers,USC,linecfbp_cfb_geek,CFB Geek,CFB Geek,16.6,16.6,0.0,tableau_embedding_api_tooltip
2024_w10_rutgers_usc,2024,10,Rutgers,USC,linecfbp_cfb_graphs,CFB Graphs,CFB Graphs,6.1,6.1,0.0,tableau_embedding_api_tooltip
2024_w10_rutgers_usc,2024,10,Rutgers,USC,linecfbp_cfb_victory,CFB Victory,CFB Victory,5.0,5.0,0.0,tableau_embedding_api_tooltip
2024_w10_rutgers_usc,2024,10,Rutgers,USC,congrove,Congrove Computer Rankings,Congrove,17.16,17.2,0.03999999999999915,tableau_embedding_api_tooltip
2024_w10_rutgers_usc,2024,10,Rutgers,USC,linecfbp_dratings,DRatings,DRatings,14.0,14.0,0.0,tableau_embedding_api_tooltip
2024_w10_rutgers_usc,2024,10,Rutgers,USC,dokter_entropy,Dokter Entropy,Dokter Entropy,17.98,17.1,-0.879999999999999,tableau_embedding_api_tooltip
2024_w10_rutgers_usc,2024,10,Rutgers,USC,espn_fpi,ESPN FPI,ESPN FPI,19.19,16.7,-2.490000000000002,tableau_embedding_api_tooltip
2024_w10_rutgers_usc,2024,10,Rutgers,USC,fei,FEI Projections,FEI,16.1,16.1,0.0,tableau_embedding_api_tooltip
2024_w10_rutgers_usc,2024,10,Rutgers,USC,harville,David Harville,Harville,12.76,12.8,0.040000000000000924,tableau_embedding_api_tooltip
2024_w10_rutgers_usc,2024,10,Rutgers,USC,linecfbp_jp,JP+,JP+,21.4,21.4,0.0,tableau_embedding_api_tooltip
2024_w10_rutgers_usc,2024,10,Rutgers,USC,linecfbp_john_harris,John Harris,John Harris,14.3,14.3,0.0,tableau_embedding_api_tooltip
2024_w10_rutgers_usc,2024,10,Rutgers,USC,linecfbp_kford,KFord,KFord,16.1,16.1,0.0,tableau_embedding_api_tooltip
2024_w10_rutgers_usc,2024,10,Rutgers,USC,keeper,Keeper,Keeper,19.22,19.2,-0.019999999999999574,tableau_embedding_api_tooltip
2024_w10_rutgers_usc,2024,10,Rutgers,USC,massey,Massey Ratings,Massey,15.67,14.8,-0.8699999999999992,tableau_embedding_api_tooltip
2024_w10_rutgers_usc,2024,10,Rutgers,USC,linecfbp_matt_grissom,Matt Grissom,Matt Grissom,16.9,16.9,0.0,tableau_embedding_api_tooltip
2024_w10_rutgers_usc,2024,10,Rutgers,USC,moore_ratings,Moore Power Ratings,Moore Ratings,13.04,13.2,0.16000000000000014,tableau_embedding_api_tooltip
2024_w10_rutgers_usc,2024,10,Rutgers,USC,piratings,Pi-Ratings,PiRate,15.1,15.1,0.0,tableau_embedding_api_tooltip
2024_w10_rutgers_usc,2024,10,Rutgers,USC,piratings_bias,PI-Rate Bias,PiRate: Bias,16.0,16.0,0.0,tableau_embedding_api_tooltip
2024_w10_rutgers_usc,2024,10,Rutgers,USC,piratings_mean,Pi-Ratings Mean,PiRate: Mean,16.0,16.0,0.0,tableau_embedding_api_tooltip
2024_w10_rutgers_usc,2024,10,Rutgers,USC,linecfbp_power_rank,Power Rank,Power Rank,14.8,14.8,0.0,tableau_embedding_api_tooltip
2024_w10_rutgers_usc,2024,10,Rutgers,USC,linecfbp_power_rank_free,Power Rank: Free,Power Rank: Free,11.3,11.3,0.0,tableau_embedding_api_tooltip
2024_w10_rutgers_usc,2024,10,Rutgers,USC,linecfbp_professor_sides,Professor Sides,Professor Sides,8.8,8.8,0.0,tableau_embedding_api_tooltip
2024_w10_rutgers_usc,2024,10,Rutgers,USC,linecfbp_room44_bets,Room44 Bets,Room44 Bets,21.2,21.2,0.0,tableau_embedding_api_tooltip
2024_w10_rutgers_usc,2024,10,Rutgers,USC,linecfbp_sp,SP+,SP+,9.8,9.8,0.0,tableau_embedding_api_tooltip
2024_w10_rutgers_usc,2024,10,Rutgers,USC,sagarin,Sagarin Ratings,Sagarin,12.09,13.1,1.0099999999999998,tableau_embedding_api_tooltip
2024_w10_rutgers_usc,2024,10,Rutgers,USC,sagarin_golden_mean,Sagarin Golden Mean,Sagarin: Golden,11.72,13.5,1.7799999999999994,tableau_embedding_api_tooltip
2024_w10_rutgers_usc,2024,10,Rutgers,USC,sagarin_predictor,Sagarin Predictor,Sagarin: Predictor,12.87,11.7,-1.17,tableau_embedding_api_tooltip
2024_w10_rutgers_usc,2024,10,Rutgers,USC,sagarin_recent,Sagarin Recent,Sagarin: Recent,13.09,15.6,2.51,tableau_embedding_api_tooltip
2024_w10_rutgers_usc,2024,10,Rutgers,USC,linecfbp_sportsline,SportsLine,SportsLine,19.0,19.0,0.0,tableau_embedding_api_tooltip
2024_w10_rutgers_usc,2024,10,Rutgers,USC,linecfbp_tshoe_index,TShoe Index,TShoe Index,14.5,14.5,0.0,tableau_embedding_api_tooltip
2024_w10_rutgers_usc,2024,10,Rutgers,USC,teamrankings,TeamRankings.com,TeamRankings,15.5,16.0,0.5,tableau_embedding_api_tooltip
2024_w10_rutgers_usc,2024,10,Rutgers,USC,linecfbp_trent_sorensen,Trent Sorensen,Trent Sorensen,9.9,9.9,0.0,tableau_embedding_api_tooltip
2024_w10_rutgers_usc,2024,10,Rutgers,USC,linecfbp_wilson_ratings,Wilson Ratings,Wilson Ratings,16.0,16.0,0.0,tableau_embedding_api_tooltip
2024_w10_pittsburgh_syracuse,2024,10,Syracuse,Pittsburgh,linecfbp_beta_rank,Beta_Rank,Beta_Rank,6.7,6.7,0.0,tableau_embedding_api_tooltip
2024_w10_pittsburgh_syracuse,2024,10,Syracuse,Pittsburgh,linecfbp_cbcr2_power,CBCR2: Power,CBCR2: Power,5.7,5.7,0.0,tableau_embedding_api_tooltip
2024_w10_pittsburgh_syracuse,2024,10,Syracuse,Pittsburgh,linecfbp_cfb_geek,CFB Geek,CFB Geek,2.5,2.5,0.0,tableau_embedding_api_tooltip
2024_w10_pittsburgh_syracuse,2024,10,Syracuse,Pittsburgh,linecfbp_cfb_graphs,CFB Graphs,CFB Graphs,5.9,5.9,0.0,tableau_embedding_api_tooltip
2024_w10_pittsburgh_syracuse,2024,10,Syracuse,Pittsburgh,linecfbp_cfb_victory,CFB Victory,CFB Victory,8.0,8.0,0.0,tableau_embedding_api_tooltip
2024_w10_pittsburgh_syracuse,2024,10,Syracuse,Pittsburgh,congrove,Congrove Computer Rankings,Congrove,0.57,0.6,0.030000000000000027,tableau_embedding_api_tooltip
2024_w10_pittsburgh_syracuse,2024,10,Syracuse,Pittsburgh,linecfbp_dratings,DRatings,DRatings,8.2,8.2,0.0,tableau_embedding_api_tooltip
2024_w10_pittsburgh_syracuse,2024,10,Syracuse,Pittsburgh,dokter_entropy,Dokter Entropy,Dokter Entropy,5.91,5.3,-0.6100000000000003,tableau_embedding_api_tooltip
2024_w10_pittsburgh_syracuse,2024,10,Syracuse,Pittsburgh,espn_fpi,ESPN FPI,ESPN FPI,7.57,7.8,0.22999999999999954,tableau_embedding_api_tooltip
2024_w10_pittsburgh_syracuse,2024,10,Syracuse,Pittsburgh,fei,FEI Projections,FEI,6.0,6.0,0.0,tableau_embedding_api_tooltip
2024_w10_pittsburgh_syracuse,2024,10,Syracuse,Pittsburgh,harville,David Harville,Harville,6.43,6.4,-0.02999999999999936,tableau_embedding_api_tooltip
2024_w10_pittsburgh_syracuse,2024,10,Syracuse,Pittsburgh,linecfbp_jp,JP+,JP+,6.9,6.9,0.0,tableau_embedding_api_tooltip
2024_w10_pittsburgh_syracuse,2024,10,Syracuse,Pittsburgh,linecfbp_john_harris,John Harris,John Harris,6.9,6.9,0.0,tableau_embedding_api_tooltip
2024_w10_pittsburgh_syracuse,2024,10,Syracuse,Pittsburgh,linecfbp_kford,KFord,KFord,6.3,6.3,0.0,tableau_embedding_api_tooltip
2024_w10_pittsburgh_syracuse,2024,10,Syracuse,Pittsburgh,keeper,Keeper,Keeper,13.89,13.9,0.009999999999999787,tableau_embedding_api_tooltip
2024_w10_pittsburgh_syracuse,2024,10,Syracuse,Pittsburgh,massey,Massey Ratings,Massey,8.23,8.2,-0.030000000000001137,tableau_embedding_api_tooltip
2024_w10_pittsburgh_syracuse,2024,10,Syracuse,Pittsburgh,linecfbp_matt_grissom,Matt Grissom,Matt Grissom,5.9,5.9,0.0,tableau_embedding_api_tooltip
2024_w10_pittsburgh_syracuse,2024,10,Syracuse,Pittsburgh,moore_ratings,Moore Power Ratings,Moore Ratings,6.13,6.3,0.16999999999999993,tableau_embedding_api_tooltip
2024_w10_pittsburgh_syracuse,2024,10,Syracuse,Pittsburgh,piratings,Pi-Ratings,PiRate,3.9,3.9,0.0,tableau_embedding_api_tooltip
2024_w10_pittsburgh_syracuse,2024,10,Syracuse,Pittsburgh,piratings_bias,PI-Rate Bias,PiRate: Bias,3.6,3.6,0.0,tableau_embedding_api_tooltip
2024_w10_pittsburgh_syracuse,2024,10,Syracuse,Pittsburgh,piratings_mean,Pi-Ratings Mean,PiRate: Mean,3.4,3.4,0.0,tableau_embedding_api_tooltip
2024_w10_pittsburgh_syracuse,2024,10,Syracuse,Pittsburgh,linecfbp_power_rank,Power Rank,Power Rank,6.3,6.3,0.0,tableau_embedding_api_tooltip
2024_w10_pittsburgh_syracuse,2024,10,Syracuse,Pittsburgh,linecfbp_power_rank_free,Power Rank: Free,Power Rank: Free,6.5,6.5,0.0,tableau_embedding_api_tooltip
2024_w10_pittsburgh_syracuse,2024,10,Syracuse,Pittsburgh,linecfbp_professor_sides,Professor Sides,Professor Sides,7.0,7.0,0.0,tableau_embedding_api_tooltip
2024_w10_pittsburgh_syracuse,2024,10,Syracuse,Pittsburgh,linecfbp_room44_bets,Room44 Bets,Room44 Bets,8.7,8.7,0.0,tableau_embedding_api_tooltip
2024_w10_pittsburgh_syracuse,2024,10,Syracuse,Pittsburgh,linecfbp_sp,SP+,SP+,7.9,7.9,0.0,tableau_embedding_api_tooltip
2024_w10_pittsburgh_syracuse,2024,10,Syracuse,Pittsburgh,sagarin,Sagarin Ratings,Sagarin,5.7,5.7,0.0,tableau_embedding_api_tooltip
2024_w10_pittsburgh_syracuse,2024,10,Syracuse,Pittsburgh,sagarin_golden_mean,Sagarin Golden Mean,Sagarin: Golden,5.54,7.0,1.46,tableau_embedding_api_tooltip
2024_w10_pittsburgh_syracuse,2024,10,Syracuse,Pittsburgh,sagarin_predictor,Sagarin Predictor,Sagarin: Predictor,5.53,5.6,0.0699999999999994,tableau_embedding_api_tooltip
2024_w10_pittsburgh_syracuse,2024,10,Syracuse,Pittsburgh,sagarin_recent,Sagarin Recent,Sagarin: Recent,6.53,9.2,2.669999999999999,tableau_embedding_api_tooltip
2024_w10_pittsburgh_syracuse,2024,10,Syracuse,Pittsburgh,linecfbp_sportsline,SportsLine,SportsLine,8.0,8.0,0.0,tableau_embedding_api_tooltip
2024_w10_pittsburgh_syracuse,2024,10,Syracuse,Pittsburgh,linecfbp_tshoe_index,TShoe Index,TShoe Index,8.0,8.0,0.0,tableau_embedding_api_tooltip
2024_w10_pittsburgh_syracuse,2024,10,Syracuse,Pittsburgh,teamrankings,TeamRankings.com,TeamRankings,5.4,5.9,0.5,tableau_embedding_api_tooltip
2024_w10_pittsburgh_syracuse,2024,10,Syracuse,Pittsburgh,linecfbp_trent_sorensen,Trent Sorensen,Trent Sorensen,10.7,10.7,0.0,tableau_embedding_api_tooltip
2024_w10_pittsburgh_syracuse,2024,10,Syracuse,Pittsburgh,linecfbp_wilson_ratings,Wilson Ratings,Wilson Ratings,7.5,7.5,0.0,tableau_embedding_api_tooltip
2024_w10_eastcarolina_temple,2024,10,Temple,East Carolina,linecfbp_beta_rank,Beta_Rank,Beta_Rank,0.3,0.3,0.0,tableau_embedding_api_tooltip
2024_w10_eastcarolina_temple,2024,10,Temple,East Carolina,linecfbp_cbcr2_power,CBCR2: Power,CBCR2: Power,2.6,2.6,0.0,tableau_embedding_api_tooltip
2024_w10_eastcarolina_temple,2024,10,Temple,East Carolina,linecfbp_cfb_geek,CFB Geek,CFB Geek,9.2,9.2,0.0,tableau_embedding_api_tooltip
2024_w10_eastcarolina_temple,2024,10,Temple,East Carolina,linecfbp_cfb_graphs,CFB Graphs,CFB Graphs,3.1,3.1,0.0,tableau_embedding_api_tooltip
2024_w10_eastcarolina_temple,2024,10,Temple,East Carolina,linecfbp_cfb_victory,CFB Victory,CFB Victory,7.0,7.0,0.0,tableau_embedding_api_tooltip
2024_w10_eastcarolina_temple,2024,10,Temple,East Carolina,congrove,Congrove Computer Rankings,Congrove,12.07,12.1,0.02999999999999936,tableau_embedding_api_tooltip
2024_w10_eastcarolina_temple,2024,10,Temple,East Carolina,linecfbp_dratings,DRatings,DRatings,10.5,10.5,0.0,tableau_embedding_api_tooltip
2024_w10_eastcarolina_temple,2024,10,Temple,East Carolina,dokter_entropy,Dokter Entropy,Dokter Entropy,12.61,12.0,-0.6099999999999994,tableau_embedding_api_tooltip
2024_w10_eastcarolina_temple,2024,10,Temple,East Carolina,espn_fpi,ESPN FPI,ESPN FPI,10.35,10.6,0.25,tableau_embedding_api_tooltip
2024_w10_eastcarolina_temple,2024,10,Temple,East Carolina,fei,FEI Projections,FEI,4.8,4.8,0.0,tableau_embedding_api_tooltip
2024_w10_eastcarolina_temple,2024,10,Temple,East Carolina,harville,David Harville,Harville,8.79,8.8,0.010000000000001563,tableau_embedding_api_tooltip
2024_w10_eastcarolina_temple,2024,10,Temple,East Carolina,linecfbp_jp,JP+,JP+,7.1,7.1,0.0,tableau_embedding_api_tooltip
2024_w10_eastcarolina_temple,2024,10,Temple,East Carolina,linecfbp_john_harris,John Harris,John Harris,11.4,11.4,0.0,tableau_embedding_api_tooltip
2024_w10_eastcarolina_temple,2024,10,Temple,East Carolina,linecfbp_kford,KFord,KFord,11.3,11.3,0.0,tableau_embedding_api_tooltip
2024_w10_eastcarolina_temple,2024,10,Temple,East Carolina,keeper,Keeper,Keeper,5.8,5.8,0.0,tableau_embedding_api_tooltip
2024_w10_eastcarolina_temple,2024,10,Temple,East Carolina,massey,Massey Ratings,Massey,12.41,11.4,-1.0099999999999998,tableau_embedding_api_tooltip
2024_w10_eastcarolina_temple,2024,10,Temple,East Carolina,linecfbp_matt_grissom,Matt Grissom,Matt Grissom,9.4,9.4,0.0,tableau_embedding_api_tooltip
2024_w10_eastcarolina_temple,2024,10,Temple,East Carolina,moore_ratings,Moore Power Ratings,Moore Ratings,10.61,10.8,0.19000000000000128,tableau_embedding_api_tooltip
2024_w10_eastcarolina_temple,2024,10,Temple,East Carolina,piratings,Pi-Ratings,PiRate,14.7,14.7,0.0,tableau_embedding_api_tooltip
2024_w10_eastcarolina_temple,2024,10,Temple,East Carolina,piratings_bias,PI-Rate Bias,PiRate: Bias,16.6,16.6,0.0,tableau_embedding_api_tooltip
2024_w10_eastcarolina_temple,2024,10,Temple,East Carolina,piratings_mean,Pi-Ratings Mean,PiRate: Mean,14.5,14.5,0.0,tableau_embedding_api_tooltip
2024_w10_eastcarolina_temple,2024,10,Temple,East Carolina,linecfbp_power_rank,Power Rank,Power Rank,12.4,12.4,0.0,tableau_embedding_api_tooltip
2024_w10_eastcarolina_temple,2024,10,Temple,East Carolina,linecfbp_power_rank_free,Power Rank: Free,Power Rank: Free,10.2,10.2,0.0,tableau_embedding_api_tooltip
2024_w10_eastcarolina_temple,2024,10,Temple,East Carolina,linecfbp_professor_sides,Professor Sides,Professor Sides,7.8,7.8,0.0,tableau_embedding_api_tooltip
2024_w10_eastcarolina_temple,2024,10,Temple,East Carolina,linecfbp_room44_bets,Room44 Bets,Room44 Bets,4.7,4.7,0.0,tableau_embedding_api_tooltip
2024_w10_eastcarolina_temple,2024,10,Temple,East Carolina,linecfbp_sp,SP+,SP+,13.0,13.0,0.0,tableau_embedding_api_tooltip
2024_w10_eastcarolina_temple,2024,10,Temple,East Carolina,sagarin,Sagarin Ratings,Sagarin,9.47,8.2,-1.2700000000000014,tableau_embedding_api_tooltip
2024_w10_eastcarolina_temple,2024,10,Temple,East Carolina,sagarin_golden_mean,Sagarin Golden Mean,Sagarin: Golden,9.53,12.5,2.9700000000000006,tableau_embedding_api_tooltip
2024_w10_eastcarolina_temple,2024,10,Temple,East Carolina,sagarin_predictor,Sagarin Predictor,Sagarin: Predictor,8.0,9.6,1.5999999999999996,tableau_embedding_api_tooltip
2024_w10_eastcarolina_temple,2024,10,Temple,East Carolina,sagarin_recent,Sagarin Recent,Sagarin: Recent,12.12,12.6,0.4800000000000004,tableau_embedding_api_tooltip
2024_w10_eastcarolina_temple,2024,10,Temple,East Carolina,linecfbp_sportsline,SportsLine,SportsLine,14.0,14.0,0.0,tableau_embedding_api_tooltip
2024_w10_eastcarolina_temple,2024,10,Temple,East Carolina,linecfbp_tshoe_index,TShoe Index,TShoe Index,8.5,8.5,0.0,tableau_embedding_api_tooltip
2024_w10_eastcarolina_temple,2024,10,Temple,East Carolina,teamrankings,TeamRankings.com,TeamRankings,12.0,12.5,0.5,tableau_embedding_api_tooltip
2024_w10_eastcarolina_temple,2024,10,Temple,East Carolina,linecfbp_trent_sorensen,Trent Sorensen,Trent Sorensen,18.0,18.0,0.0,tableau_embedding_api_tooltip
2024_w10_eastcarolina_temple,2024,10,Temple,East Carolina,linecfbp_wilson_ratings,Wilson Ratings,Wilson Ratings,6.4,6.4,0.0,tableau_embedding_api_tooltip
2024_w10_tcu_texastech,2024,10,Texas Tech,TCU,linecfbp_beta_rank,Beta_Rank,Beta_Rank,-2.5,-2.5,0.0,tableau_embedding_api_tooltip
2024_w10_tcu_texastech,2024,10,Texas Tech,TCU,linecfbp_cbcr2_power,CBCR2: Power,CBCR2: Power,2.7,2.7,0.0,tableau_embedding_api_tooltip
2024_w10_tcu_texastech,2024,10,Texas Tech,TCU,linecfbp_cfb_geek,CFB Geek,CFB Geek,5.4,5.4,0.0,tableau_embedding_api_tooltip
2024_w10_tcu_texastech,2024,10,Texas Tech,TCU,linecfbp_cfb_graphs,CFB Graphs,CFB Graphs,-3.9,-3.9,0.0,tableau_embedding_api_tooltip
2024_w10_tcu_texastech,2024,10,Texas Tech,TCU,linecfbp_cfb_victory,CFB Victory,CFB Victory,-2.0,-2.0,0.0,tableau_embedding_api_tooltip
2024_w10_tcu_texastech,2024,10,Texas Tech,TCU,congrove,Congrove Computer Rankings,Congrove,6.76,6.8,0.040000000000000036,tableau_embedding_api_tooltip
2024_w10_tcu_texastech,2024,10,Texas Tech,TCU,linecfbp_dratings,DRatings,DRatings,3.7,3.7,0.0,tableau_embedding_api_tooltip
2024_w10_tcu_texastech,2024,10,Texas Tech,TCU,dokter_entropy,Dokter Entropy,Dokter Entropy,5.16,3.8,-1.3600000000000003,tableau_embedding_api_tooltip
2024_w10_tcu_texastech,2024,10,Texas Tech,TCU,espn_fpi,ESPN FPI,ESPN FPI,3.92,4.6,0.6799999999999997,tableau_embedding_api_tooltip
2024_w10_tcu_texastech,2024,10,Texas Tech,TCU,fei,FEI Projections,FEI,-0.6,-0.6,0.0,tableau_embedding_api_tooltip
2024_w10_tcu_texastech,2024,10,Texas Tech,TCU,harville,David Harville,Harville,2.59,2.6,0.010000000000000231,tableau_embedding_api_tooltip
2024_w10_tcu_texastech,2024,10,Texas Tech,TCU,linecfbp_jp,JP+,JP+,-0.7,-0.7,0.0,tableau_embedding_api_tooltip
2024_w10_tcu_texastech,2024,10,Texas Tech,TCU,linecfbp_john_harris,John Harris,John Harris,4.3,4.3,0.0,tableau_embedding_api_tooltip
2024_w10_tcu_texastech,2024,10,Texas Tech,TCU,linecfbp_kford,KFord,KFord,4.7,4.7,0.0,tableau_embedding_api_tooltip
2024_w10_tcu_texastech,2024,10,Texas Tech,TCU,keeper,Keeper,Keeper,7.03,7.0,-0.03000000000000025,tableau_embedding_api_tooltip
2024_w10_tcu_texastech,2024,10,Texas Tech,TCU,massey,Massey Ratings,Massey,4.54,5.2,0.6600000000000001,tableau_embedding_api_tooltip
2024_w10_tcu_texastech,2024,10,Texas Tech,TCU,linecfbp_matt_grissom,Matt Grissom,Matt Grissom,4.9,4.9,0.0,tableau_embedding_api_tooltip
2024_w10_tcu_texastech,2024,10,Texas Tech,TCU,moore_ratings,Moore Power Ratings,Moore Ratings,4.75,4.9,0.15000000000000036,tableau_embedding_api_tooltip
2024_w10_tcu_texastech,2024,10,Texas Tech,TCU,piratings,Pi-Ratings,PiRate,4.0,4.0,0.0,tableau_embedding_api_tooltip
2024_w10_tcu_texastech,2024,10,Texas Tech,TCU,piratings_bias,PI-Rate Bias,PiRate: Bias,4.6,4.6,0.0,tableau_embedding_api_tooltip
2024_w10_tcu_texastech,2024,10,Texas Tech,TCU,piratings_mean,Pi-Ratings Mean,PiRate: Mean,4.3,4.3,0.0,tableau_embedding_api_tooltip
2024_w10_tcu_texastech,2024,10,Texas Tech,TCU,linecfbp_power_rank,Power Rank,Power Rank,9.4,9.4,0.0,tableau_embedding_api_tooltip
2024_w10_tcu_texastech,2024,10,Texas Tech,TCU,linecfbp_power_rank_free,Power Rank: Free,Power Rank: Free,-0.7,-0.7,0.0,tableau_embedding_api_tooltip
2024_w10_tcu_texastech,2024,10,Texas Tech,TCU,linecfbp_professor_sides,Professor Sides,Professor Sides,-3.0,-3.0,0.0,tableau_embedding_api_tooltip
2024_w10_tcu_texastech,2024,10,Texas Tech,TCU,linecfbp_room44_bets,Room44 Bets,Room44 Bets,4.9,4.9,0.0,tableau_embedding_api_tooltip
2024_w10_tcu_texastech,2024,10,Texas Tech,TCU,linecfbp_sp,SP+,SP+,7.0,7.0,0.0,tableau_embedding_api_tooltip
2024_w10_tcu_texastech,2024,10,Texas Tech,TCU,sagarin,Sagarin Ratings,Sagarin,3.59,4.4,0.8100000000000005,tableau_embedding_api_tooltip
2024_w10_tcu_texastech,2024,10,Texas Tech,TCU,sagarin_golden_mean,Sagarin Golden Mean,Sagarin: Golden,1.83,5.4,3.5700000000000003,tableau_embedding_api_tooltip
2024_w10_tcu_texastech,2024,10,Texas Tech,TCU,sagarin_predictor,Sagarin Predictor,Sagarin: Predictor,4.18,1.8,-2.38,tableau_embedding_api_tooltip
2024_w10_tcu_texastech,2024,10,Texas Tech,TCU,sagarin_recent,Sagarin Recent,Sagarin: Recent,5.01,6.4,1.3900000000000006,tableau_embedding_api_tooltip
2024_w10_tcu_texastech,2024,10,Texas Tech,TCU,linecfbp_sportsline,SportsLine,SportsLine,2.0,2.0,0.0,tableau_embedding_api_tooltip
2024_w10_tcu_texastech,2024,10,Texas Tech,TCU,linecfbp_tshoe_index,TShoe Index,TShoe Index,4.0,4.0,0.0,tableau_embedding_api_tooltip
2024_w10_tcu_texastech,2024,10,Texas Tech,TCU,teamrankings,TeamRankings.com,TeamRankings,5.4,5.9,0.5,tableau_embedding_api_tooltip
2024_w10_tcu_texastech,2024,10,Texas Tech,TCU,linecfbp_trent_sorensen,Trent Sorensen,Trent Sorensen,7.4,7.4,0.0,tableau_embedding_api_tooltip
2024_w10_tcu_texastech,2024,10,Texas Tech,TCU,linecfbp_wilson_ratings,Wilson Ratings,Wilson Ratings,1.6,1.6,0.0,tableau_embedding_api_tooltip
2024_w10_northtexas_tulane,2024,10,Tulane,North Texas,linecfbp_beta_rank,Beta_Rank,Beta_Rank,-6.5,-6.5,0.0,tableau_embedding_api_tooltip
2024_w10_northtexas_tulane,2024,10,Tulane,North Texas,linecfbp_cbcr2_power,CBCR2: Power,CBCR2: Power,-15.4,-15.4,0.0,tableau_embedding_api_tooltip
2024_w10_northtexas_tulane,2024,10,Tulane,North Texas,linecfbp_cfb_geek,CFB Geek,CFB Geek,-10.3,-10.3,0.0,tableau_embedding_api_tooltip
2024_w10_northtexas_tulane,2024,10,Tulane,North Texas,linecfbp_cfb_graphs,CFB Graphs,CFB Graphs,-1.5,-1.5,0.0,tableau_embedding_api_tooltip
2024_w10_northtexas_tulane,2024,10,Tulane,North Texas,linecfbp_cfb_victory,CFB Victory,CFB Victory,-8.0,-8.0,0.0,tableau_embedding_api_tooltip
2024_w10_northtexas_tulane,2024,10,Tulane,North Texas,congrove,Congrove Computer Rankings,Congrove,-17.33,-17.3,0.029999999999997584,tableau_embedding_api_tooltip
2024_w10_northtexas_tulane,2024,10,Tulane,North Texas,linecfbp_dratings,DRatings,DRatings,-7.0,-7.0,0.0,tableau_embedding_api_tooltip
2024_w10_northtexas_tulane,2024,10,Tulane,North Texas,dokter_entropy,Dokter Entropy,Dokter Entropy,-8.2,-10.2,-2.0,tableau_embedding_api_tooltip
2024_w10_northtexas_tulane,2024,10,Tulane,North Texas,espn_fpi,ESPN FPI,ESPN FPI,-12.07,-10.9,1.17,tableau_embedding_api_tooltip
2024_w10_northtexas_tulane,2024,10,Tulane,North Texas,fei,FEI Projections,FEI,-8.2,-8.2,0.0,tableau_embedding_api_tooltip
2024_w10_northtexas_tulane,2024,10,Tulane,North Texas,harville,David Harville,Harville,-10.1,-10.1,0.0,tableau_embedding_api_tooltip
2024_w10_northtexas_tulane,2024,10,Tulane,North Texas,linecfbp_jp,JP+,JP+,-10.5,-10.5,0.0,tableau_embedding_api_tooltip
2024_w10_northtexas_tulane,2024,10,Tulane,North Texas,linecfbp_john_harris,John Harris,John Harris,-8.2,-8.2,0.0,tableau_embedding_api_tooltip
2024_w10_northtexas_tulane,2024,10,Tulane,North Texas,linecfbp_kford,KFord,KFord,-11.0,-11.0,0.0,tableau_embedding_api_tooltip
2024_w10_northtexas_tulane,2024,10,Tulane,North Texas,keeper,Keeper,Keeper,-12.3,-12.3,0.0,tableau_embedding_api_tooltip
2024_w10_northtexas_tulane,2024,10,Tulane,North Texas,massey,Massey Ratings,Massey,-9.15,-8.4,0.75,tableau_embedding_api_tooltip
2024_w10_northtexas_tulane,2024,10,Tulane,North Texas,linecfbp_matt_grissom,Matt Grissom,Matt Grissom,-11.6,-11.6,0.0,tableau_embedding_api_tooltip
2024_w10_northtexas_tulane,2024,10,Tulane,North Texas,moore_ratings,Moore Power Ratings,Moore Ratings,-17.2,-17.0,0.1999999999999993,tableau_embedding_api_tooltip
2024_w10_northtexas_tulane,2024,10,Tulane,North Texas,piratings,Pi-Ratings,PiRate,-11.9,-11.9,0.0,tableau_embedding_api_tooltip
2024_w10_northtexas_tulane,2024,10,Tulane,North Texas,piratings_bias,PI-Rate Bias,PiRate: Bias,-12.1,-12.1,0.0,tableau_embedding_api_tooltip
2024_w10_northtexas_tulane,2024,10,Tulane,North Texas,piratings_mean,Pi-Ratings Mean,PiRate: Mean,-11.4,-11.4,0.0,tableau_embedding_api_tooltip
2024_w10_northtexas_tulane,2024,10,Tulane,North Texas,linecfbp_power_rank,Power Rank,Power Rank,-8.6,-8.6,0.0,tableau_embedding_api_tooltip
2024_w10_northtexas_tulane,2024,10,Tulane,North Texas,linecfbp_power_rank_free,Power Rank: Free,Power Rank: Free,-4.2,-4.2,0.0,tableau_embedding_api_tooltip
2024_w10_northtexas_tulane,2024,10,Tulane,North Texas,linecfbp_professor_sides,Professor Sides,Professor Sides,-12.6,-12.6,0.0,tableau_embedding_api_tooltip
2024_w10_northtexas_tulane,2024,10,Tulane,North Texas,linecfbp_room44_bets,Room44 Bets,Room44 Bets,-4.1,-4.1,0.0,tableau_embedding_api_tooltip
2024_w10_northtexas_tulane,2024,10,Tulane,North Texas,linecfbp_sp,SP+,SP+,-3.6,-3.6,0.0,tableau_embedding_api_tooltip
2024_w10_northtexas_tulane,2024,10,Tulane,North Texas,sagarin,Sagarin Ratings,Sagarin,-8.0,-9.4,-1.4000000000000004,tableau_embedding_api_tooltip
2024_w10_northtexas_tulane,2024,10,Tulane,North Texas,sagarin_golden_mean,Sagarin Golden Mean,Sagarin: Golden,-5.33,-10.7,-5.369999999999999,tableau_embedding_api_tooltip
