source_row,season,week,away,home,picker,candidate_matches,reason
52195,2025,13,Northern Illinois,Massachusetts,Harville,0,no_match
52196,2025,13,Northern Illinois,Massachusetts,JP+,0,no_match
52197,2025,13,Northern Illinois,Massachusetts,John Harris,0,no_match
52198,2025,13,Northern Illinois,Massachusetts,KFord,0,no_match
52199,2025,13,Northern Illinois,Massachusetts,Keeper,0,no_match
52200,2025,13,Northern Illinois,Massachusetts,Massey,0,no_match
52201,2025,13,Northern Illinois,Massachusetts,Matt Grissom,0,no_match
52202,2025,13,Northern Illinois,Massachusetts,McIllece Sports,0,no_match
52203,2025,13,Northern Illinois,Massachusetts,Moore Ratings,0,no_match
52204,2025,13,Northern Illinois,Massachusetts,OddsTrader AI,0,no_match
52205,2025,13,Northern Illinois,Massachusetts,PEARatings,0,no_match
52206,2025,13,Northern Illinois,Massachusetts,PiRate,0,no_match
52207,2025,13,Northern Illinois,Massachusetts,PiRate: Bias,0,no_match
52208,2025,13,Northern Illinois,Massachusetts,PiRate: Mean,0,no_match
52209,2025,13,Northern Illinois,Massachusetts,Power Rank,0,no_match
52210,2025,13,Northern Illinois,Massachusetts,Professor Sides,0,no_match
52211,2025,13,Northern Illinois,Massachusetts,Room44 Bets,0,no_match
52212,2025,13,Northern Illinois,Massachusetts,Ryder Analytics,0,no_match
52213,2025,13,Northern Illinois,Massachusetts,SP+,0,no_match
52214,2025,13,Northern Illinois,Massachusetts,Sagarin,0,no_match
52215,2025,13,Northern Illinois,Massachusetts,Sagarin: Golden,0,no_match
52216,2025,13,Northern Illinois,Massachusetts,Sagarin: Predictor,0,no_match
52217,2025,13,Northern Illinois,Massachusetts,Sagarin: Recent,0,no_match
52218,2025,13,Northern Illinois,Massachusetts,SportsLine,0,no_match
52219,2025,13,Northern Illinois,Massachusetts,SportsRatings,0,no_match
52220,2025,13,Northern Illinois,Massachusetts,TShoe Index,0,no_match
52221,2025,13,Northern Illinois,Massachusetts,TeamRankings,0,no_match
52222,2025,13,Northern Illinois,Massachusetts,Trent Sorensen,0,no_match
52223,2025,13,Northern Illinois,Massachusetts,Wilson Ratings,0,no_match
52262,2025,13,Ohio,Western Michigan,Beta_Rank,0,no_match
52263,2025,13,Ohio,Western Michigan,CFB Geek,0,no_match
52264,2025,13,Ohio,Western Michigan,CFB Graphs,0,no_match
52265,2025,13,Ohio,Western Michigan,CFB Victory,0,no_match
52266,2025,13,Ohio,Western Michigan,Congrove,0,no_match
52267,2025,13,Ohio,Western Michigan,DRatings,0,no_match
52268,2025,13,Ohio,Western Michigan,David Sasser,0,no_match
52269,2025,13,Ohio,Western Michigan,Dokter Entropy,0,no_match
52270,2025,13,Ohio,Western Michigan,ESPN FPI,0,no_match
52271,2025,13,Ohio,Western Michigan,Harville,0,no_match
52272,2025,13,Ohio,Western Michigan,JP+,0,no_match
52273,2025,13,Ohio,Western Michigan,John Harris,0,no_match
52274,2025,13,Ohio,Western Michigan,KFord,0,no_match
52275,2025,13,Ohio,Western Michigan,Keeper,0,no_match
52276,2025,13,Ohio,Western Michigan,Massey,0,no_match
52277,2025,13,Ohio,Western Michigan,Matt Grissom,0,no_match
52278,2025,13,Ohio,Western Michigan,McIllece Sports,0,no_match
52279,2025,13,Ohio,Western Michigan,Moore Ratings,0,no_match
52280,2025,13,Ohio,Western Michigan,OddsTrader AI,0,no_match
52281,2025,13,Ohio,Western Michigan,PEARatings,0,no_match
52282,2025,13,Ohio,Western Michigan,PiRate,0,no_match
52283,2025,13,Ohio,Western Michigan,PiRate: Bias,0,no_match
52284,2025,13,Ohio,Western Michigan,PiRate: Mean,0,no_match
52285,2025,13,Ohio,Western Michigan,Power Rank,0,no_match
52286,2025,13,Ohio,Western Michigan,Professor Sides,0,no_match
52287,2025,13,Ohio,Western Michigan,Room44 Bets,0,no_match
52288,2025,13,Ohio,Western Michigan,Ryder Analytics,0,no_match
52289,2025,13,Ohio,Western Michigan,SP+,0,no_match
52290,2025,13,Ohio,Western Michigan,Sagarin,0,no_match
52291,2025,13,Ohio,Western Michigan,Sagarin: Golden,0,no_match
52292,2025,13,Ohio,Western Michigan,Sagarin: Predictor,0,no_match
52293,2025,13,Ohio,Western Michigan,Sagarin: Recent,0,no_match
52294,2025,13,Ohio,Western Michigan,SportsLine,0,no_match
52295,2025,13,Ohio,Western Michigan,SportsRatings,0,no_match
52296,2025,13,Ohio,Western Michigan,TShoe Index,0,no_match
52297,2025,13,Ohio,Western Michigan,TeamRankings,0,no_match
52298,2025,13,Ohio,Western Michigan,Trent Sorensen,0,no_match
52299,2025,13,Ohio,Western Michigan,Wilson Ratings,0,no_match
52566,2025,13,Toledo,Miami OH,Beta_Rank,0,no_match
52567,2025,13,Toledo,Miami OH,CFB Geek,0,no_match
52568,2025,13,Toledo,Miami OH,CFB Graphs,0,no_match
52569,2025,13,Toledo,Miami OH,CFB Victory,0,no_match
52570,2025,13,Toledo,Miami OH,Congrove,0,no_match
52571,2025,13,Toledo,Miami OH,DRatings,0,no_match
52572,2025,13,Toledo,Miami OH,David Sasser,0,no_match
52573,2025,13,Toledo,Miami OH,Dokter Entropy,0,no_match
52574,2025,13,Toledo,Miami OH,ESPN FPI,0,no_match
52575,2025,13,Toledo,Miami OH,Harville,0,no_match
52576,2025,13,Toledo,Miami OH,JP+,0,no_match
52577,2025,13,Toledo,Miami OH,John Harris,0,no_match
52578,2025,13,Toledo,Miami OH,KFord,0,no_match
52579,2025,13,Toledo,Miami OH,Keeper,0,no_match
52580,2025,13,Toledo,Miami OH,Massey,0,no_match
52581,2025,13,Toledo,Miami OH,Matt Grissom,0,no_match
52582,2025,13,Toledo,Miami OH,McIllece Sports,0,no_match
52583,2025,13,Toledo,Miami OH,Moore Ratings,0,no_match
52584,2025,13,Toledo,Miami OH,OddsTrader AI,0,no_match
52585,2025,13,Toledo,Miami OH,PEARatings,0,no_match
52586,2025,13,Toledo,Miami OH,PiRate,0,no_match
52587,2025,13,Toledo,Miami OH,PiRate: Bias,0,no_match
52588,2025,13,Toledo,Miami OH,PiRate: Mean,0,no_match
52589,2025,13,Toledo,Miami OH,Power Rank,0,no_match
52590,2025,13,Toledo,Miami OH,Professor Sides,0,no_match
52591,2025,13,Toledo,Miami OH,Room44 Bets,0,no_match
52592,2025,13,Toledo,Miami OH,Ryder Analytics,0,no_match
52593,2025,13,Toledo,Miami OH,SP+,0,no_match
52594,2025,13,Toledo,Miami OH,Sagarin,0,no_match
52595,2025,13,Toledo,Miami OH,Sagarin: Golden,0,no_match
52596,2025,13,Toledo,Miami OH,Sagarin: Predictor,0,no_match
52597,2025,13,Toledo,Miami OH,Sagarin: Recent,0,no_match
52598,2025,13,Toledo,Miami OH,SportsLine,0,no_match
52599,2025,13,Toledo,Miami OH,SportsRatings,0,no_match
52600,2025,13,Toledo,Miami OH,TShoe Index,0,no_match
52601,2025,13,Toledo,Miami OH,TeamRankings,0,no_match
52602,2025,13,Toledo,Miami OH,Trent Sorensen,0,no_match
52603,2025,13,Toledo,Miami OH,Wilson Ratings,0,no_match
52604,2025,13,Troy,Old Dominion,Beta_Rank,0,no_match
52605,2025,13,Troy,Old Dominion,CFB Geek,0,no_match
52606,2025,13,Troy,Old Dominion,CFB Graphs,0,no_match
52607,2025,13,Troy,Old Dominion,CFB Victory,0,no_match
52608,2025,13,Troy,Old Dominion,Congrove,0,no_match
52609,2025,13,Troy,Old Dominion,DRatings,0,no_match
52610,2025,13,Troy,Old Dominion,David Sasser,0,no_match
52611,2025,13,Troy,Old Dominion,Dokter Entropy,0,no_match
52612,2025,13,Troy,Old Dominion,ESPN FPI,0,no_match
52613,2025,13,Troy,Old Dominion,Harville,0,no_match
52614,2025,13,Troy,Old Dominion,JP+,0,no_match
52615,2025,13,Troy,Old Dominion,John Harris,0,no_match
52616,2025,13,Troy,Old Dominion,KFord,0,no_match
52617,2025,13,Troy,Old Dominion,Keeper,0,no_match
52618,2025,13,Troy,Old Dominion,Massey,0,no_match
52619,2025,13,Troy,Old Dominion,Matt Grissom,0,no_match
52620,2025,13,Troy,Old Dominion,McIllece Sports,0,no_match
52621,2025,13,Troy,Old Dominion,Moore Ratings,0,no_match
52622,2025,13,Troy,Old Dominion,OddsTrader AI,0,no_match
52623,2025,13,Troy,Old Dominion,PEARatings,0,no_match
52624,2025,13,Troy,Old Dominion,PiRate,0,no_match
52625,2025,13,Troy,Old Dominion,PiRate: Bias,0,no_match
52626,2025,13,Troy,Old Dominion,PiRate: Mean,0,no_match
52627,2025,13,Troy,Old Dominion,Power Rank,0,no_match
52628,2025,13,Troy,Old Dominion,Professor Sides,0,no_match
52629,2025,13,Troy,Old Dominion,Room44 Bets,0,no_match
52630,2025,13,Troy,Old Dominion,Ryder Analytics,0,no_match
52631,2025,13,Troy,Old Dominion,SP+,0,no_match
52632,2025,13,Troy,Old Dominion,Sagarin,0,no_match
52633,2025,13,Troy,Old Dominion,Sagarin: Golden,0,no_match
52634,2025,13,Troy,Old Dominion,Sagarin: Predictor,0,no_match
52635,2025,13,Troy,Old Dominion,Sagarin: Recent,0,no_match
52636,2025,13,Troy,Old Dominion,SportsLine,0,no_match
52637,2025,13,Troy,Old Dominion,SportsRatings,0,no_match
52638,2025,13,Troy,Old Dominion,TShoe Index,0,no_match
52639,2025,13,Troy,Old Dominion,TeamRankings,0,no_match
52640,2025,13,Troy,Old Dominion,Trent Sorensen,0,no_match
52641,2025,13,Troy,Old Dominion,Wilson Ratings,0,no_match
52718,2025,13,West Virginia,Arizona State,Beta_Rank,0,no_match
52719,2025,13,West Virginia,Arizona State,CFB Geek,0,no_match
52720,2025,13,West Virginia,Arizona State,CFB Graphs,0,no_match
52721,2025,13,West Virginia,Arizona State,CFB Victory,0,no_match
52722,2025,13,West Virginia,Arizona State,Congrove,0,no_match
52723,2025,13,West Virginia,Arizona State,DRatings,0,no_match
52724,2025,13,West Virginia,Arizona State,David Sasser,0,no_match
52725,2025,13,West Virginia,Arizona State,Dokter Entropy,0,no_match
52726,2025,13,West Virginia,Arizona State,ESPN FPI,0,no_match
52727,2025,13,West Virginia,Arizona State,Harville,0,no_match
52728,2025,13,West Virginia,Arizona State,JP+,0,no_match
52729,2025,13,West Virginia,Arizona State,John Harris,0,no_match
52730,2025,13,West Virginia,Arizona State,KFord,0,no_match
52731,2025,13,West Virginia,Arizona State,Keeper,0,no_match
52732,2025,13,West Virginia,Arizona State,Massey,0,no_match
52733,2025,13,West Virginia,Arizona State,Matt Grissom,0,no_match
52734,2025,13,West Virginia,Arizona State,McIllece Sports,0,no_match
52735,2025,13,West Virginia,Arizona State,Moore Ratings,0,no_match
52736,2025,13,West Virginia,Arizona State,OddsTrader AI,0,no_match
52737,2025,13,West Virginia,Arizona State,PEARatings,0,no_match
52738,2025,13,West Virginia,Arizona State,PiRate,0,no_match
52739,2025,13,West Virginia,Arizona State,PiRate: Bias,0,no_match
52740,2025,13,West Virginia,Arizona State,PiRate: Mean,0,no_match
52741,2025,13,West Virginia,Arizona State,Power Rank,0,no_match
52742,2025,13,West Virginia,Arizona State,Professor Sides,0,no_match
52743,2025,13,West Virginia,Arizona State,Room44 Bets,0,no_match
52744,2025,13,West Virginia,Arizona State,Ryder Analytics,0,no_match
52745,2025,13,West Virginia,Arizona State,SP+,0,no_match
52746,2025,13,West Virginia,Arizona State,Sagarin,0,no_match
52747,2025,13,West Virginia,Arizona State,Sagarin: Golden,0,no_match
52748,2025,13,West Virginia,Arizona State,Sagarin: Predictor,0,no_match
52749,2025,13,West Virginia,Arizona State,Sagarin: Recent,0,no_match
52750,2025,13,West Virginia,Arizona State,SportsLine,0,no_match
52751,2025,13,West Virginia,Arizona State,SportsRatings,0,no_match
52752,2025,13,West Virginia,Arizona State,TShoe Index,0,no_match
52753,2025,13,West Virginia,Arizona State,TeamRankings,0,no_match
52754,2025,13,West Virginia,Arizona State,Trent Sorensen,0,no_match
52755,2025,13,West Virginia,Arizona State,Wilson Ratings,0,no_match
52946,2025,14,Central Michigan,Kent State,Beta_Rank,0,no_match
52947,2025,14,Central Michigan,Kent State,CFB Geek,0,no_match
52948,2025,14,Central Michigan,Kent State,CFB Graphs,0,no_match
52949,2025,14,Central Michigan,Kent State,CFB Victory,0,no_match
52950,2025,14,Central Michigan,Kent State,Congrove,0,no_match
52951,2025,14,Central Michigan,Kent State,DRatings,0,no_match
52952,2025,14,Central Michigan,Kent State,David Sasser,0,no_match
52953,2025,14,Central Michigan,Kent State,Dokter Entropy,0,no_match
52954,2025,14,Central Michigan,Kent State,ESPN FPI,0,no_match
52955,2025,14,Central Michigan,Kent State,Harville,0,no_match
52956,2025,14,Central Michigan,Kent State,JP+,0,no_match
52957,2025,14,Central Michigan,Kent State,John Harris,0,no_match
52958,2025,14,Central Michigan,Kent State,KFord,0,no_match
52959,2025,14,Central Michigan,Kent State,Keeper,0,no_match
52960,2025,14,Central Michigan,Kent State,Massey,0,no_match
52961,2025,14,Central Michigan,Kent State,Matt Grissom,0,no_match
52962,2025,14,Central Michigan,Kent State,McIllece Sports,0,no_match
52963,2025,14,Central Michigan,Kent State,Moore Ratings,0,no_match
52964,2025,14,Central Michigan,Kent State,OddsTrader AI,0,no_match
52965,2025,14,Central Michigan,Kent State,PEARatings,0,no_match
52966,2025,14,Central Michigan,Kent State,PiRate,0,no_match
52967,2025,14,Central Michigan,Kent State,PiRate: Bias,0,no_match
52968,2025,14,Central Michigan,Kent State,PiRate: Mean,0,no_match
52969,2025,14,Central Michigan,Kent State,Power Rank,0,no_match
52970,2025,14,Central Michigan,Kent State,Professor Sides,0,no_match
52971,2025,14,Central Michigan,Kent State,Room44 Bets,0,no_match
52972,2025,14,Central Michigan,Kent State,Ryder Analytics,0,no_match
52973,2025,14,Central Michigan,Kent State,SP+,0,no_match
52974,2025,14,Central Michigan,Kent State,Sagarin,0,no_match
52975,2025,14,Central Michigan,Kent State,Sagarin: Golden,0,no_match
52976,2025,14,Central Michigan,Kent State,Sagarin: Predictor,0,no_match
52977,2025,14,Central Michigan,Kent State,Sagarin: Recent,0,no_match
52978,2025,14,Central Michigan,Kent State,SportsLine,0,no_match
52979,2025,14,Central Michigan,Kent State,SportsRatings,0,no_match
52980,2025,14,Central Michigan,Kent State,TShoe Index,0,no_match
52981,2025,14,Central Michigan,Kent State,TeamRankings,0,no_match
52982,2025,14,Central Michigan,Kent State,Trent Sorensen,0,no_match
52983,2025,14,Central Michigan,Kent State,Wilson Ratings,0,no_match
53250,2025,14,Jacksonville State,Florida International,Beta_Rank,0,no_match
53251,2025,14,Jacksonville State,Florida International,CFB Geek,0,no_match
53252,2025,14,Jacksonville State,Florida International,CFB Graphs,0,no_match
53253,2025,14,Jacksonville State,Florida International,CFB Victory,0,no_match
53254,2025,14,Jacksonville State,Florida International,Congrove,0,no_match
53255,2025,14,Jacksonville State,Florida International,DRatings,0,no_match
53256,2025,14,Jacksonville State,Florida International,David Sasser,0,no_match
53257,2025,14,Jacksonville State,Florida International,Dokter Entropy,0,no_match
53258,2025,14,Jacksonville State,Florida International,ESPN FPI,0,no_match
53259,2025,14,Jacksonville State,Florida International,Harville,0,no_match
53260,2025,14,Jacksonville State,Florida International,JP+,0,no_match
53261,2025,14,Jacksonville State,Florida International,John Harris,0,no_match
53262,2025,14,Jacksonville State,Florida International,KFord,0,no_match
53263,2025,14,Jacksonville State,Florida International,Keeper,0,no_match
53264,2025,14,Jacksonville State,Florida International,Massey,0,no_match
53265,2025,14,Jacksonville State,Florida International,Matt Grissom,0,no_match
53266,2025,14,Jacksonville State,Florida International,McIllece Sports,0,no_match
53267,2025,14,Jacksonville State,Florida International,Moore Ratings,0,no_match
53268,2025,14,Jacksonville State,Florida International,OddsTrader AI,0,no_match
53269,2025,14,Jacksonville State,Florida International,PEARatings,0,no_match
53270,2025,14,Jacksonville State,Florida International,PiRate,0,no_match
53271,2025,14,Jacksonville State,Florida International,PiRate: Bias,0,no_match
53272,2025,14,Jacksonville State,Florida International,PiRate: Mean,0,no_match
53273,2025,14,Jacksonville State,Florida International,Power Rank,0,no_match
53274,2025,14,Jacksonville State,Florida International,Professor Sides,0,no_match
53275,2025,14,Jacksonville State,Florida International,Room44 Bets,0,no_match
53276,2025,14,Jacksonville State,Florida International,Ryder Analytics,0,no_match
53277,2025,14,Jacksonville State,Florida International,SP+,0,no_match
53278,2025,14,Jacksonville State,Florida International,Sagarin,0,no_match
53279,2025,14,Jacksonville State,Florida International,Sagarin: Golden,0,no_match
53280,2025,14,Jacksonville State,Florida International,Sagarin: Predictor,0,no_match
53281,2025,14,Jacksonville State,Florida International,Sagarin: Recent,0,no_match
53282,2025,14,Jacksonville State,Florida International,SportsLine,0,no_match
53283,2025,14,Jacksonville State,Florida International,SportsRatings,0,no_match
53284,2025,14,Jacksonville State,Florida International,TShoe Index,0,no_match
53285,2025,14,Jacksonville State,Florida International,TeamRankings,0,no_match
53286,2025,14,Jacksonville State,Florida International,Trent Sorensen,0,no_match
53287,2025,14,Jacksonville State,Florida International,Wilson Ratings,0,no_match
53554,2025,14,Miami,Virginia Tech,Beta_Rank,0,no_match
53555,2025,14,Miami,Virginia Tech,CFB Geek,0,no_match
53556,2025,14,Miami,Virginia Tech,CFB Graphs,0,no_match
53557,2025,14,Miami,Virginia Tech,CFB Victory,0,no_match
53558,2025,14,Miami,Virginia Tech,Congrove,0,no_match
53559,2025,14,Miami,Virginia Tech,DRatings,0,no_match
53560,2025,14,Miami,Virginia Tech,David Sasser,0,no_match
53561,2025,14,Miami,Virginia Tech,Dokter Entropy,0,no_match
53562,2025,14,Miami,Virginia Tech,ESPN FPI,0,no_match
53563,2025,14,Miami,Virginia Tech,Harville,0,no_match
53564,2025,14,Miami,Virginia Tech,JP+,0,no_match
53565,2025,14,Miami,Virginia Tech,John Harris,0,no_match
53566,2025,14,Miami,Virginia Tech,KFord,0,no_match
53567,2025,14,Miami,Virginia Tech,Keeper,0,no_match
53568,2025,14,Miami,Virginia Tech,Massey,0,no_match
53569,2025,14,Miami,Virginia Tech,Matt Grissom,0,no_match
53570,2025,14,Miami,Virginia Tech,McIllece Sports,0,no_match
53571,2025,14,Miami,Virginia Tech,Moore Ratings,0,no_match
53572,2025,14,Miami,Virginia Tech,OddsTrader AI,0,no_match
53573,2025,14,Miami,Virginia Tech,PEARatings,0,no_match
53574,2025,14,Miami,Virginia Tech,PiRate,0,no_match
53575,2025,14,Miami,Virginia Tech,PiRate: Bias,0,no_match
53576,2025,14,Miami,Virginia Tech,PiRate: Mean,0,no_match
53577,2025,14,Miami,Virginia Tech,Power Rank,0,no_match
53578,2025,14,Miami,Virginia Tech,Professor Sides,0,no_match
53579,2025,14,Miami,Virginia Tech,Room44 Bets,0,no_match
53580,2025,14,Miami,Virginia Tech,Ryder Analytics,0,no_match
53581,2025,14,Miami,Virginia Tech,SP+,0,no_match
53582,2025,14,Miami,Virginia Tech,Sagarin,0,no_match
53583,2025,14,Miami,Virginia Tech,Sagarin: Golden,0,no_match
53584,2025,14,Miami,Virginia Tech,Sagarin: Predictor,0,no_match
53585,2025,14,Miami,Virginia Tech,Sagarin: Recent,0,no_match
53586,2025,14,Miami,Virginia Tech,SportsLine,0,no_match
53587,2025,14,Miami,Virginia Tech,SportsRatings,0,no_match
53588,2025,14,Miami,Virginia Tech,TShoe Index,0,no_match
53589,2025,14,Miami,Virginia Tech,TeamRankings,0,no_match
53590,2025,14,Miami,Virginia Tech,Trent Sorensen,0,no_match
53591,2025,14,Miami,Virginia Tech,Wilson Ratings,0,no_match
53592,2025,14,Miami OH,Buffalo,Beta_Rank,0,no_match
53593,2025,14,Miami OH,Buffalo,CFB Geek,0,no_match
53594,2025,14,Miami OH,Buffalo,CFB Graphs,0,no_match
53595,2025,14,Miami OH,Buffalo,CFB Victory,0,no_match
53596,2025,14,Miami OH,Buffalo,Congrove,0,no_match
53597,2025,14,Miami OH,Buffalo,DRatings,0,no_match
53598,2025,14,Miami OH,Buffalo,David Sasser,0,no_match
53599,2025,14,Miami OH,Buffalo,Dokter Entropy,0,no_match
53600,2025,14,Miami OH,Buffalo,ESPN FPI,0,no_match
53601,2025,14,Miami OH,Buffalo,Harville,0,no_match
53602,2025,14,Miami OH,Buffalo,JP+,0,no_match
53603,2025,14,Miami OH,Buffalo,John Harris,0,no_match
53604,2025,14,Miami OH,Buffalo,KFord,0,no_match
53605,2025,14,Miami OH,Buffalo,Keeper,0,no_match
53606,2025,14,Miami OH,Buffalo,Massey,0,no_match
53607,2025,14,Miami OH,Buffalo,Matt Grissom,0,no_match
53608,2025,14,Miami OH,Buffalo,McIllece Sports,0,no_match
53609,2025,14,Miami OH,Buffalo,Moore Ratings,0,no_match
53610,2025,14,Miami OH,Buffalo,OddsTrader AI,0,no_match
53611,2025,14,Miami OH,Buffalo,PEARatings,0,no_match
53612,2025,14,Miami OH,Buffalo,PiRate,0,no_match
53613,2025,14,Miami OH,Buffalo,PiRate: Bias,0,no_match
53614,2025,14,Miami OH,Buffalo,PiRate: Mean,0,no_match
53615,2025,14,Miami OH,Buffalo,Power Rank,0,no_match
53616,2025,14,Miami OH,Buffalo,Professor Sides,0,no_match
53617,2025,14,Miami OH,Buffalo,Room44 Bets,0,no_match
53618,2025,14,Miami OH,Buffalo,Ryder Analytics,0,no_match
53619,2025,14,Miami OH,Buffalo,SP+,0,no_match
53620,2025,14,Miami OH,Buffalo,Sagarin,0,no_match
53621,2025,14,Miami OH,Buffalo,Sagarin: Golden,0,no_match
53622,2025,14,Miami OH,Buffalo,Sagarin: Predictor,0,no_match
53623,2025,14,Miami OH,Buffalo,Sagarin: Recent,0,no_match
53624,2025,14,Miami OH,Buffalo,SportsLine,0,no_match
53625,2025,14,Miami OH,Buffalo,SportsRatings,0,no_match
53626,2025,14,Miami OH,Buffalo,TShoe Index,0,no_match
53627,2025,14,Miami OH,Buffalo,TeamRankings,0,no_match
53628,2025,14,Miami OH,Buffalo,Trent Sorensen,0,no_match
53629,2025,14,Miami OH,Buffalo,Wilson Ratings,0,no_match
53933,2025,14,Sam Houston,Middle Tennessee,Beta_Rank,0,no_match
53934,2025,14,Sam Houston,Middle Tennessee,CFB Geek,0,no_match
53935,2025,14,Sam Houston,Middle Tennessee,CFB Graphs,0,no_match
53936,2025,14,Sam Houston,Middle Tennessee,CFB Victory,0,no_match
53937,2025,14,Sam Houston,Middle Tennessee,Congrove,0,no_match
53938,2025,14,Sam Houston,Middle Tennessee,DRatings,0,no_match
53939,2025,14,Sam Houston,Middle Tennessee,David Sasser,0,no_match
53940,2025,14,Sam Houston,Middle Tennessee,Dokter Entropy,0,no_match
53941,2025,14,Sam Houston,Middle Tennessee,ESPN FPI,0,no_match
53942,2025,14,Sam Houston,Middle Tennessee,Harville,0,no_match
53943,2025,14,Sam Houston,Middle Tennessee,JP+,0,no_match
53944,2025,14,Sam Houston,Middle Tennessee,John Harris,0,no_match
53945,2025,14,Sam Houston,Middle Tennessee,KFord,0,no_match
53946,2025,14,Sam Houston,Middle Tennessee,Keeper,0,no_match
53947,2025,14,Sam Houston,Middle Tennessee,Massey,0,no_match
53948,2025,14,Sam Houston,Middle Tennessee,Matt Grissom,0,no_match
53949,2025,14,Sam Houston,Middle Tennessee,McIllece Sports,0,no_match
53950,2025,14,Sam Houston,Middle Tennessee,Moore Ratings,0,no_match
53951,2025,14,Sam Houston,Middle Tennessee,OddsTrader AI,0,no_match
53952,2025,14,Sam Houston,Middle Tennessee,PEARatings,0,no_match
53953,2025,14,Sam Houston,Middle Tennessee,PiRate,0,no_match
53954,2025,14,Sam Houston,Middle Tennessee,PiRate: Bias,0,no_match
53955,2025,14,Sam Houston,Middle Tennessee,PiRate: Mean,0,no_match
53956,2025,14,Sam Houston,Middle Tennessee,Power Rank,0,no_match
53957,2025,14,Sam Houston,Middle Tennessee,Professor Sides,0,no_match
53958,2025,14,Sam Houston,Middle Tennessee,Room44 Bets,0,no_match
53959,2025,14,Sam Houston,Middle Tennessee,Ryder Analytics,0,no_match
53960,2025,14,Sam Houston,Middle Tennessee,SP+,0,no_match
53961,2025,14,Sam Houston,Middle Tennessee,Sagarin,0,no_match
53962,2025,14,Sam Houston,Middle Tennessee,Sagarin: Golden,0,no_match
53963,2025,14,Sam Houston,Middle Tennessee,Sagarin: Predictor,0,no_match
53964,2025,14,Sam Houston,Middle Tennessee,Sagarin: Recent,0,no_match
53965,2025,14,Sam Houston,Middle Tennessee,SportsLine,0,no_match
53966,2025,14,Sam Houston,Middle Tennessee,SportsRatings,0,no_match
53967,2025,14,Sam Houston,Middle Tennessee,TShoe Index,0,no_match
53968,2025,14,Sam Houston,Middle Tennessee,TeamRankings,0,no_match
53969,2025,14,Sam Houston,Middle Tennessee,Trent Sorensen,0,no_match
53970,2025,14,Sam Houston,Middle Tennessee,Wilson Ratings,0,no_match
54009,2025,14,Southern Mississippi,South Alabama,OddsTrader AI,0,no_match
54086,2025,14,Western Michigan,Northern Illinois,Beta_Rank,0,no_match
54087,2025,14,Western Michigan,Northern Illinois,CFB Geek,0,no_match
54088,2025,14,Western Michigan,Northern Illinois,CFB Graphs,0,no_match
54089,2025,14,Western Michigan,Northern Illinois,CFB Victory,0,no_match
54090,2025,14,Western Michigan,Northern Illinois,Congrove,0,no_match
54091,2025,14,Western Michigan,Northern Illinois,DRatings,0,no_match
54092,2025,14,Western Michigan,Northern Illinois,David Sasser,0,no_match
54093,2025,14,Western Michigan,Northern Illinois,Dokter Entropy,0,no_match
54094,2025,14,Western Michigan,Northern Illinois,ESPN FPI,0,no_match
54095,2025,14,Western Michigan,Northern Illinois,Harville,0,no_match
54096,2025,14,Western Michigan,Northern Illinois,JP+,0,no_match
54097,2025,14,Western Michigan,Northern Illinois,John Harris,0,no_match
54098,2025,14,Western Michigan,Northern Illinois,KFord,0,no_match
54099,2025,14,Western Michigan,Northern Illinois,Keeper,0,no_match
54100,2025,14,Western Michigan,Northern Illinois,Massey,0,no_match
54101,2025,14,Western Michigan,Northern Illinois,Matt Grissom,0,no_match
54102,2025,14,Western Michigan,Northern Illinois,McIllece Sports,0,no_match
54103,2025,14,Western Michigan,Northern Illinois,Moore Ratings,0,no_match
54104,2025,14,Western Michigan,Northern Illinois,OddsTrader AI,0,no_match
54105,2025,14,Western Michigan,Northern Illinois,PEARatings,0,no_match
54106,2025,14,Western Michigan,Northern Illinois,PiRate,0,no_match
54107,2025,14,Western Michigan,Northern Illinois,PiRate: Bias,0,no_match
54108,2025,14,Western Michigan,Northern Illinois,PiRate: Mean,0,no_match
54109,2025,14,Western Michigan,Northern Illinois,Power Rank,0,no_match
54110,2025,14,Western Michigan,Northern Illinois,Professor Sides,0,no_match
54111,2025,14,Western Michigan,Northern Illinois,Room44 Bets,0,no_match
54112,2025,14,Western Michigan,Northern Illinois,Ryder Analytics,0,no_match
54113,2025,14,Western Michigan,Northern Illinois,SP+,0,no_match
54114,2025,14,Western Michigan,Northern Illinois,Sagarin,0,no_match
54115,2025,14,Western Michigan,Northern Illinois,Sagarin: Golden,0,no_match
54116,2025,14,Western Michigan,Northern Illinois,Sagarin: Predictor,0,no_match
54117,2025,14,Western Michigan,Northern Illinois,Sagarin: Recent,0,no_match
54118,2025,14,Western Michigan,Northern Illinois,SportsLine,0,no_match
54119,2025,14,Western Michigan,Northern Illinois,SportsRatings,0,no_match
54120,2025,14,Western Michigan,Northern Illinois,TShoe Index,0,no_match
54121,2025,14,Western Michigan,Northern Illinois,TeamRankings,0,no_match
54122,2025,14,Western Michigan,Northern Illinois,Trent Sorensen,0,no_match
54123,2025,14,Western Michigan,Northern Illinois,Wilson Ratings,0,no_match
54238,2025,15,Ball State,Miami OH,Beta_Rank,0,no_match
54239,2025,15,Ball State,Miami OH,CFB Geek,0,no_match
54240,2025,15,Ball State,Miami OH,CFB Graphs,0,no_match
